,iteration,time,absolute-residual,relative-residual,cfl
33,1.650000000000000000e+03,2.498321384999999914e-05,1.376528662999999942e+05,4.497059812999999906e+00,1.000000000000000000e+02
34,1.700000000000000000e+03,2.614622301999999972e-05,1.373722783000000054e+05,4.487893124000000178e+00,1.000000000000000000e+02
35,1.750000000000000000e+03,2.730923226999999888e-05,1.367253250000000116e+05,4.466757437000000053e+00,1.000000000000000000e+02
36,1.800000000000000000e+03,2.847224158000000039e-05,1.357275185000000056e+05,4.434159531999999793e+00,1.000000000000000000e+02
37,1.850000000000000000e+03,2.963525091000000154e-05,1.343608422000000137e+05,4.389510804000000377e+00,1.000000000000000000e+02
38,1.900000000000000000e+03,3.079826025000000252e-05,1.326702468999999983e+05,4.334279783999999580e+00,1.000000000000000000e+02
39,1.950000000000000000e+03,3.196126959999999993e-05,1.306474097000000038e+05,4.268194564999999940e+00,1.000000000000000000e+02
40,2.000000000000000000e+03,3.312427896000000056e-05,1.283849232000000047e+05,4.194280105999999897e+00,1.000000000000000000e+02
41,2.050000000000000000e+03,3.319672000000000155e-05,1.282598972999999969e+05,4.190195565999999872e+00,2.134379142999999956e+01
42,2.100000000000000000e+03,3.771212877999999741e-05,1.202974324000000051e+05,3.930065267999999890e+00,1.000000000000000000e+03
43,2.150000000000000000e+03,4.934222235000000080e-05,1.018944042000000045e+05,3.328846267999999942e+00,1.000000000000000000e+03
44,2.200000000000000000e+03,6.097231591999999743e-05,8.975800156000000425e+04,2.932355224999999788e+00,1.000000000000000000e+03
45,2.250000000000000000e+03,7.260240948999999405e-05,8.013733043000000180e+04,2.618052045999999855e+00,1.000000000000000000e+03
46,2.300000000000000000e+03,8.423250306000000423e-05,7.475147143999999389e+04,2.442098354000000082e+00,1.000000000000000000e+03
47,2.350000000000000000e+03,9.586259663000000085e-05,7.294774784999999974e+04,2.383171481999999841e+00,1.000000000000000000e+03
48,2.400000000000000000e+03,1.074926901999999975e-04,7.189075823999999557e+04,2.348640086000000071e+00,1.000000000000000000e+03
49,2.450000000000000000e+03,1.191227838000000037e-04,7.118033185000000231e+04,2.325430762999999956e+00,1.000000000000000000e+03
50,2.500000000000000000e+03,1.307528772999999914e-04,7.052320932999999786e+04,2.303962852999999811e+00,1.000000000000000000e+03
51,2.550000000000000000e+03,1.423829708999999977e-04,6.977531465000000026e+04,2.279529456000000120e+00,1.000000000000000000e+03
52,2.600000000000000000e+03,1.540130645000000039e-04,6.894546126999999979e+04,2.252418503999999988e+00,1.000000000000000000e+03
53,2.650000000000000000e+03,1.656431581000000102e-04,6.805617677000000549e+04,2.223365963000000001e+00,1.000000000000000000e+03
54,2.700000000000000000e+03,1.772732516000000114e-04,6.710354171999999380e+04,2.192243786000000139e+00,1.000000000000000000e+03
55,2.750000000000000000e+03,1.889033451999999906e-04,6.607565748999999778e+04,2.158663251000000116e+00,1.000000000000000000e+03
56,2.800000000000000000e+03,2.005334387999999969e-04,6.495438455999999860e+04,2.122031747999999940e+00,1.000000000000000000e+03
57,2.850000000000000000e+03,2.121635322999999981e-04,6.374759303000000364e+04,2.082606388999999947e+00,1.000000000000000000e+03
58,2.900000000000000000e+03,2.237936259000000044e-04,6.245596542999999656e+04,2.040409471999999891e+00,1.000000000000000000e+03
59,2.950000000000000000e+03,2.354237195000000106e-04,6.103913229999999749e+04,1.994122144000000096e+00,1.000000000000000000e+03
60,3.000000000000000000e+03,2.470538130000000119e-04,5.947775256999999692e+04,1.943112541000000082e+00,1.000000000000000000e+03
61,3.050000000000000000e+03,3.037448557000000044e-04,5.196864486999999644e+04,1.697793228999999959e+00,1.000000000000000000e+04
62,3.100000000000000000e+03,4.200457914000000248e-04,3.163711952999999994e+04,1.033571059000000014e+00,1.000000000000000000e+04
63,3.150000000000000000e+03,5.363467271000000453e-04,1.597052858999999989e+04,5.217502857000000382e-01,1.000000000000000000e+04
64,3.200000000000000000e+03,6.526476628000000115e-04,6.543033336000000418e+03,2.137580789999999897e-01,1.000000000000000000e+04
65,3.250000000000000000e+03,7.689485984999999777e-04,1.761351286999999957e+03,5.754258739999999761e-02,1.000000000000000000e+04
66,3.300000000000000000e+03,8.852495342000000524e-04,3.266453647000000160e+02,1.067136328000000030e-02,1.000000000000000000e+04
67,3.350000000000000000e+03,1.001550469999999997e-03,3.775733207999999763e+01,1.233515766000000107e-03,1.000000000000000000e+04
68,3.400000000000000000e+03,1.117851405999999896e-03,5.571938949999999835e+00,1.820328440000000103e-04,1.000000000000000000e+04
69,3.450000000000000000e+03,1.234152341000000017e-03,2.971313228000000084e+00,9.707152250000000552e-05,1.000000000000000000e+04
70,3.500000000000000000e+03,1.350453276999999917e-03,1.128873154999999961e+00,3.687979942999999866e-05,1.000000000000000000e+04
71,3.550000000000000000e+03,1.466754213000000034e-03,4.436283737999999754e-01,1.449314777000000048e-05,1.000000000000000000e+04
72,3.600000000000000000e+03,1.583055147999999938e-03,1.880692052999999864e-01,6.144139878000000205e-06,1.000000000000000000e+04
73,3.650000000000000000e+03,1.699356084000000055e-03,8.088514264000000453e-02,2.642482748000000210e-06,1.000000000000000000e+04
74,3.700000000000000000e+03,1.815657019999999955e-03,3.485393006000000321e-02,1.138662873000000105e-06,1.000000000000000000e+04
75,3.750000000000000000e+03,1.931957955000000076e-03,1.497719758999999963e-02,4.892985902000000310e-07,1.000000000000000000e+04
76,3.800000000000000000e+03,2.048258891000000192e-03,6.442704064000000230e-03,2.104803648999999950e-07,1.000000000000000000e+04
77,3.850000000000000000e+03,2.164559827000000092e-03,2.782313208999999832e-03,9.089697336000000533e-08,1.000000000000000000e+04
78,3.900000000000000000e+03,2.280860762999999992e-03,1.194976855999999987e-03,3.903937882999999920e-08,1.000000000000000000e+04
79,3.950000000000000000e+03,2.397161697999999896e-03,5.139991744999999630e-04,1.679213149999999965e-08,1.000000000000000000e+04
80,4.000000000000000000e+03,2.513462633999999796e-03,2.244047009000000009e-04,7.331204857999999923e-09,1.000000000000000000e+04
81,4.050000000000000000e+03,2.629763570000000130e-03,9.717248422999999393e-05,3.174583177999999817e-09,1.000000000000000000e+04
82,4.100000000000000000e+03,2.746064505000000034e-03,4.202946522000000184e-05,1.373084513999999985e-09,1.000000000000000000e+04
83,4.150000000000000000e+03,2.862365440999999934e-03,1.888468000000000094e-05,6.169543562000000003e-10,1.000000000000000000e+04
84,4.200000000000000000e+03,2.978666376999999834e-03,8.368642239000000240e-06,2.733999349999999761e-10,1.000000000000000000e+04
85,4.250000000000000000e+03,3.094967312000000172e-03,3.636009608000000125e-06,1.187868667999999985e-10,1.000000000000000000e+04
