x pp_inf
1.06311047 3.05536032
1.07683289 3.05018163
1.09055519 3.04461837
1.10427761 3.03915095
1.119421065 2.279273925
1.13456452 1.5193969
1.15059936 1.36827791
1.16612196 1.28949189
1.18114924 1.23131919
1.1956979 1.18595612
1.20978367 1.15090537
1.22342205 1.12429142
1.23662806 1.10399508
1.24941611 1.08823514
1.26180029 1.0757494
1.27379405 1.06572914
1.28541064 1.05757022
1.29666269 1.05100656
1.30756259 1.04544866
1.31812239 1.04101264
1.32819474 1.0382691
1.33826709 1.03552556
1.34787416 1.03331864
1.35718524 1.03118241
1.36621046 1.02920556
1.37495971 1.02746499
1.38344264 1.025998
1.39166856 1.02481222
1.3996464 1.02389657
1.40738499 1.02323437
1.41489279 1.02279603
1.42217791 1.02257657
1.42924857 1.02250791
1.43611228 1.02267253
1.44277668 1.0228622
1.44924903 1.02321374
1.455447435 1.024294315
1.46164584 1.02537489
1.46758378 1.02668059
1.47335696 1.02780926
1.47897172 1.02877879
1.48443401 1.02964425
1.48974991 1.03045547
1.49492526 1.03124988
1.49996579 1.03205132
1.50487697 1.03287733
1.50966418 1.03373039
1.51433265 1.03462899
1.51888752 1.03553879
1.52333367 1.03652894
1.52767622 1.03748214
1.53191972 1.0384376
1.536023975 1.039833005
1.54012823 1.04122841
1.54410231 1.04288304
1.54799533 1.04443264
1.5518117 1.04584467
1.55555546 1.04712522
1.5592308 1.04829216
1.56284177 1.04936469
1.5663923 1.0503583
1.56988633 1.05128825
1.57332754 1.05215943
1.57671976 1.05299139
1.5800668 1.05376267
1.58337235 1.05453014
1.58663976 1.05521309
1.58987296 1.0558511
1.59306163 1.05677539
1.5962503 1.05769968
1.59940147 1.05874312
1.60253227 1.05987871
1.60564613 1.06142175
1.60874641 1.08040154
1.61183655 1.42034459
1.61492002 1.92466629
1.61800003 4.11740351
1.62059247 7.19471693
1.62318504 9.57529831
1.62577748 12.0163975
1.62837005 14.2008934
1.63096249 16.2919712
1.63355505 18.3211498
1.6361475 20.302721
1.638740005 22.01132485
1.64133251 23.7199287
1.64392495 25.107626
1.64651752 26.1837692
1.64910996 26.8318062
1.65170252 27.1465054
1.65429497 27.2767487
1.65688753 27.2891483
1.65947998 27.2501163
1.66207254 27.1896515
1.66466498 27.0917397
1.66725755 27.0148602
1.66984999 27.0558662
1.67244256 27.1839046
1.675035 27.2486553
1.67762744 27.1824951
1.680219945 27.10600375
1.68281245 27.0295124
1.68540502 27.0285225
1.68799746 27.0021877
1.69059002 26.9117374
1.69318247 26.7923565
1.69577503 26.7054291
1.69836748 26.6731892
1.70096004 26.6799679
1.70355248 26.7180004
1.70614505 26.7930717
1.70873749 26.8939381
1.71133006 26.9841423
1.7139225 27.022541
1.71651495 26.9709644
1.71910751 26.8726978
1.721966265 15.58796309
1.72482502 4.30322838
1.72794998 3.75246811
1.73107505 3.46815324
1.7342 3.24922943
1.73732495 3.09982204
1.74045002 2.96995735
1.74357498 2.86177897
1.74670005 2.77231264
1.749825 2.69450617
1.75294995 2.62515378
1.75607502 2.56287932
1.75919998 2.50701714
1.76232505 2.45573235
1.76545 2.41128993
1.76857495 2.36775947
