,iteration,time,absolute-residual,relative-residual,cfl
68,3.400000000000000000e+03,5.545594713000000448e-04,3.813403455000000122e+02,6.857094914000000374e-02,1.000000000000000000e+04
69,3.450000000000000000e+03,6.125980455000000404e-04,1.208461965999999990e+02,2.173003328000000164e-02,1.000000000000000000e+04
70,3.500000000000000000e+03,6.706366195999999497e-04,8.189622982999999579e+01,1.472622101000000024e-02,1.000000000000000000e+04
71,3.550000000000000000e+03,7.286751938000000537e-04,6.849250055000000259e+01,1.231602117999999919e-02,1.000000000000000000e+04
72,3.600000000000000000e+03,7.867137678999999630e-04,5.756535595999999799e+01,1.035114994000000017e-02,1.000000000000000000e+04
73,3.650000000000000000e+03,8.447523420999999587e-04,3.436392105000000186e+01,6.179169632000000058e-03,1.000000000000000000e+04
74,3.700000000000000000e+03,9.027909161999999764e-04,1.717238985999999912e+01,3.087863862000000178e-03,1.000000000000000000e+04
75,3.750000000000000000e+03,9.608294903999999720e-04,1.153567748999999942e+01,2.074294954000000055e-03,1.000000000000000000e+04
76,3.800000000000000000e+03,1.018868064999999988e-03,8.918578124999999801e+00,1.603699619000000008e-03,1.000000000000000000e+04
77,3.850000000000000000e+03,1.076906638999999919e-03,7.699230513999999914e+00,1.384441878000000105e-03,1.000000000000000000e+04
78,3.900000000000000000e+03,1.134945213000000067e-03,6.941812420999999844e+00,1.248246276999999925e-03,1.000000000000000000e+04
79,3.950000000000000000e+03,1.192983786999999999e-03,6.379512388000000200e+00,1.147135949999999972e-03,1.000000000000000000e+04
80,4.000000000000000000e+03,1.251022360999999930e-03,5.880718177000000324e+00,1.057444962000000108e-03,1.000000000000000000e+04
81,4.050000000000000000e+03,1.309060935000000078e-03,5.414788265000000322e+00,9.736634872999999852e-04,1.000000000000000000e+04
82,4.100000000000000000e+03,1.367099509000000010e-03,4.950264640000000327e+00,8.901348856999999944e-04,1.000000000000000000e+04
83,4.150000000000000000e+03,1.425138083999999937e-03,4.502658903000000379e+00,8.096483841999999910e-04,1.000000000000000000e+04
84,4.200000000000000000e+03,1.483176658000000085e-03,4.116114890999999609e+00,7.401417346999999893e-04,1.000000000000000000e+04
85,4.250000000000000000e+03,1.541215232000000017e-03,3.764578678999999983e+00,6.769300341000000169e-04,1.000000000000000000e+04
86,4.300000000000000000e+03,1.599253805999999948e-03,3.433718228000000039e+00,6.174361584000000007e-04,1.000000000000000000e+04
87,4.350000000000000000e+03,1.657292380000000096e-03,3.126767817000000171e+00,5.622416812000000531e-04,1.000000000000000000e+04
88,4.400000000000000000e+03,1.715330954000000028e-03,2.844125954999999983e+00,5.114182606000000500e-04,1.000000000000000000e+04
89,4.450000000000000000e+03,1.773369527999999959e-03,2.585058898999999855e+00,4.648339583000000086e-04,1.000000000000000000e+04
90,4.500000000000000000e+03,1.831408103000000103e-03,2.346995311000000140e+00,4.220264076000000177e-04,1.000000000000000000e+04
91,4.550000000000000000e+03,1.996253896999999802e-03,1.585865725999999976e+00,2.851634222999999894e-04,7.500000000000000000e+04
92,4.600000000000000000e+03,2.434445131999999831e-03,6.989417419000000242e-01,1.256806398999999884e-04,5.000000000000000000e+04
93,4.650000000000000000e+03,2.866832509999999844e-03,2.940251499000000046e-01,5.287031346000000196e-05,1.000000000000000000e+05
94,4.700000000000000000e+03,3.302121816000000085e-03,1.136309573999999961e-01,2.043262059999999917e-05,7.500000000000000000e+04
95,4.750000000000000000e+03,3.740313051000000114e-03,3.964286227000000246e-02,7.128405698999999827e-06,5.000000000000000000e+04
96,4.800000000000000000e+03,4.172700427999999698e-03,1.277987195999999957e-02,2.298020547999999850e-06,1.000000000000000000e+05
97,4.850000000000000000e+03,4.607989734000000372e-03,3.785610611000000177e-03,6.807119040999999522e-07,7.500000000000000000e+04
98,4.900000000000000000e+03,5.046180968999999968e-03,1.040142779999999895e-03,1.870339146000000083e-07,5.000000000000000000e+04
99,4.950000000000000000e+03,5.478568345999999985e-03,2.739275154999999814e-04,4.925644495000000318e-08,1.000000000000000000e+05
100,5.000000000000000000e+03,5.913857651999999791e-03,6.792954501000000032e-05,1.221479297999999938e-08,7.500000000000000000e+04
101,5.050000000000000000e+03,6.352048887000000255e-03,1.590519560000000076e-05,2.860002543999999968e-09,5.000000000000000000e+04
102,5.100000000000000000e+03,6.784436264999999834e-03,3.633585898000000123e-06,6.533754865000000376e-10,1.000000000000000000e+05
103,5.150000000000000000e+03,7.219725570999999641e-03,7.910179028000000248e-07,1.422373715000000027e-10,7.500000000000000000e+04
