x ch normalized_heat_flux
0.946470201 -5.81173481e-05 583.31613087953
0.953331351 -5.88300136e-05 590.469060179676
0.960192561 -5.95300044e-05 597.494775193457
0.967053771 -6.02146829e-05 604.366802678765
0.973914921 -6.08821065e-05 611.065645016509
0.980776131 -6.15308745e-05 617.577243566176
0.987637341 -6.21601648e-05 623.893347018873
0.994498551 -6.27694608e-05 630.008770328774
1.0013597 -6.33587842e-05 635.923731295907
1.00822091 -6.39283098e-05 641.639984364736
1.01508212 -6.44788597e-05 647.165780844154
1.02194333 -6.5010805e-05 652.504845415746
1.02880454 -6.55246404e-05 657.662143317935
1.03566563 -6.60206424e-05 662.640449744627
1.04252684 -6.64987165e-05 667.438816211828
1.04938805 -6.69585352e-05 672.053955645385
1.05624926 -6.73993127e-05 676.4779810747
1.06311047 -6.78205834e-05 680.706219334197
1.06997168 -6.82218379e-05 684.733557643496
1.07683289 -6.86029816e-05 688.559046514918
1.08369398 -6.89650697e-05 692.193276851204
1.09055519 -6.93078036e-05 695.633251643675
1.0974164 -6.9634043e-05 698.90767332274
1.10427761 -6.99310767e-05 701.888961256366
1.11113882 -7.02511898e-05 705.101894073165
