,x/h,pressure
366,6.785663490096463413e+00,6.873429540595434872e-01
367,6.838546433243368305e+00,6.886027208511602549e-01
368,6.891548437786209291e+00,6.898419856792524785e-01
369,6.944669462131979998e+00,6.910579839773812738e-01
370,6.997909497029665360e+00,6.922565083602745251e-01
371,7.051268294267520886e+00,6.934341300193616053e-01
372,7.104745877877370219e+00,6.951640072997864461e-01
373,7.158342191119116293e+00,6.957286209796381682e-01
374,7.212056913461502461e+00,6.968455444066955495e-01
375,7.265890267151071669e+00,6.979425833293485537e-01
376,7.319841886110845408e+00,6.990202322093002074e-01
377,7.373911777932634415e+00,7.000767797305840201e-01
378,7.428099970125395579e+00,7.011148870214281015e-01
379,7.482406184230537605e+00,7.026384624243758870e-01
380,7.536830382663088912e+00,7.031347066986092242e-01
381,7.591372564065368422e+00,7.041169844778456532e-01
382,7.646032459629921618e+00,7.050808190515184259e-01
383,7.700810101652969308e+00,7.060284198996987781e-01
384,7.755705346428811708e+00,7.069609951823427885e-01
385,7.810718135315581456e+00,7.078740684739018851e-01
386,7.865848298214420886e+00,7.092208387036076367e-01
387,7.921095882052516579e+00,7.096561514498768153e-01
388,7.976460645176091546e+00,7.105279491191965890e-01
389,8.031942462327128496e+00,7.113847557514368924e-01
390,8.087541438502555025e+00,7.122267330897859017e-01
391,8.143257267002308453e+00,7.130553358846276613e-01
392,8.199089908783669500e+00,7.138786780070438542e-01
393,8.255039386286243897e+00,7.142950729637776996e-01
394,8.311105395840920451e+00,7.154968990231324044e-01
395,8.367287999779954077e+00,7.162906237284738520e-01
396,8.423587039352852912e+00,7.170744123904894129e-01
397,8.480002453912574012e+00,7.178334965829143988e-01
398,8.536534069003476333e+00,7.185543049199716314e-01
399,8.593181786614302098e+00,7.190016052032119909e-01
400,8.650000000000000355e+00,7.190905131684770524e-01
