,iteration,time,absolute-residual,relative-residual,cfl
57,2.850000000000000000e+03,4.145328518000000089e-04,2.729355964999999924e+04,8.933439131000000533e-01,1.000000000000000000e+03
58,2.900000000000000000e+03,4.261720679000000197e-04,2.570002306999999928e+04,8.411859603000000352e-01,1.000000000000000000e+03
59,2.950000000000000000e+03,4.378112839999999764e-04,2.415722162000000026e+04,7.906886157000000415e-01,1.000000000000000000e+03
60,3.000000000000000000e+03,4.494505002000000193e-04,2.266091689000000042e+04,7.417131525000000281e-01,1.000000000000000000e+03
61,3.050000000000000000e+03,5.061860108000000493e-04,1.653388968000000023e+04,5.411697813000000412e-01,1.000000000000000000e+04
62,3.100000000000000000e+03,6.225781720000000052e-04,7.381849670999999944e+03,2.416148921999999866e-01,1.000000000000000000e+04
63,3.150000000000000000e+03,7.389703331999999611e-04,2.398854494000000159e+03,7.851676691999999458e-02,1.000000000000000000e+04
64,3.200000000000000000e+03,8.553624944000000254e-04,6.140782513000000336e+02,2.009935951999999859e-02,1.000000000000000000e+04
65,3.250000000000000000e+03,9.717546555999999813e-04,1.354444903000000124e+02,4.433225732999999946e-03,1.000000000000000000e+04
66,3.300000000000000000e+03,1.088146816999999893e-03,4.149815122999999772e+01,1.358273573999999994e-03,1.000000000000000000e+04
67,3.350000000000000000e+03,1.204538978000000001e-03,1.142206651999999956e+01,3.738549949000000193e-04,1.000000000000000000e+04
68,3.400000000000000000e+03,1.320931138999999893e-03,3.296809333000000120e+00,1.079076744999999971e-04,1.000000000000000000e+04
69,3.450000000000000000e+03,1.437323300000000002e-03,1.919401769000000035e+00,6.282382763999999587e-05,1.000000000000000000e+04
70,3.500000000000000000e+03,1.489699773000000092e-03,8.621594591000000252e-01,2.821929109999999965e-05,4.218750000000000000e+03
71,3.550000000000000000e+03,1.538802716000000096e-03,5.636740099000000503e-01,1.844958123000000109e-05,4.218750000000000000e+03
72,3.600000000000000000e+03,1.587905659000000101e-03,3.661330325000000108e-01,1.198387898999999996e-05,4.218750000000000000e+03
73,3.650000000000000000e+03,1.637008602000000106e-03,2.294920480000000040e-01,7.511490873000000239e-06,4.218750000000000000e+03
74,3.700000000000000000e+03,1.686111544999999894e-03,1.396782165000000075e-01,4.571799579000000275e-06,4.218750000000000000e+03
75,3.750000000000000000e+03,1.735214487999999899e-03,8.246299092999999358e-02,2.699091358999999805e-06,4.218750000000000000e+03
76,3.800000000000000000e+03,1.784317430999999904e-03,5.188897617999999740e-02,1.698375060999999969e-06,4.218750000000000000e+03
77,3.850000000000000000e+03,1.833420373999999908e-03,3.412356505999999956e-02,1.116896423000000103e-06,4.218750000000000000e+03
78,3.900000000000000000e+03,1.882523316999999913e-03,2.191459213000000045e-02,7.172852404000000108e-07,4.218750000000000000e+03
79,3.950000000000000000e+03,1.931626259999999918e-03,1.442123151999999929e-02,4.720204899999999916e-07,4.218750000000000000e+03
80,4.000000000000000000e+03,1.980729203000000140e-03,1.006509090999999946e-02,3.294399049999999901e-07,4.218750000000000000e+03
81,4.050000000000000000e+03,2.029832145999999927e-03,6.510296738999999701e-03,2.130881439000000065e-07,4.218750000000000000e+03
82,4.100000000000000000e+03,2.078935089000000149e-03,4.562172324000000195e-03,1.493241969999999942e-07,4.218750000000000000e+03
83,4.150000000000000000e+03,2.128038031999999937e-03,2.996266568999999928e-03,9.807062676999999750e-08,4.218750000000000000e+03
84,4.200000000000000000e+03,2.177140975000000159e-03,2.044694224000000084e-03,6.692476772000000212e-08,4.218750000000000000e+03
85,4.250000000000000000e+03,2.226243917999999947e-03,1.409883871999999998e-03,4.614682701000000216e-08,4.218750000000000000e+03
86,4.300000000000000000e+03,2.275346861000000168e-03,9.170560390000000303e-04,3.001610787000000071e-08,4.218750000000000000e+03
87,4.350000000000000000e+03,2.324449803999999956e-03,6.224549143000000090e-04,2.037353559000000035e-08,4.218750000000000000e+03
88,4.400000000000000000e+03,2.373552747000000178e-03,4.348353598000000218e-04,1.423257087000000015e-08,4.218750000000000000e+03
89,4.450000000000000000e+03,2.422655689999999966e-03,2.893980353000000206e-04,9.472270257999999211e-09,4.218750000000000000e+03
90,4.500000000000000000e+03,2.471758633000000187e-03,1.908745763999999978e-04,6.247504658000000386e-09,4.218750000000000000e+03
91,4.550000000000000000e+03,2.569177813999999963e-03,4.938014844000000216e-05,1.616258766000000086e-09,2.591562263000000166e+04
92,4.600000000000000000e+03,2.778248251999999949e-03,6.236539788000000256e-06,2.041278209999999995e-10,1.685027428000000145e+04
