,iteration,time,absolute-residual,relative-residual,cfl
15,7.500000000000000000e+02,9.666323996999999968e-05,1.235550675999999949e+05,1.409252463999999927e+00,1.000000000000000000e+03
16,8.000000000000000000e+02,1.199085370000000002e-04,1.203718770999999979e+05,1.372945421999999915e+00,1.000000000000000000e+03
17,8.500000000000000000e+02,1.431538341000000096e-04,1.182440219999999972e+05,1.348675392999999945e+00,1.000000000000000000e+03
18,9.000000000000000000e+02,1.663991310999999868e-04,1.159065354999999981e+05,1.322014336000000068e+00,1.000000000000000000e+03
19,9.500000000000000000e+02,1.896444281999999963e-04,1.128806343000000052e+05,1.287501315000000091e+00,1.000000000000000000e+03
20,1.000000000000000000e+03,2.103720843999999938e-04,1.096438518000000040e+05,1.250583009999999939e+00,4.949828999000000067e+02
21,1.050000000000000000e+03,2.279084455000000094e-04,1.063714521999999997e+05,1.213258460999999899e+00,8.380938942999999881e+02
22,1.100000000000000000e+03,2.457088990999999902e-04,1.026761903000000020e+05,1.171110800999999979e+00,7.901755164999999579e+02
23,1.150000000000000000e+03,2.640767637000000193e-04,9.853460924000000523e+04,1.123872484999999921e+00,7.901755164999999579e+02
24,1.200000000000000000e+03,2.824446282999999941e-04,9.414331483000000298e+04,1.073785972000000033e+00,7.901755164999999579e+02
25,1.250000000000000000e+03,3.008124929000000232e-04,8.944007997999999498e+04,1.020141508999999891e+00,7.901755164999999579e+02
26,1.300000000000000000e+03,3.191803574999999981e-04,8.425132141999999294e+04,9.609592273000000517e-01,7.901755164999999579e+02
27,1.350000000000000000e+03,3.375482222000000050e-04,7.862641095999999379e+04,8.968022559999999643e-01,7.901755164999999579e+02
28,1.400000000000000000e+03,3.559160867999999799e-04,7.305655408000000170e+04,8.332732184000000153e-01,7.901755164999999579e+02
29,1.450000000000000000e+03,3.742839514000000090e-04,6.737847039000000223e+04,7.685097604999999721e-01,7.901755164999999579e+02
30,1.500000000000000000e+03,3.926518159999999838e-04,6.164269357999999920e+04,7.030882625000000052e-01,7.901755164999999579e+02
31,1.550000000000000000e+03,4.110196806000000129e-04,5.607276142999999865e+04,6.395583664999999751e-01,7.901755164999999579e+02
32,1.600000000000000000e+03,4.293875451999999877e-04,5.086839362000000256e+04,5.801980478999999580e-01,7.901755164999999579e+02
33,1.650000000000000000e+03,4.477554098000000168e-04,4.590003936999999860e+04,5.235296684000000367e-01,7.901755164999999579e+02
34,1.700000000000000000e+03,4.661232743999999917e-04,4.125083011000000261e+04,4.705014136999999819e-01,7.901755164999999579e+02
35,1.750000000000000000e+03,4.844911390000000207e-04,3.697354516999999760e+04,4.217152775999999936e-01,7.901755164999999579e+02
36,1.800000000000000000e+03,5.028590035999999956e-04,3.298413754000000336e+04,3.762126313999999971e-01,7.901755164999999579e+02
37,1.850000000000000000e+03,5.212268682000000247e-04,2.928812372999999934e+04,3.340563954999999918e-01,7.901755164999999579e+02
38,1.900000000000000000e+03,5.395947328000000537e-04,2.591149571999999898e+04,2.955430311000000199e-01,7.901755164999999579e+02
39,1.950000000000000000e+03,5.579625973999999744e-04,2.283096518999999898e+04,2.604069145999999835e-01,7.901755164999999579e+02
40,2.000000000000000000e+03,5.763304620000000034e-04,2.001485985000000073e+04,2.282867963999999916e-01,7.901755164999999579e+02
41,2.050000000000000000e+03,5.767961180000000417e-04,1.994531570999999894e+04,2.274935851999999870e-01,2.134379142999999956e+01
42,2.100000000000000000e+03,5.858211544999999661e-04,1.865291325000000143e+04,2.127526167999999884e-01,1.000000000000000000e+03
43,2.150000000000000000e+03,6.090664516000000297e-04,1.554823737000000074e+04,1.773411018000000117e-01,1.000000000000000000e+03
44,2.200000000000000000e+03,6.323117486000000070e-04,1.275781925000000047e+04,1.455139685000000072e-01,1.000000000000000000e+03
45,2.250000000000000000e+03,6.555570456999999622e-04,1.027166042000000016e+04,1.171571755999999964e-01,1.000000000000000000e+03
46,2.300000000000000000e+03,6.788023427000000479e-04,8.102491807999999764e+03,9.241593052999999558e-02,1.000000000000000000e+03
47,2.350000000000000000e+03,7.020476398000000031e-04,6.265783734999999979e+03,7.146668556999999367e-02,1.000000000000000000e+03
48,2.400000000000000000e+03,7.252929367999999804e-04,4.783571203999999852e+03,5.456076901999999673e-02,1.000000000000000000e+03
49,2.450000000000000000e+03,7.485382339000000440e-04,3.625257713999999851e+03,4.134920133000000164e-02,1.000000000000000000e+03
50,2.500000000000000000e+03,7.717835309000000213e-04,2.722374805999999808e+03,3.105104045999999840e-02,1.000000000000000000e+03
51,2.550000000000000000e+03,7.950288279999999765e-04,2.007737714000000096e+03,2.289998601999999883e-02,1.000000000000000000e+03
52,2.600000000000000000e+03,8.182741249999999538e-04,1.433198806999999988e+03,1.634687261000000030e-02,1.000000000000000000e+03
53,2.650000000000000000e+03,8.415194221000000174e-04,9.815396535999999514e+02,1.119530912000000003e-02,1.000000000000000000e+03
54,2.700000000000000000e+03,8.647647190999999947e-04,6.437362235000000510e+02,7.342368682999999598e-03,1.000000000000000000e+03
55,2.750000000000000000e+03,8.880100161999999499e-04,4.041381466999999930e+02,4.609545282000000223e-03,1.000000000000000000e+03
56,2.800000000000000000e+03,9.112553132000000356e-04,2.517860987999999907e+02,2.871838338000000206e-03,1.000000000000000000e+03
57,2.850000000000000000e+03,9.345006102999999908e-04,1.649998849000000121e+02,1.881966469999999964e-03,1.000000000000000000e+03
58,2.900000000000000000e+03,9.577459072999999681e-04,1.153310593000000068e+02,1.315450532999999948e-03,1.000000000000000000e+03
59,2.950000000000000000e+03,9.809912044000000317e-04,8.209626400000000501e+01,9.363789326000000182e-04,1.000000000000000000e+03
60,3.000000000000000000e+03,1.004236501000000097e-03,5.647659148999999701e+01,6.441643977000000151e-04,1.000000000000000000e+03
61,3.050000000000000000e+03,1.083840323999999983e-03,1.896828577000000138e+01,2.163497134000000018e-04,1.250000000000000000e+03
62,3.100000000000000000e+03,1.112896945000000064e-03,7.369567653999999912e+00,8.405629630999999721e-05,1.250000000000000000e+03
63,3.150000000000000000e+03,1.141953566999999925e-03,3.846693990999999979e+00,4.387487368999999990e-05,1.250000000000000000e+03
64,3.200000000000000000e+03,1.171010188000000006e-03,2.447263405000000169e+00,2.791315686000000047e-05,1.250000000000000000e+03
65,3.250000000000000000e+03,1.200066809000000087e-03,2.066866018999999888e+00,2.357439550000000017e-05,1.250000000000000000e+03
66,3.300000000000000000e+03,1.229123430999999947e-03,1.899512773000000099e+00,2.166558691000000072e-05,1.250000000000000000e+03
67,3.350000000000000000e+03,1.266897037999999967e-03,1.848457720999999943e+00,2.108325986000000158e-05,1.875000000000000000e+03
68,3.400000000000000000e+03,1.310481970000000086e-03,1.352759787999999963e+00,1.542939598000000112e-05,1.875000000000000000e+03
69,3.450000000000000000e+03,1.354066901999999989e-03,8.988284275000000267e-01,1.025191600999999947e-05,1.875000000000000000e+03
70,3.500000000000000000e+03,1.397651833999999892e-03,5.899365040999999810e-01,6.728736328000000119e-06,1.875000000000000000e+03
71,3.550000000000000000e+03,1.441236766000000011e-03,3.855827358999999732e-01,4.397904765000000093e-06,1.875000000000000000e+03
72,3.600000000000000000e+03,1.484821697999999914e-03,2.371508677999999981e-01,2.704910865000000060e-06,1.875000000000000000e+03
73,3.650000000000000000e+03,1.528406630000000033e-03,1.578639654000000003e-01,1.800575133000000074e-06,1.875000000000000000e+03
74,3.700000000000000000e+03,1.571991561999999936e-03,1.104586431999999979e-01,1.259876411000000086e-06,1.875000000000000000e+03
75,3.750000000000000000e+03,1.615576494000000056e-03,7.653875454000000356e-02,8.729907279999999779e-07,1.875000000000000000e+03
76,3.800000000000000000e+03,1.659161425999999958e-03,5.313251831000000147e-02,6.060223492999999792e-07,1.875000000000000000e+03
77,3.850000000000000000e+03,1.702746358000000078e-03,3.691218064000000021e-02,4.210153620000000046e-07,1.875000000000000000e+03
78,3.900000000000000000e+03,1.746331289999999981e-03,2.597449849999999838e-02,2.962616322999999832e-07,1.875000000000000000e+03
79,3.950000000000000000e+03,1.789916222000000100e-03,1.828426526000000163e-02,2.085478674999999916e-07,1.875000000000000000e+03
80,4.000000000000000000e+03,1.833501154000000003e-03,1.291248488000000007e-02,1.472780638000000074e-07,1.875000000000000000e+03
81,4.050000000000000000e+03,1.877086085999999905e-03,9.258638139000000336e-03,1.056027798999999971e-07,1.875000000000000000e+03
82,4.100000000000000000e+03,1.920671018000000025e-03,6.562802916999999764e-03,7.485444635999999385e-08,1.875000000000000000e+03
83,4.150000000000000000e+03,1.964255949999999928e-03,4.726573038000000254e-03,5.391065561999999789e-08,1.875000000000000000e+03
84,4.200000000000000000e+03,2.007840881999999830e-03,3.319620357999999993e-03,3.786314279999999883e-08,1.875000000000000000e+03
85,4.250000000000000000e+03,2.051425814000000167e-03,2.395532876000000099e-03,2.732312541999999917e-08,1.875000000000000000e+03
86,4.300000000000000000e+03,2.095010746000000069e-03,1.706785381999999934e-03,1.946736424000000118e-08,1.875000000000000000e+03
87,4.350000000000000000e+03,2.138595677999999972e-03,1.227943215000000012e-03,1.400575496000000012e-08,1.875000000000000000e+03
88,4.400000000000000000e+03,2.182180609999999875e-03,8.739000246000000341e-04,9.967586005999999938e-09,1.875000000000000000e+03
89,4.450000000000000000e+03,2.225765542000000211e-03,6.252618663000000538e-04,7.131652652000000189e-09,1.875000000000000000e+03
90,4.500000000000000000e+03,2.269350474000000114e-03,4.497957526000000194e-04,5.130309787000000312e-09,1.875000000000000000e+03
91,4.550000000000000000e+03,2.508780950000000058e-03,4.428141395999999822e-05,5.050678448999999745e-10,2.426849342999999863e+04
