,iteration,time,absolute-residual,relative-residual,cfl
17,8.500000000000000000e+02,4.823182292999999868e-06,4.104901952999999776e+04,2.592368190000000183e+00,1.000000000000000000e+02
18,9.000000000000000000e+02,5.971304267999999714e-06,4.444612468000000081e+04,2.806905527000000067e+00,1.000000000000000000e+02
19,9.500000000000000000e+02,7.122441045999999801e-06,4.603546891000000323e+04,2.907277361999999865e+00,1.000000000000000000e+02
20,1.000000000000000000e+03,8.277463807000000475e-06,4.677616545999999653e+04,2.954054560999999968e+00,1.000000000000000000e+02
21,1.050000000000000000e+03,9.434954201999999973e-06,4.712188693999999668e+04,2.975887906000000083e+00,1.000000000000000000e+02
22,1.100000000000000000e+03,1.059382018000000005e-05,4.726622157999999763e+04,2.985003068999999787e+00,1.000000000000000000e+02
23,1.150000000000000000e+03,1.175347827000000037e-05,4.729895062999999936e+04,2.987070006000000166e+00,1.000000000000000000e+02
24,1.200000000000000000e+03,1.291357944999999927e-05,4.727031682000000001e+04,2.985261695999999798e+00,1.000000000000000000e+02
25,1.250000000000000000e+03,1.407389731000000067e-05,4.721286368000000220e+04,2.981633358999999928e+00,1.000000000000000000e+02
26,1.300000000000000000e+03,1.523429934000000055e-05,4.714749979999999778e+04,2.977505434999999867e+00,1.000000000000000000e+02
27,1.350000000000000000e+03,1.639472612999999963e-05,4.708034730999999738e+04,2.973264554000000004e+00,1.000000000000000000e+02
28,1.400000000000000000e+03,1.755517325999999921e-05,4.701851052000000345e+04,2.969359375999999884e+00,1.000000000000000000e+02
29,1.450000000000000000e+03,1.871564219999999893e-05,4.696024912999999651e+04,2.965679994999999902e+00,1.000000000000000000e+02
30,1.500000000000000000e+03,1.987612575999999959e-05,4.690189850000000297e+04,2.961994978999999972e+00,1.000000000000000000e+02
31,1.550000000000000000e+03,2.103661772999999835e-05,4.684423889999999665e+04,2.958353602999999943e+00,1.000000000000000000e+02
32,1.600000000000000000e+03,2.219711437999999970e-05,4.678821684000000096e+04,2.954815642999999881e+00,1.000000000000000000e+02
33,1.650000000000000000e+03,2.335761364999999911e-05,4.672825054000000091e+04,2.951028591000000034e+00,1.000000000000000000e+02
34,1.700000000000000000e+03,2.451811437000000018e-05,4.666833105999999680e+04,2.947244496999999797e+00,1.000000000000000000e+02
35,1.750000000000000000e+03,2.567861588000000094e-05,4.660799412000000302e+04,2.943434039000000002e+00,1.000000000000000000e+02
36,1.800000000000000000e+03,2.683911780000000128e-05,4.654357078999999794e+04,2.939365513999999902e+00,1.000000000000000000e+02
37,1.850000000000000000e+03,2.799961995000000098e-05,4.647831491000000096e+04,2.935244410000000137e+00,1.000000000000000000e+02
38,1.900000000000000000e+03,2.916012220999999874e-05,4.641300368000000162e+04,2.931119810999999853e+00,1.000000000000000000e+02
39,1.950000000000000000e+03,3.032062452999999884e-05,4.634614697000000160e+04,2.926897609000000067e+00,1.000000000000000000e+02
40,2.000000000000000000e+03,3.148112688000000181e-05,4.627776092999999673e+04,2.922578827000000157e+00,1.000000000000000000e+02
41,2.050000000000000000e+03,3.155341177000000198e-05,4.628516881999999896e+04,2.923046656999999993e+00,2.134379142999999956e+01
42,2.100000000000000000e+03,3.605908715000000024e-05,4.379034969000000274e+04,2.765491378000000111e+00,1.000000000000000000e+03
43,2.150000000000000000e+03,4.766411096999999714e-05,4.270829050999999890e+04,2.697156108999999802e+00,1.000000000000000000e+03
44,2.200000000000000000e+03,5.926913479999999725e-05,4.230313221999999951e+04,2.671569152000000003e+00,1.000000000000000000e+03
45,2.250000000000000000e+03,7.087415863000000413e-05,4.170198924999999872e+04,2.633605177999999825e+00,1.000000000000000000e+03
46,2.300000000000000000e+03,8.247918245999999746e-05,4.095063872000000265e+04,2.586155148000000015e+00,1.000000000000000000e+03
47,2.350000000000000000e+03,9.408420629000000435e-05,4.008859614999999758e+04,2.531714585000000017e+00,1.000000000000000000e+03
48,2.400000000000000000e+03,1.056892301000000048e-04,3.913633058999999776e+04,2.471576171000000155e+00,1.000000000000000000e+03
49,2.450000000000000000e+03,1.172942539999999935e-04,3.811361089000000356e+04,2.406988366999999851e+00,1.000000000000000000e+03
50,2.500000000000000000e+03,1.288992777999999908e-04,3.705545498000000225e+04,2.340162660999999922e+00,1.000000000000000000e+03
51,2.550000000000000000e+03,1.405043016000000016e-04,3.596397952999999688e+04,2.271232726000000035e+00,1.000000000000000000e+03
52,2.600000000000000000e+03,1.521093254000000124e-04,3.483823361000000295e+04,2.200138508999999853e+00,1.000000000000000000e+03
53,2.650000000000000000e+03,1.637143493000000011e-04,3.367405584000000090e+04,2.126617205000000066e+00,1.000000000000000000e+03
54,2.700000000000000000e+03,1.753193731000000119e-04,3.249466865999999936e+04,2.052135381999999897e+00,1.000000000000000000e+03
55,2.750000000000000000e+03,1.869243968999999956e-04,3.127866998999999851e+04,1.975341433999999952e+00,1.000000000000000000e+03
56,2.800000000000000000e+03,1.985294208000000114e-04,3.005123853999999847e+04,1.897825472000000069e+00,1.000000000000000000e+03
57,2.850000000000000000e+03,2.101344445999999951e-04,2.878942130000000179e+04,1.818137944999999922e+00,1.000000000000000000e+03
58,2.900000000000000000e+03,2.217394684000000059e-04,2.750226656999999977e+04,1.736850278999999997e+00,1.000000000000000000e+03
59,2.950000000000000000e+03,2.333444922999999946e-04,2.621192669999999998e+04,1.655361461999999895e+00,1.000000000000000000e+03
60,3.000000000000000000e+03,2.449495160999999783e-04,2.489624960999999894e+04,1.572272523999999949e+00,1.000000000000000000e+03
61,3.050000000000000000e+03,3.015183560000000095e-04,1.746774693000000116e+04,1.103140392000000025e+00,1.000000000000000000e+04
62,3.100000000000000000e+03,4.175685942999999970e-04,6.198819832000000133e+03,3.914739872999999926e-01,1.000000000000000000e+04
63,3.150000000000000000e+03,5.336188326000000388e-04,8.582804701999999679e+02,5.420297523999999950e-02,1.000000000000000000e+04
64,3.200000000000000000e+03,6.496690709000000263e-04,1.444341871999999967e+02,9.121450324000000137e-03,1.000000000000000000e+04
65,3.250000000000000000e+03,7.657193092000000138e-04,6.173350079000000079e+01,3.898654963000000150e-03,1.000000000000000000e+04
66,3.300000000000000000e+03,8.817695475000000014e-04,3.080673175000000086e+01,1.945537124999999938e-03,1.000000000000000000e+04
67,3.350000000000000000e+03,9.978197857999999889e-04,1.672548178999999990e+01,1.056264131000000028e-03,1.000000000000000000e+04
68,3.400000000000000000e+03,1.113870023999999999e-03,1.093205472000000000e+01,6.903919075999999811e-04,1.000000000000000000e+04
69,3.450000000000000000e+03,1.229920262000000052e-03,8.389963900999999780e+00,5.298512798000000294e-04,1.000000000000000000e+04
70,3.500000000000000000e+03,1.345970501000000102e-03,6.467655605000000030e+00,4.084517693000000015e-04,1.000000000000000000e+04
71,3.550000000000000000e+03,1.462020738999999939e-03,4.946364492999999918e+00,3.123776916999999789e-04,1.000000000000000000e+04
72,3.600000000000000000e+03,1.578070976999999993e-03,3.774969013000000206e+00,2.384005683999999945e-04,1.000000000000000000e+04
73,3.650000000000000000e+03,1.694121216000000043e-03,2.859526242999999912e+00,1.805876231999999982e-04,1.000000000000000000e+04
74,3.700000000000000000e+03,1.810171454000000096e-03,2.141331543999999809e+00,1.352314827999999912e-04,1.000000000000000000e+04
75,3.750000000000000000e+03,1.926221691999999933e-03,1.579533818000000034e+00,9.975227844999999907e-05,1.000000000000000000e+04
76,3.800000000000000000e+03,2.042271931000000200e-03,1.145764972999999909e+00,7.235848024000000303e-05,1.000000000000000000e+04
77,3.850000000000000000e+03,2.158322169000000037e-03,8.168791662000000064e-01,5.158835923000000285e-05,1.000000000000000000e+04
78,3.900000000000000000e+03,2.274372406999999874e-03,5.724172413000000459e-01,3.614985850000000076e-05,1.000000000000000000e+04
79,3.950000000000000000e+03,2.390422646000000140e-03,3.942957570000000245e-01,2.490095474999999881e-05,1.000000000000000000e+04
80,4.000000000000000000e+03,2.506472883999999977e-03,2.669157286000000129e-01,1.685652549000000023e-05,1.000000000000000000e+04
81,4.050000000000000000e+03,2.622523121999999814e-03,1.775950817999999987e-01,1.121565985999999970e-05,1.000000000000000000e+04
82,4.100000000000000000e+03,2.738573360000000085e-03,1.161879774999999976e-01,7.337617814999999779e-06,1.000000000000000000e+04
83,4.150000000000000000e+03,2.854623598999999918e-03,7.476258510000000079e-02,4.721480552999999680e-06,1.000000000000000000e+04
84,4.200000000000000000e+03,2.970673837000000189e-03,4.733389827000000077e-02,2.989277054999999790e-06,1.000000000000000000e+04
85,4.250000000000000000e+03,3.086724075000000025e-03,2.949040044000000166e-02,1.862406870999999991e-06,1.000000000000000000e+04
86,4.300000000000000000e+03,3.202774313999999858e-03,1.808518430000000121e-02,1.142133406000000097e-06,1.000000000000000000e+04
87,4.350000000000000000e+03,3.318824552000000129e-03,1.091979457000000035e-02,6.896176429999999770e-07,1.000000000000000000e+04
88,4.400000000000000000e+03,3.434874789999999966e-03,6.493420371999999996e-03,4.100788912999999891e-07,1.000000000000000000e+04
89,4.450000000000000000e+03,3.550925028999999799e-03,3.803624420999999860e-03,2.402102429999999864e-07,1.000000000000000000e+04
90,4.500000000000000000e+03,3.666975267000000070e-03,2.195401539000000051e-03,1.386461644999999974e-07,1.000000000000000000e+04
91,4.550000000000000000e+03,4.100739382999999717e-03,2.578555333999999811e-04,1.628434711000000007e-08,1.000000000000000000e+05
