,iteration,time,absolute-residual,relative-residual,cfl
48,2.400000000000000000e+03,4.904604479999999752e-05,2.107533035999999993e+04,3.787957678999999800e+00,1.000000000000000000e+03
49,2.450000000000000000e+03,5.484857279000000178e-05,2.100305529000000024e+04,3.774967376999999846e+00,1.000000000000000000e+03
50,2.500000000000000000e+03,6.065110077999999927e-05,2.090184821999999986e+04,3.756777005000000003e+00,1.000000000000000000e+03
51,2.550000000000000000e+03,6.645362876999999675e-05,2.077307202999999936e+04,3.733631518999999788e+00,1.000000000000000000e+03
52,2.600000000000000000e+03,7.225615675999999424e-05,2.062035180000000037e+04,3.706182470999999978e+00,1.000000000000000000e+03
53,2.650000000000000000e+03,7.805868475000000528e-05,2.044748127999999997e+04,3.675111724999999829e+00,1.000000000000000000e+03
54,2.700000000000000000e+03,8.386121274000000276e-05,2.025843188000000009e+04,3.641133082000000076e+00,1.000000000000000000e+03
55,2.750000000000000000e+03,8.966374073000000025e-05,2.005480655000000115e+04,3.604534645999999842e+00,1.000000000000000000e+03
56,2.800000000000000000e+03,9.546626871999999773e-05,1.983964234999999826e+04,3.565862280000000162e+00,1.000000000000000000e+03
57,2.850000000000000000e+03,1.012687967000000056e-04,1.961393429000000106e+04,3.525294822000000217e+00,1.000000000000000000e+03
58,2.900000000000000000e+03,1.070713247000000063e-04,1.937884379999999874e+04,3.483041019999999932e+00,1.000000000000000000e+03
59,2.950000000000000000e+03,1.128738526999999934e-04,1.913551512999999977e+04,3.439306536000000136e+00,1.000000000000000000e+03
60,3.000000000000000000e+03,1.186763806999999941e-04,1.888610305000000153e+04,3.394478655999999983e+00,1.000000000000000000e+03
61,3.050000000000000000e+03,1.407704764000000110e-04,1.591713044000000082e+04,2.860852733999999842e+00,7.575350488000000041e+03
62,3.100000000000000000e+03,1.883846248000000040e-04,1.404150657999999930e+04,2.523738976999999828e+00,1.000000000000000000e+04
63,3.150000000000000000e+03,2.464099046999999789e-04,1.183667304999999942e+04,2.127454982000000161e+00,1.000000000000000000e+04
64,3.200000000000000000e+03,3.044351845999999809e-04,9.183328786000000036e+03,1.650558269000000022e+00,1.000000000000000000e+04
65,3.250000000000000000e+03,3.624604644999999828e-04,6.272103879999999663e+03,1.127311584000000089e+00,1.000000000000000000e+04
66,3.300000000000000000e+03,4.204857443999999848e-04,3.521786963999999898e+03,6.329855687000000009e-01,1.000000000000000000e+04
67,3.350000000000000000e+03,4.785110242999999867e-04,1.469515372000000070e+03,2.641221723000000132e-01,1.000000000000000000e+04
68,3.400000000000000000e+03,5.365363042000000429e-04,4.643882328999999913e+02,8.346644833999999902e-02,1.000000000000000000e+04
69,3.450000000000000000e+03,5.945615840999999907e-04,1.574103998999999874e+02,2.829203257000000027e-02,1.000000000000000000e+04
70,3.500000000000000000e+03,6.525868640000000468e-04,6.744057580000000485e+01,1.212137806000000012e-02,1.000000000000000000e+04
71,3.550000000000000000e+03,7.106121438999999946e-04,4.012143597000000028e+01,7.211194265999999568e-03,1.000000000000000000e+04
72,3.600000000000000000e+03,7.686374238000000508e-04,2.458287495000000078e+01,4.418383405999999798e-03,1.000000000000000000e+04
73,3.650000000000000000e+03,8.266627036999999985e-04,1.740769226999999830e+01,3.128757673000000152e-03,1.000000000000000000e+04
74,3.700000000000000000e+03,8.846879835999999463e-04,1.256135680999999948e+01,2.257705439000000022e-03,1.000000000000000000e+04
75,3.750000000000000000e+03,9.427132635000000024e-04,9.257794238000000675e+00,1.663942256999999909e-03,1.000000000000000000e+04
76,3.800000000000000000e+03,1.000738542999999930e-03,7.116486528000000256e+00,1.279076024999999985e-03,1.000000000000000000e+04
77,3.850000000000000000e+03,1.058763823000000073e-03,5.803519436000000198e+00,1.043090932999999948e-03,1.000000000000000000e+04
78,3.900000000000000000e+03,1.116789102999999998e-03,5.011557535999999757e+00,9.007482931000000432e-04,1.000000000000000000e+04
79,3.950000000000000000e+03,1.174814382999999924e-03,4.499102751999999761e+00,8.086426415999999496e-04,1.000000000000000000e+04
80,4.000000000000000000e+03,1.232839663000000066e-03,4.114507675999999670e+00,7.395177526999999586e-04,1.000000000000000000e+04
81,4.050000000000000000e+03,1.290864942999999992e-03,3.777320530999999981e+00,6.789136902999999513e-04,1.000000000000000000e+04
82,4.100000000000000000e+03,1.348890222999999918e-03,3.459477934999999782e+00,6.217865049999999737e-04,1.000000000000000000e+04
83,4.150000000000000000e+03,1.406915503000000060e-03,3.157606868999999872e+00,5.675299500999999702e-04,1.000000000000000000e+04
84,4.200000000000000000e+03,1.464940782999999986e-03,2.872805712999999983e+00,5.163414414999999928e-04,1.000000000000000000e+04
85,4.250000000000000000e+03,1.522966061999999916e-03,2.605930020000000180e+00,4.683747517999999922e-04,1.000000000000000000e+04
86,4.300000000000000000e+03,1.580991342000000058e-03,2.357364476999999958e+00,4.236990225000000017e-04,1.000000000000000000e+04
87,4.350000000000000000e+03,1.639016621999999984e-03,2.125462850999999986e+00,3.820183688999999848e-04,1.000000000000000000e+04
88,4.400000000000000000e+03,1.697041901999999909e-03,1.909837017999999942e+00,3.432630317999999805e-04,1.000000000000000000e+04
89,4.450000000000000000e+03,1.755067182000000052e-03,1.713546757999999892e+00,3.079829587000000222e-04,1.000000000000000000e+04
90,4.500000000000000000e+03,1.813092461999999978e-03,1.535757963000000004e+00,2.760282314999999904e-04,1.000000000000000000e+04
91,4.550000000000000000e+03,2.024172591000000104e-03,9.863213937999999459e-01,1.772756883999999943e-04,7.500000000000000000e+04
92,4.600000000000000000e+03,2.543498849000000017e-03,3.056333633000000161e-01,5.493276857999999940e-05,7.500000000000000000e+04
93,4.650000000000000000e+03,3.068627631000000067e-03,7.575426154999999329e-02,1.361563172999999940e-05,1.000000000000000000e+05
94,4.700000000000000000e+03,3.622769053999999860e-03,1.374029962999999931e-02,2.469601785000000055e-06,1.000000000000000000e+05
95,4.750000000000000000e+03,4.203021852999999988e-03,1.786463377000000081e-03,3.210885690000000222e-07,1.000000000000000000e+05
96,4.800000000000000000e+03,4.783274651999999683e-03,1.841727304000000012e-04,3.310213868000000075e-08,1.000000000000000000e+05
97,4.850000000000000000e+03,5.363527451000000244e-03,1.545465025999999832e-05,2.777729227000000136e-09,1.000000000000000000e+05
98,4.900000000000000000e+03,5.926372666000000004e-03,1.174907583000000050e-06,2.111710765999999876e-10,5.000000000000000000e+04
