iter5 log_res CL CD CM
20348 -8.109784 0.17283958 0.7399812 -1.9911734
20349 -8.122751 0.17283976 0.7399802 -1.991175
20350 -8.132201 0.17283992 0.739979 -1.9911768
20351 -8.136694 0.1728401 0.739978 -1.9911786
20352 -8.143412 0.17284026 0.7399768 -1.9911802
20353 -8.142237 0.17284042 0.7399758 -1.991182
20354 -8.132317 0.1728406 0.7399746 -1.9911836
20355 -8.115946 0.17284076 0.7399736 -1.9911854
20356 -8.095161 0.17284092 0.7399724 -1.991187
20357 -8.07098 0.17284108 0.7399714 -1.9911886
20358 -8.044441 0.17284124 0.7399702 -1.9911902
20359 -8.025345 0.17284138 0.7399692 -1.9911918
20360 -8.008077 0.17284154 0.7399682 -1.9911932
20361 -8.002024 0.17284168 0.739967 -1.9911948
20362 -8.007146 0.17284184 0.739966 -1.9911962
20363 -8.007793 0.17284198 0.7399648 -1.9911974
20364 -8.011816 0.1728421 0.7399638 -1.9911988
20365 -8.021791 0.17284224 0.7399628 -1.9912
20366 -8.038066 0.17284238 0.7399616 -1.9912012
20367 -8.059208 0.1728425 0.7399606 -1.9912024
20368 -8.082737 0.17284262 0.7399596 -1.9912034
20369 -8.105404 0.17284274 0.7399584 -1.9912044
20370 -8.124274 0.17284284 0.7399574 -1.9912054
20371 -8.134741 0.17284296 0.7399562 -1.9912064
20372 -8.1305 0.17284306 0.7399552 -1.9912072
20373 -8.11014 0.17284316 0.7399542 -1.991208
20374 -8.078306 0.17284326 0.739953 -1.9912088
20375 -8.041394 0.17284336 0.739952 -1.9912096
20376 -8.0033 0.17284346 0.7399508 -1.9912104
20377 -7.967366 0.17284354 0.7399498 -1.991211
20378 -7.963856 0.17284364 0.7399488 -1.9912118
20379 -7.95501 0.17284374 0.7399476 -1.9912126
20380 -7.949373 0.17284384 0.7399466 -1.9912132
20381 -7.96046 0.17284392 0.7399454 -1.991214
20382 -7.970923 0.17284402 0.7399444 -1.9912148
20383 -8.006255 0.17284414 0.7399434 -1.9912156
20384 -8.038009 0.17284424 0.7399422 -1.9912166
20385 -8.063324 0.17284436 0.7399412 -1.9912174
20386 -8.075392 0.17284446 0.7399402 -1.9912186
20387 -8.077944 0.1728446 0.739939 -1.9912196
20388 -8.065806 0.17284472 0.739938 -1.9912208
20389 -8.040241 0.17284486 0.739937 -1.991222
20390 -8.009384 0.172845 0.7399358 -1.9912234
20391 -8.003696 0.17284516 0.7399348 -1.991225
20392 -8.025118 0.17284532 0.7399338 -1.9912266
20393 -8.026409 0.17284548 0.7399328 -1.9912282
20394 -8.022938 0.17284566 0.7399316 -1.99123
20395 -8.029753 0.17284584 0.7399306 -1.991232
20396 -8.032859 0.17284604 0.7399296 -1.991234
20397 -8.032384 0.17284624 0.7399286 -1.9912362
20398 -8.029453 0.17284644 0.7399276 -1.9912384
20399 -8.024441 0.17284666 0.7399266 -1.9912408
20400 -8.025878 0.17284688 0.7399256 -1.9912432
20401 -8.029885 0.17284712 0.7399244 -1.9912456
20402 -8.032245 0.17284734 0.7399234 -1.9912484
20403 -8.036361 0.17284758 0.7399224 -1.991251
20404 -8.042426 0.17284784 0.7399214 -1.9912538
20405 -8.049576 0.17284808 0.7399204 -1.9912566
20406 -8.057894 0.17284834 0.7399194 -1.9912594
20407 -8.066867 0.1728486 0.7399184 -1.9912622
20408 -8.075782 0.17284886 0.7399174 -1.9912652
20409 -8.08394 0.17284912 0.7399164 -1.991268
20410 -8.090735 0.17284938 0.7399154 -1.991271
20411 -8.095693 0.17284962 0.7399144 -1.9912738
20412 -8.098493 0.17284988 0.7399132 -1.9912768
20413 -8.099081 0.17285014 0.7399122 -1.9912796
20414 -8.097672 0.1728504 0.7399112 -1.9912826
20415 -8.094653 0.17285064 0.7399102 -1.9912854
20416 -8.090498 0.1728509 0.7399092 -1.991288
20417 -8.085668 0.17285114 0.7399082 -1.9912908
20418 -8.08051 0.17285138 0.739907 -1.9912934
20419 -8.075081 0.1728516 0.739906 -1.991296
20420 -8.068646 0.17285184 0.739905 -1.9912986
20421 -8.060461 0.17285206 0.739904 -1.991301
20422 -8.058085 0.17285228 0.739903 -1.9913034
20423 -8.063593 0.17285248 0.7399018 -1.9913058
20424 -8.068679 0.1728527 0.7399008 -1.991308
20425 -8.0838 0.1728529 0.7398998 -1.99131
20426 -8.105425 0.17285308 0.7398986 -1.9913122
20427 -8.113844 0.17285328 0.7398976 -1.9913142
20428 -8.116175 0.17285346 0.7398966 -1.991316
20429 -8.115859 0.17285364 0.7398954 -1.991318
20430 -8.114724 0.1728538 0.7398944 -1.9913198
20431 -8.113961 0.17285398 0.7398934 -1.9913214
20432 -8.114244 0.17285414 0.7398922 -1.9913232
20433 -8.115702 0.1728543 0.7398912 -1.9913248
20434 -8.119101 0.17285444 0.7398902 -1.9913262
20435 -8.122116 0.1728546 0.739889 -1.9913278
20436 -8.1234 0.17285474 0.739888 -1.9913292
20437 -8.121639 0.17285488 0.7398868 -1.9913306
20438 -8.115453 0.17285502 0.7398858 -1.991332
20439 -8.105371 0.17285516 0.7398848 -1.9913334
20440 -8.094536 0.1728553 0.7398836 -1.9913346
20441 -8.082392 0.17285542 0.7398826 -1.9913358
20442 -8.070666 0.17285556 0.7398814 -1.9913372
20443 -8.072045 0.17285568 0.7398804 -1.9913384
20444 -8.074803 0.1728558 0.7398792 -1.9913396
20445 -8.088 0.17285594 0.7398782 -1.9913408
20446 -8.100635 0.17285606 0.7398772 -1.991342
20447 -8.110336 0.17285618 0.739876 -1.9913432
20448 -8.11784 0.1728563 0.739875 -1.9913444
20449 -8.122748 0.17285644 0.7398738 -1.9913456
20450 -8.124961 0.17285656 0.7398728 -1.9913466
20451 -8.124799 0.17285668 0.7398716 -1.9913478
20452 -8.12399 0.17285682 0.7398706 -1.9913492
20453 -8.121227 0.17285694 0.7398694 -1.9913504
20454 -8.115951 0.17285706 0.7398684 -1.9913516
20455 -8.108483 0.1728572 0.7398674 -1.9913528
20456 -8.099272 0.17285734 0.7398662 -1.9913542
20457 -8.088601 0.17285746 0.7398652 -1.9913554
20458 -8.076709 0.1728576 0.7398642 -1.9913568
20459 -8.064255 0.17285774 0.739863 -1.9913582
20460 -8.052136 0.17285788 0.739862 -1.9913596
20461 -8.040693 0.17285802 0.739861 -1.991361
20462 -8.037202 0.17285818 0.7398598 -1.9913624
20463 -8.055855 0.17285832 0.7398588 -1.991364
20464 -8.076331 0.17285848 0.7398578 -1.9913654
20465 -8.090181 0.17285864 0.7398566 -1.991367
20466 -8.097662 0.17285878 0.7398556 -1.9913686
20467 -8.10753 0.17285896 0.7398546 -1.9913704
20468 -8.11078 0.17285912 0.7398536 -1.991372
20469 -8.094767 0.17285928 0.7398526 -1.9913738
20470 -8.060686 0.17285946 0.7398514 -1.9913756
20471 -8.035198 0.17285962 0.7398504 -1.9913774
20472 -8.014819 0.1728598 0.7398494 -1.9913792
20473 -7.989329 0.17285998 0.7398484 -1.9913812
20474 -7.970552 0.17286016 0.7398474 -1.9913832
20475 -7.962419 0.17286036 0.7398464 -1.991385
20476 -7.964782 0.17286054 0.7398454 -1.991387
20477 -7.975497 0.17286074 0.7398444 -1.9913892
20478 -7.99103 0.17286092 0.7398432 -1.9913912
20479 -8.007563 0.17286112 0.7398422 -1.9913932
20480 -8.022295 0.17286132 0.7398412 -1.9913954
20481 -8.033669 0.17286152 0.7398402 -1.9913976
20482 -8.041219 0.17286172 0.7398392 -1.9913998
20483 -8.045094 0.17286192 0.7398382 -1.991402
20484 -8.047899 0.17286212 0.7398372 -1.9914042
20485 -8.051428 0.17286234 0.7398362 -1.9914064
20486 -8.049174 0.17286254 0.7398352 -1.9914086
20487 -8.049275 0.17286274 0.739834 -1.9914108
20488 -8.045578 0.17286296 0.739833 -1.9914132
20489 -8.043521 0.17286316 0.739832 -1.9914154
20490 -8.045729 0.17286338 0.739831 -1.9914178
20491 -8.041329 0.1728636 0.73983 -1.99142
20492 -8.034867 0.1728638 0.739829 -1.9914224
20493 -8.028142 0.17286402 0.739828 -1.9914246
20494 -8.021693 0.17286424 0.7398268 -1.991427
20495 -8.02615 0.17286444 0.7398258 -1.9914292
20496 -8.036913 0.17286466 0.7398248 -1.9914316
20497 -8.044434 0.17286488 0.7398238 -1.991434
20498 -8.05209 0.1728651 0.7398228 -1.9914362
20499 -8.060745 0.1728653 0.7398216 -1.9914386
20500 -8.070051 0.17286552 0.7398206 -1.9914408
20501 -8.091507 0.17286574 0.7398196 -1.9914432
20502 -8.115095 0.17286594 0.7398186 -1.9914454
20503 -8.130092 0.17286616 0.7398176 -1.9914476
20504 -8.13771 0.17286636 0.7398164 -1.99145
20505 -8.137229 0.17286658 0.7398154 -1.9914522
20506 -8.127725 0.17286678 0.7398144 -1.9914544
20507 -8.109063 0.17286698 0.7398134 -1.9914566
20508 -8.084415 0.17286718 0.7398124 -1.9914586
20509 -8.054315 0.17286738 0.7398112 -1.9914608
20510 -8.024456 0.17286758 0.7398102 -1.9914628
20511 -7.999793 0.17286778 0.7398092 -1.991465
20512 -7.983304 0.17286796 0.7398082 -1.991467
20513 -7.983667 0.17286816 0.7398072 -1.9914688
20514 -7.989273 0.17286834 0.739806 -1.9914708
20515 -7.999896 0.17286852 0.739805 -1.9914726
20516 -8.013058 0.1728687 0.739804 -1.9914744
20517 -8.026239 0.17286886 0.739803 -1.9914762
20518 -8.037283 0.17286904 0.739802 -1.991478
20519 -8.045396 0.1728692 0.739801 -1.9914796
20520 -8.051012 0.17286936 0.7398 -1.9914812
20521 -8.054979 0.17286952 0.739799 -1.9914828
20522 -8.057995 0.17286968 0.7397978 -1.9914844
20523 -8.060374 0.17286982 0.7397968 -1.991486
20524 -8.062052 0.17286998 0.7397958 -1.9914874
20525 -8.06271 0.17287012 0.7397948 -1.9914888
20526 -8.061959 0.17287026 0.7397938 -1.9914902
20527 -8.059532 0.1728704 0.7397928 -1.9914916
20528 -8.055443 0.17287054 0.7397918 -1.991493
20529 -8.050261 0.17287068 0.7397908 -1.9914944
20530 -8.046856 0.17287082 0.7397896 -1.9914958
20531 -8.041228 0.17287096 0.7397886 -1.9914972
20532 -8.035102 0.1728711 0.7397876 -1.9914986
20533 -8.034138 0.17287124 0.7397866 -1.9915
20534 -8.031928 0.1728714 0.7397856 -1.9915014
20535 -8.029184 0.17287154 0.7397846 -1.991503
20536 -8.02578 0.17287168 0.7397836 -1.9915044
20537 -8.032891 0.17287184 0.7397826 -1.991506
20538 -8.053771 0.172872 0.7397814 -1.9915076
20539 -8.064127 0.17287216 0.7397804 -1.9915092
20540 -8.070405 0.17287232 0.7397794 -1.991511
20541 -8.07774 0.17287248 0.7397784 -1.9915128
20542 -8.090818 0.17287266 0.7397774 -1.9915146
20543 -8.096255 0.17287284 0.7397764 -1.9915164
20544 -8.102457 0.17287302 0.7397754 -1.9915184
20545 -8.103844 0.1728732 0.7397742 -1.9915204
20546 -8.094052 0.1728734 0.7397732 -1.9915224
20547 -8.075792 0.1728736 0.7397722 -1.9915246
20548 -8.051989 0.1728738 0.7397712 -1.9915268
20549 -8.026911 0.172874 0.7397702 -1.991529
20550 -8.005537 0.17287422 0.7397692 -1.9915314
20551 -7.991915 0.17287442 0.7397682 -1.9915338
20552 -7.988038 0.17287464 0.7397672 -1.9915362
20553 -7.993654 0.17287486 0.7397662 -1.9915386
20554 -8.006578 0.17287508 0.7397652 -1.991541
20555 -8.023121 0.1728753 0.739764 -1.9915436
20556 -8.038713 0.17287552 0.739763 -1.991546
20557 -8.048972 0.17287576 0.739762 -1.9915486
20558 -8.050899 0.17287598 0.739761 -1.991551
20559 -8.061208 0.1728762 0.73976 -1.9915536
20560 -8.065231 0.17287644 0.739759 -1.991556
20561 -8.066283 0.17287666 0.739758 -1.9915586
20562 -8.06198 0.17287688 0.739757 -1.991561
20563 -8.056232 0.1728771 0.739756 -1.9915636
20564 -8.050517 0.17287732 0.739755 -1.991566
20565 -8.046957 0.17287754 0.739754 -1.9915684
20566 -8.04594 0.17287776 0.739753 -1.9915708
20567 -8.043924 0.17287798 0.739752 -1.9915732
20568 -8.041636 0.17287818 0.739751 -1.9915756
20569 -8.039349 0.1728784 0.73975 -1.991578
20570 -8.037226 0.1728786 0.739749 -1.9915802
20571 -8.035514 0.17287882 0.739748 -1.9915826
20572 -8.034601 0.17287902 0.739747 -1.9915848
20573 -8.034972 0.17287922 0.739746 -1.991587
20574 -8.03713 0.17287942 0.7397452 -1.9915892
20575 -8.041473 0.17287962 0.7397442 -1.9915914
20576 -8.047894 0.17287982 0.7397432 -1.9915938
20577 -8.056036 0.17288002 0.7397422 -1.991596
20578 -8.06863 0.17288024 0.7397412 -1.9915982
20579 -8.077591 0.17288044 0.7397402 -1.9916004
20580 -8.082439 0.17288064 0.7397392 -1.9916026
20581 -8.098519 0.17288084 0.7397384 -1.9916048
20582 -8.105434 0.17288104 0.7397374 -1.991607
20583 -8.099086 0.17288124 0.7397364 -1.9916092
20584 -8.081908 0.17288146 0.7397354 -1.9916114
20585 -8.057798 0.17288166 0.7397344 -1.9916138
20586 -8.028728 0.17288186 0.7397334 -1.991616
20587 -7.999333 0.17288208 0.7397326 -1.9916182
20588 -7.971033 0.17288228 0.7397316 -1.9916206
20589 -7.948548 0.1728825 0.7397306 -1.9916228
20590 -7.93531 0.1728827 0.7397296 -1.9916252
20591 -7.931814 0.17288292 0.7397286 -1.9916276
20592 -7.93632 0.17288314 0.7397276 -1.9916298
20593 -7.96283 0.17288334 0.7397268 -1.9916322
20594 -7.992797 0.17288356 0.7397258 -1.9916346
20595 -8.01842 0.17288376 0.7397248 -1.9916368
20596 -8.039096 0.17288398 0.7397238 -1.9916392
20597 -8.052805 0.17288418 0.7397228 -1.9916414
20598 -8.05832 0.1728844 0.7397218 -1.9916436
20599 -8.05626 0.1728846 0.7397208 -1.9916458
20600 -8.048841 0.1728848 0.7397198 -1.991648
20601 -8.038748 0.172885 0.7397188 -1.9916502
20602 -8.028373 0.1728852 0.7397178 -1.9916522
20603 -8.019502 0.17288538 0.7397168 -1.9916542
20604 -8.015981 0.17288558 0.7397158 -1.9916562
20605 -8.013988 0.17288576 0.7397148 -1.9916582
20606 -8.014053 0.17288594 0.7397138 -1.9916602
20607 -8.016257 0.1728861 0.7397128 -1.991662
20608 -8.020207 0.17288628 0.7397118 -1.9916638
20609 -8.025427 0.17288644 0.7397106 -1.9916654
20610 -8.03136 0.1728866 0.7397096 -1.991667
20611 -8.037467 0.17288676 0.7397086 -1.9916686
20612 -8.043286 0.1728869 0.7397076 -1.9916702
20613 -8.048536 0.17288706 0.7397066 -1.9916716
20614 -8.052751 0.1728872 0.7397056 -1.991673
20615 -8.055685 0.17288734 0.7397044 -1.9916744
20616 -8.067863 0.17288746 0.7397034 -1.9916758
20617 -8.073796 0.1728876 0.7397024 -1.991677
20618 -8.075123 0.17288772 0.7397014 -1.9916782
20619 -8.073177 0.17288786 0.7397004 -1.9916794
20620 -8.068976 0.17288798 0.7396992 -1.9916806
20621 -8.065803 0.1728881 0.7396982 -1.9916818
20622 -8.070117 0.1728882 0.7396972 -1.9916828
20623 -8.065884 0.17288832 0.7396962 -1.991684
20624 -8.055522 0.17288844 0.7396952 -1.991685
20625 -8.041651 0.17288856 0.739694 -1.991686
20626 -8.029064 0.17288866 0.739693 -1.991687
20627 -8.013434 0.17288878 0.739692 -1.991688
20628 -7.993206 0.1728889 0.739691 -1.9916892
20629 -7.972895 0.172889 0.73969 -1.9916902
20630 -7.957615 0.17288912 0.739689 -1.9916912
20631 -7.949912 0.17288924 0.739688 -1.9916922
20632 -7.950055 0.17288934 0.739687 -1.9916934
20633 -7.956592 0.17288946 0.739686 -1.9916944
20634 -7.96713 0.17288958 0.7396848 -1.9916956
20635 -7.979039 0.1728897 0.7396838 -1.9916966
20636 -7.990073 0.17288982 0.7396828 -1.9916978
20637 -7.998826 0.17288996 0.7396818 -1.991699
20638 -8.004703 0.17289008 0.7396808 -1.9917002
20639 -8.007614 0.1728902 0.7396798 -1.9917016
20640 -8.007779 0.17289034 0.7396788 -1.9917028
20641 -8.007008 0.17289048 0.7396778 -1.9917042
20642 -8.006443 0.17289062 0.7396768 -1.9917056
20643 -8.003087 0.17289076 0.7396758 -1.991707
20644 -7.998394 0.17289092 0.7396748 -1.9917086
20645 -7.993395 0.17289106 0.7396738 -1.9917102
20646 -7.988773 0.17289122 0.7396728 -1.9917118
20647 -7.984923 0.17289138 0.7396718 -1.9917134
20648 -7.981942 0.17289156 0.7396708 -1.9917152
20649 -7.97968 0.17289172 0.7396698 -1.991717
20650 -7.977771 0.1728919 0.7396688 -1.991719
20651 -7.975683 0.17289208 0.7396678 -1.9917208
20652 -7.972756 0.17289228 0.739667 -1.991723
20653 -7.968216 0.17289246 0.739666 -1.991725
20654 -7.982405 0.17289266 0.739665 -1.9917272
20655 -8.001686 0.17289286 0.739664 -1.9917294
20656 -8.013469 0.17289308 0.739663 -1.9917318
20657 -8.019009 0.1728933 0.739662 -1.9917342
20658 -8.020109 0.17289352 0.739661 -1.9917366
20659 -8.017152 0.17289374 0.73966 -1.991739
20660 -8.011088 0.17289396 0.739659 -1.9917416
20661 -8.003445 0.1728942 0.7396582 -1.9917442
20662 -8.002206 0.17289444 0.7396572 -1.9917468
20663 -8.001967 0.17289468 0.7396562 -1.9917496
20664 -8.005445 0.17289492 0.7396552 -1.9917524
20665 -8.006644 0.17289516 0.7396542 -1.991755
20666 -8.005029 0.1728954 0.7396532 -1.9917578
20667 -7.999518 0.17289564 0.7396524 -1.9917606
20668 -7.988653 0.1728959 0.7396514 -1.9917634
20669 -7.972374 0.17289614 0.7396504 -1.9917662
20670 -7.955329 0.17289638 0.7396494 -1.9917688
20671 -7.938772 0.17289662 0.7396484 -1.9917716
20672 -7.926701 0.17289686 0.7396474 -1.9917742
20673 -7.919634 0.17289708 0.7396466 -1.9917768
20674 -7.915807 0.17289732 0.7396456 -1.9917794
20675 -7.91339 0.17289754 0.7396446 -1.9917818
20676 -7.911877 0.17289776 0.7396436 -1.9917844
20677 -7.912021 0.17289798 0.7396426 -1.9917866
20678 -7.914921 0.17289818 0.7396416 -1.991789
20679 -7.920748 0.17289838 0.7396406 -1.9917912
20680 -7.928367 0.17289858 0.7396396 -1.9917932
20681 -7.936903 0.17289876 0.7396386 -1.9917952
20682 -7.944573 0.17289894 0.7396376 -1.9917972
20683 -7.955595 0.17289912 0.7396366 -1.991799
20684 -7.96029 0.17289928 0.7396356 -1.9918006
20685 -7.959585 0.17289944 0.7396346 -1.9918024
20686 -7.95572 0.1728996 0.7396336 -1.9918038
20687 -7.95026 0.17289976 0.7396326 -1.9918054
20688 -7.944377 0.1728999 0.7396316 -1.9918068
20689 -7.938942 0.17290004 0.7396306 -1.9918082
20690 -7.934473 0.17290016 0.7396296 -1.9918096
20691 -7.93115 0.1729003 0.7396286 -1.9918108
20692 -7.928801 0.17290042 0.7396276 -1.991812
20693 -7.926764 0.17290056 0.7396266 -1.9918132
20694 -7.946347 0.17290068 0.7396256 -1.9918144
20695 -7.958454 0.1729008 0.7396246 -1.9918156
20696 -7.967311 0.17290092 0.7396236 -1.9918168
20697 -7.973162 0.17290106 0.7396226 -1.991818
20698 -7.975222 0.17290118 0.7396216 -1.9918192
20699 -7.973905 0.1729013 0.7396206 -1.9918204
20700 -7.968411 0.17290144 0.7396196 -1.9918218
20701 -7.969406 0.17290156 0.7396186 -1.991823
20702 -7.96702 0.1729017 0.7396176 -1.9918244
20703 -7.9615 0.17290184 0.7396166 -1.9918258
20704 -7.962633 0.17290198 0.7396156 -1.9918272
20705 -7.964939 0.17290214 0.7396146 -1.9918288
20706 -7.968255 0.17290228 0.7396136 -1.9918304
20707 -7.969692 0.17290244 0.7396128 -1.991832
20708 -7.969202 0.1729026 0.7396118 -1.9918336
20709 -7.965675 0.17290276 0.7396108 -1.9918354
20710 -7.956147 0.17290294 0.7396098 -1.991837
20711 -7.940728 0.1729031 0.7396088 -1.9918388
20712 -7.919359 0.17290328 0.7396078 -1.9918408
20713 -7.898741 0.17290346 0.739607 -1.9918426
20714 -7.883211 0.17290362 0.739606 -1.9918444
20715 -7.874009 0.1729038 0.739605 -1.9918464
20716 -7.870371 0.17290398 0.739604 -1.9918484
20717 -7.870745 0.17290418 0.739603 -1.9918502
20718 -7.873731 0.17290436 0.7396022 -1.9918522
20719 -7.878454 0.17290454 0.7396012 -1.9918542
20720 -7.884054 0.17290472 0.7396002 -1.991856
20721 -7.893793 0.1729049 0.7395992 -1.991858
20722 -7.906654 0.17290508 0.7395982 -1.9918598
20723 -7.924065 0.17290524 0.7395972 -1.9918618
20724 -7.93505 0.17290542 0.7395962 -1.9918636
20725 -7.938295 0.1729056 0.7395954 -1.9918654
20726 -7.936342 0.17290578 0.7395944 -1.9918672
20727 -7.93105 0.17290594 0.7395934 -1.991869
20728 -7.923753 0.1729061 0.7395924 -1.9918706
20729 -7.915908 0.17290628 0.7395914 -1.9918724
20730 -7.90854 0.17290644 0.7395904 -1.991874
20731 -7.902198 0.1729066 0.7395894 -1.9918758
20732 -7.897048 0.17290676 0.7395884 -1.9918774
20733 -7.892786 0.17290692 0.7395874 -1.991879
20734 -7.895701 0.17290708 0.7395864 -1.9918806
20735 -7.915903 0.17290722 0.7395854 -1.9918822
20736 -7.929485 0.17290738 0.7395844 -1.9918836
20737 -7.941729 0.17290754 0.7395834 -1.9918852
20738 -7.95205 0.1729077 0.7395824 -1.9918868
20739 -7.959513 0.17290786 0.7395814 -1.9918884
20740 -7.963112 0.172908 0.7395804 -1.99189
20741 -7.962183 0.17290816 0.7395794 -1.9918916
20742 -7.965141 0.17290832 0.7395784 -1.9918932
20743 -7.967346 0.17290848 0.7395774 -1.9918948
20744 -7.962185 0.17290864 0.7395764 -1.9918964
20745 -7.954085 0.1729088 0.7395754 -1.9918982
20746 -7.945935 0.17290896 0.7395744 -1.9918998
20747 -7.933982 0.17290914 0.7395734 -1.9919016
20748 -7.926605 0.1729093 0.7395724 -1.9919034
20749 -7.924233 0.17290946 0.7395714 -1.9919052
20750 -7.926725 0.17290964 0.7395704 -1.991907
20751 -7.931828 0.1729098 0.7395694 -1.9919088
20752 -7.938127 0.17290998 0.7395684 -1.9919106
20753 -7.937152 0.17291016 0.7395674 -1.9919126
20754 -7.924408 0.17291034 0.7395664 -1.9919144
20755 -7.9 0.17291052 0.7395654 -1.9919164
20756 -7.871838 0.1729107 0.7395646 -1.9919184
20757 -7.846613 0.17291088 0.7395636 -1.9919202
20758 -7.82943 0.17291106 0.7395626 -1.9919222
20759 -7.821636 0.17291124 0.7395616 -1.9919242
20760 -7.821997 0.17291142 0.7395606 -1.9919262
20761 -7.828215 0.1729116 0.7395598 -1.9919284
20762 -7.840232 0.1729118 0.7395588 -1.9919304
20763 -7.857996 0.17291198 0.7395578 -1.9919324
20764 -7.874696 0.17291216 0.7395568 -1.9919346
20765 -7.887605 0.17291236 0.739556 -1.9919366
20766 -7.895579 0.17291254 0.739555 -1.9919388
20767 -7.898209 0.17291274 0.739554 -1.9919408
20768 -7.896138 0.17291294 0.7395532 -1.991943
20769 -7.890919 0.17291312 0.7395522 -1.9919452
20770 -7.883644 0.17291332 0.7395512 -1.9919474
20771 -7.875094 0.17291352 0.7395504 -1.9919496
20772 -7.865799 0.17291372 0.7395494 -1.9919518
20773 -7.861584 0.17291392 0.7395484 -1.991954
20774 -7.855514 0.17291412 0.7395476 -1.9919562
20775 -7.847105 0.17291432 0.7395466 -1.9919586
20776 -7.86078 0.17291454 0.7395458 -1.9919608
20777 -7.877204 0.17291474 0.7395448 -1.991963
20778 -7.888525 0.17291496 0.7395438 -1.9919654
20779 -7.898524 0.17291516 0.739543 -1.9919678
20780 -7.907121 0.17291538 0.739542 -1.99197
20781 -7.91308 0.17291558 0.739541 -1.9919724
20782 -7.915283 0.1729158 0.7395402 -1.9919748
20783 -7.920871 0.172916 0.7395392 -1.991977
20784 -7.92917 0.17291622 0.7395382 -1.9919794
20785 -7.929358 0.17291642 0.7395374 -1.9919816
20786 -7.923699 0.17291664 0.7395364 -1.991984
20787 -7.916915 0.17291684 0.7395354 -1.9919862
20788 -7.913783 0.17291704 0.7395346 -1.9919884
20789 -7.912924 0.17291724 0.7395336 -1.9919904
20790 -7.912951 0.17291744 0.7395326 -1.9919926
20791 -7.918726 0.17291762 0.7395316 -1.9919946
20792 -7.929264 0.17291782 0.7395308 -1.9919966
20793 -7.93909 0.172918 0.7395298 -1.9919984
20794 -7.94213 0.17291816 0.7395288 -1.9920002
20795 -7.934543 0.17291834 0.7395278 -1.992002
20796 -7.914118 0.1729185 0.7395268 -1.9920036
20797 -7.883923 0.17291866 0.7395258 -1.9920052
20798 -7.853091 0.1729188 0.739525 -1.9920066
20799 -7.830241 0.17291894 0.739524 -1.992008
20800 -7.819847 0.17291908 0.739523 -1.9920094
20801 -7.821714 0.1729192 0.739522 -1.9920106
20802 -7.831252 0.17291932 0.739521 -1.9920116
20803 -7.842567 0.17291944 0.73952 -1.9920126
20804 -7.85011 0.17291956 0.739519 -1.9920136
20805 -7.857844 0.17291966 0.739518 -1.9920146
20806 -7.859695 0.17291976 0.7395168 -1.9920154
20807 -7.858496 0.17291986 0.7395158 -1.9920162
20808 -7.856895 0.17291996 0.7395148 -1.9920172
20809 -7.856793 0.17292006 0.7395138 -1.9920178
20810 -7.85819 0.17292016 0.7395128 -1.9920186
20811 -7.859678 0.17292024 0.7395118 -1.9920194
20812 -7.860556 0.17292034 0.7395108 -1.9920202
20813 -7.85909 0.17292044 0.7395098 -1.9920212
20814 -7.860375 0.17292056 0.7395088 -1.992022
20815 -7.859616 0.17292066 0.7395078 -1.992023
20816 -7.853722 0.17292078 0.7395068 -1.992024
20817 -7.844499 0.17292088 0.7395058 -1.9920252
20818 -7.866358 0.17292102 0.7395048 -1.9920264
20819 -7.879747 0.17292114 0.7395038 -1.9920276
20820 -7.888579 0.17292128 0.7395028 -1.992029
20821 -7.895748 0.17292144 0.739502 -1.9920306
20822 -7.90121 0.1729216 0.739501 -1.9920322
20823 -7.904207 0.17292176 0.7395 -1.992034
20824 -7.904092 0.17292194 0.739499 -1.9920358
20825 -7.903408 0.17292212 0.739498 -1.9920378
20826 -7.900292 0.17292232 0.7394972 -1.9920398
20827 -7.895003 0.17292252 0.7394962 -1.992042
20828 -7.90658 0.17292272 0.7394952 -1.9920442
20829 -7.910897 0.17292294 0.7394944 -1.9920466
20830 -7.908015 0.17292316 0.7394934 -1.9920492
20831 -7.90383 0.17292338 0.7394924 -1.9920516
20832 -7.903303 0.17292362 0.7394916 -1.9920542
20833 -7.909796 0.17292386 0.7394906 -1.9920568
20834 -7.921223 0.1729241 0.7394898 -1.9920594
20835 -7.935458 0.17292432 0.7394888 -1.9920622
20836 -7.94765 0.17292456 0.7394878 -1.9920648
20837 -7.952159 0.1729248 0.739487 -1.9920676
20838 -7.945106 0.17292504 0.739486 -1.9920702
20839 -7.923374 0.17292528 0.7394852 -1.9920728
20840 -7.891715 0.1729255 0.7394842 -1.9920754
20841 -7.860556 0.17292572 0.7394832 -1.9920778
20842 -7.838336 0.17292594 0.7394824 -1.9920802
20843 -7.828861 0.17292616 0.7394814 -1.9920826
20844 -7.831278 0.17292638 0.7394804 -1.992085
20845 -7.841945 0.17292658 0.7394796 -1.9920872
20846 -7.855881 0.17292676 0.7394786 -1.9920892
20847 -7.86806 0.17292696 0.7394776 -1.9920912
20848 -7.875934 0.17292714 0.7394768 -1.9920932
20849 -7.882452 0.1729273 0.7394758 -1.992095
20850 -7.881406 0.17292746 0.7394748 -1.9920966
20851 -7.871692 0.17292762 0.739474 -1.9920982
20852 -7.858716 0.17292778 0.739473 -1.9920998
20853 -7.846501 0.17292792 0.739472 -1.9921014
20854 -7.837765 0.17292806 0.739471 -1.9921028
