iter3 log_res CL CD CM
15573 -7.688607 0.17021112 0.7563896 -1.9642316
15574 -7.681678 0.17021172 0.7563844 -1.9642368
15575 -7.671523 0.1702123 0.7563792 -1.964242
15576 -7.661742 0.1702129 0.756374 -1.9642472
15577 -7.656804 0.1702135 0.7563686 -1.9642526
15578 -7.678505 0.17021412 0.7563634 -1.964258
15579 -7.719955 0.17021474 0.7563582 -1.9642636
15580 -7.745557 0.17021538 0.756353 -1.9642694
15581 -7.762786 0.17021602 0.7563478 -1.9642754
15582 -7.774327 0.17021668 0.7563426 -1.9642814
15583 -7.774826 0.17021736 0.7563374 -1.9642878
15584 -7.763689 0.17021806 0.7563322 -1.9642944
15585 -7.743451 0.17021878 0.756327 -1.9643012
15586 -7.720484 0.17021952 0.756322 -1.9643084
15587 -7.71487 0.17022028 0.7563168 -1.9643158
15588 -7.70432 0.17022106 0.7563118 -1.9643236
15589 -7.698153 0.17022188 0.7563068 -1.9643318
15590 -7.696606 0.1702227 0.7563016 -1.9643402
15591 -7.699227 0.17022356 0.7562966 -1.9643488
15592 -7.699676 0.17022444 0.7562918 -1.964358
15593 -7.688923 0.17022536 0.7562868 -1.9643672
15594 -7.664788 0.17022628 0.7562818 -1.964377
15595 -7.636273 0.17022724 0.756277 -1.9643868
15596 -7.613048 0.1702282 0.7562722 -1.964397
15597 -7.602355 0.1702292 0.7562672 -1.9644076
15598 -7.606843 0.1702302 0.7562624 -1.9644182
15599 -7.628334 0.17023122 0.7562576 -1.964429
15600 -7.657452 0.17023224 0.7562528 -1.96444
15601 -7.689522 0.17023328 0.7562482 -1.9644512
15602 -7.7116 0.17023432 0.7562434 -1.9644624
15603 -7.729707 0.17023538 0.7562386 -1.9644736
15604 -7.730303 0.17023642 0.7562338 -1.9644848
15605 -7.72902 0.17023746 0.7562292 -1.964496
15606 -7.72196 0.1702385 0.7562244 -1.9645072
15607 -7.697412 0.17023952 0.7562196 -1.964518
15608 -7.695737 0.17024054 0.756215 -1.964529
15609 -7.707288 0.17024154 0.7562102 -1.9645396
15610 -7.702897 0.17024252 0.7562054 -1.96455
15611 -7.691949 0.17024348 0.7562006 -1.9645602
15612 -7.679796 0.17024442 0.756196 -1.96457
15613 -7.673813 0.17024534 0.7561912 -1.9645796
15614 -7.682764 0.17024624 0.7561864 -1.964589
15615 -7.702961 0.1702471 0.7561814 -1.964598
15616 -7.736366 0.17024794 0.7561766 -1.9646066
15617 -7.769865 0.17024876 0.7561718 -1.9646148
15618 -7.776753 0.17024956 0.7561668 -1.9646226
15619 -7.746295 0.17025032 0.756162 -1.9646302
15620 -7.704515 0.17025106 0.756157 -1.9646374
15621 -7.681727 0.17025176 0.756152 -1.9646444
15622 -7.687018 0.17025246 0.7561472 -1.964651
15623 -7.711224 0.17025312 0.7561422 -1.9646572
15624 -7.738545 0.17025376 0.7561372 -1.9646632
15625 -7.7552 0.1702544 0.756132 -1.964669
15626 -7.756578 0.170255 0.756127 -1.9646746
15627 -7.748285 0.1702556 0.756122 -1.96468
15628 -7.737338 0.1702562 0.756117 -1.9646852
15629 -7.728676 0.17025678 0.7561118 -1.9646904
15630 -7.719919 0.17025734 0.7561068 -1.9646954
15631 -7.708998 0.17025792 0.7561016 -1.9647004
15632 -7.694619 0.17025848 0.7560966 -1.9647054
15633 -7.693452 0.17025904 0.7560914 -1.9647104
15634 -7.732537 0.17025962 0.7560864 -1.9647152
15635 -7.750739 0.1702602 0.7560812 -1.9647202
15636 -7.75269 0.17026076 0.7560762 -1.9647254
15637 -7.748975 0.17026136 0.7560712 -1.9647306
15638 -7.742986 0.17026194 0.756066 -1.9647358
15639 -7.727952 0.17026256 0.756061 -1.9647412
15640 -7.706907 0.17026316 0.7560558 -1.9647466
15641 -7.687169 0.17026378 0.7560508 -1.9647522
15642 -7.668996 0.17026442 0.7560458 -1.964758
15643 -7.658214 0.17026506 0.7560406 -1.9647638
15644 -7.657787 0.1702657 0.7560356 -1.9647698
15645 -7.671784 0.17026636 0.7560306 -1.9647758
15646 -7.697795 0.17026702 0.7560256 -1.964782
15647 -7.725925 0.1702677 0.7560206 -1.9647882
15648 -7.750712 0.17026836 0.7560156 -1.9647944
15649 -7.770108 0.17026904 0.7560104 -1.9648008
15650 -7.777545 0.17026972 0.7560054 -1.9648072
15651 -7.770927 0.1702704 0.7560004 -1.9648136
15652 -7.744045 0.17027108 0.7559954 -1.9648198
15653 -7.702112 0.17027176 0.7559904 -1.9648262
15654 -7.657865 0.17027242 0.7559854 -1.9648324
15655 -7.62419 0.17027308 0.7559804 -1.9648386
15656 -7.605384 0.17027374 0.7559754 -1.9648448
15657 -7.603426 0.1702744 0.7559704 -1.9648508
15658 -7.611759 0.17027504 0.7559654 -1.9648568
15659 -7.625247 0.17027568 0.7559604 -1.9648628
15660 -7.649522 0.17027632 0.7559554 -1.9648686
15661 -7.674822 0.17027694 0.7559504 -1.9648744
15662 -7.688729 0.17027756 0.7559452 -1.96488
15663 -7.689382 0.17027818 0.7559402 -1.9648856
15664 -7.667454 0.17027878 0.7559352 -1.964891
15665 -7.636538 0.17027938 0.7559302 -1.9648964
15666 -7.626028 0.17027998 0.7559252 -1.964902
15667 -7.633677 0.17028058 0.7559202 -1.9649074
15668 -7.654874 0.17028116 0.755915 -1.9649128
15669 -7.683232 0.17028176 0.75591 -1.9649182
15670 -7.707869 0.17028236 0.755905 -1.9649238
15671 -7.723002 0.17028298 0.7559 -1.9649294
15672 -7.729323 0.1702836 0.755895 -1.964935
15673 -7.722457 0.17028422 0.75589 -1.964941
15674 -7.700612 0.17028486 0.755885 -1.964947
15675 -7.681502 0.1702855 0.75588 -1.964953
15676 -7.652433 0.17028616 0.755875 -1.9649594
15677 -7.632052 0.17028684 0.7558702 -1.964966
15678 -7.640968 0.17028754 0.7558652 -1.9649728
15679 -7.646949 0.17028826 0.7558602 -1.9649798
15680 -7.652772 0.170289 0.7558554 -1.9649872
15681 -7.662759 0.17028974 0.7558504 -1.9649948
15682 -7.675722 0.17029052 0.7558456 -1.9650026
15683 -7.689881 0.17029132 0.7558408 -1.9650106
15684 -7.701464 0.17029214 0.755836 -1.965019
15685 -7.707838 0.17029298 0.7558312 -1.9650276
15686 -7.708569 0.17029382 0.7558264 -1.9650364
15687 -7.705787 0.1702947 0.7558216 -1.9650454
15688 -7.701678 0.17029558 0.7558168 -1.9650546
15689 -7.697191 0.17029648 0.755812 -1.965064
15690 -7.688138 0.1702974 0.7558072 -1.9650736
15691 -7.679907 0.17029832 0.7558026 -1.9650832
15692 -7.688537 0.17029926 0.7557978 -1.965093
15693 -7.690471 0.1703002 0.7557932 -1.965103
15694 -7.691502 0.17030114 0.7557884 -1.9651128
15695 -7.693618 0.17030208 0.7557838 -1.9651228
15696 -7.691691 0.17030302 0.755779 -1.9651326
15697 -7.693877 0.17030396 0.7557744 -1.9651424
15698 -7.699889 0.1703049 0.7557696 -1.9651522
15699 -7.69776 0.17030582 0.755765 -1.9651618
15700 -7.691743 0.17030674 0.7557602 -1.9651714
15701 -7.68507 0.17030764 0.7557556 -1.9651806
15702 -7.679608 0.17030852 0.7557508 -1.9651898
15703 -7.679462 0.1703094 0.755746 -1.9651988
15704 -7.686831 0.17031024 0.7557414 -1.9652074
15705 -7.70343 0.17031108 0.7557366 -1.965216
15706 -7.717283 0.1703119 0.7557318 -1.9652242
15707 -7.711968 0.1703127 0.755727 -1.9652322
15708 -7.685216 0.1703135 0.7557222 -1.96524
15709 -7.638359 0.17031426 0.7557174 -1.9652474
15710 -7.600167 0.170315 0.7557126 -1.9652548
15711 -7.579034 0.17031572 0.7557078 -1.9652618
15712 -7.576735 0.17031644 0.755703 -1.9652686
15713 -7.587632 0.17031712 0.755698 -1.9652752
15714 -7.601082 0.1703178 0.7556932 -1.9652816
15715 -7.617728 0.17031846 0.7556882 -1.9652878
15716 -7.633738 0.1703191 0.7556834 -1.9652938
15717 -7.651476 0.17031974 0.7556784 -1.9652998
15718 -7.664424 0.17032038 0.7556736 -1.9653056
15719 -7.672222 0.170321 0.7556686 -1.9653114
15720 -7.670637 0.17032162 0.7556636 -1.965317
15721 -7.663631 0.17032222 0.7556586 -1.9653226
15722 -7.664594 0.17032282 0.7556538 -1.965328
15723 -7.670964 0.17032342 0.7556488 -1.9653336
15724 -7.707088 0.17032404 0.7556438 -1.965339
15725 -7.720548 0.17032464 0.7556388 -1.9653446
15726 -7.720932 0.17032524 0.7556338 -1.9653502
15727 -7.709679 0.17032584 0.755629 -1.9653558
15728 -7.685958 0.17032646 0.755624 -1.9653614
15729 -7.675631 0.17032706 0.755619 -1.965367
15730 -7.670963 0.17032768 0.755614 -1.9653728
15731 -7.670886 0.1703283 0.7556092 -1.9653786
15732 -7.661375 0.17032894 0.7556042 -1.9653844
15733 -7.655422 0.17032956 0.7555992 -1.9653902
15734 -7.65762 0.17033018 0.7555944 -1.9653962
15735 -7.66917 0.17033082 0.7555894 -1.965402
15736 -7.687515 0.17033146 0.7555846 -1.965408
15737 -7.704012 0.17033208 0.7555796 -1.965414
15738 -7.714612 0.17033272 0.7555748 -1.96542
15739 -7.716129 0.17033336 0.75557 -1.9654258
15740 -7.708582 0.17033398 0.755565 -1.9654318
15741 -7.697183 0.17033462 0.7555602 -1.9654376
15742 -7.681301 0.17033524 0.7555554 -1.9654436
15743 -7.663999 0.17033586 0.7555504 -1.9654492
15744 -7.642463 0.17033648 0.7555456 -1.965455
15745 -7.620825 0.17033708 0.7555408 -1.9654606
15746 -7.609052 0.17033768 0.755536 -1.9654662
15747 -7.608842 0.17033828 0.7555312 -1.9654716
15748 -7.621045 0.17033888 0.7555264 -1.965477
15749 -7.641933 0.17033946 0.7555216 -1.9654824
15750 -7.663387 0.17034004 0.7555166 -1.9654876
15751 -7.670569 0.1703406 0.7555118 -1.9654926
15752 -7.659602 0.17034118 0.755507 -1.9654978
15753 -7.633114 0.17034174 0.7555022 -1.9655028
15754 -7.594369 0.1703423 0.7554974 -1.9655078
15755 -7.566883 0.17034286 0.7554926 -1.9655128
15756 -7.561446 0.17034342 0.7554878 -1.9655178
15757 -7.575147 0.17034398 0.755483 -1.9655228
15758 -7.596147 0.17034454 0.7554782 -1.9655278
15759 -7.611464 0.17034512 0.7554734 -1.965533
15760 -7.61252 0.17034568 0.7554686 -1.9655382
15761 -7.605221 0.17034628 0.7554638 -1.9655436
15762 -7.605282 0.17034686 0.755459 -1.965549
15763 -7.61668 0.17034746 0.7554542 -1.9655546
15764 -7.641002 0.17034808 0.7554494 -1.9655604
15765 -7.654407 0.17034872 0.7554446 -1.9655664
15766 -7.660199 0.17034938 0.7554398 -1.9655726
15767 -7.654157 0.17035004 0.7554352 -1.9655792
15768 -7.650088 0.17035074 0.7554304 -1.9655858
15769 -7.639588 0.17035144 0.7554256 -1.9655928
15770 -7.646182 0.17035218 0.755421 -1.9656002
15771 -7.660608 0.17035292 0.7554162 -1.9656078
15772 -7.666226 0.1703537 0.7554116 -1.9656156
15773 -7.676632 0.17035448 0.7554068 -1.9656236
15774 -7.711056 0.1703553 0.7554022 -1.965632
15775 -7.726416 0.17035614 0.7553976 -1.9656408
15776 -7.731054 0.17035698 0.7553928 -1.9656496
15777 -7.725656 0.17035786 0.7553882 -1.9656588
15778 -7.713849 0.17035874 0.7553836 -1.965668
15779 -7.693287 0.17035964 0.755379 -1.9656776
15780 -7.67252 0.17036054 0.7553744 -1.9656872
15781 -7.654345 0.17036146 0.7553698 -1.965697
15782 -7.641724 0.1703624 0.7553652 -1.9657068
15783 -7.636431 0.17036332 0.7553606 -1.9657168
15784 -7.637103 0.17036426 0.755356 -1.9657266
15785 -7.640302 0.17036518 0.7553516 -1.9657366
15786 -7.638927 0.17036612 0.755347 -1.9657464
15787 -7.628315 0.17036702 0.7553424 -1.965756
15788 -7.61356 0.17036794 0.7553378 -1.9657656
15789 -7.607285 0.17036882 0.7553332 -1.965775
15790 -7.619764 0.1703697 0.7553286 -1.9657842
15791 -7.644629 0.17037056 0.755324 -1.9657932
15792 -7.678154 0.1703714 0.7553194 -1.9658018
15793 -7.710645 0.17037222 0.7553148 -1.96581
15794 -7.725293 0.170373 0.7553102 -1.965818
15795 -7.712689 0.17037376 0.7553056 -1.9658256
15796 -7.683077 0.17037448 0.755301 -1.9658328
15797 -7.648109 0.17037518 0.7552962 -1.9658396
15798 -7.632975 0.17037586 0.7552916 -1.965846
15799 -7.632349 0.1703765 0.755287 -1.965852
15800 -7.643005 0.1703771 0.7552822 -1.9658576
15801 -7.660448 0.17037768 0.7552774 -1.9658628
15802 -7.675891 0.17037822 0.7552726 -1.9658676
15803 -7.681218 0.17037874 0.755268 -1.965872
15804 -7.67837 0.17037922 0.7552632 -1.965876
15805 -7.693749 0.17037968 0.7552582 -1.9658798
15806 -7.695414 0.17038012 0.7552534 -1.9658832
15807 -7.691199 0.17038054 0.7552486 -1.9658864
15808 -7.688245 0.17038092 0.7552438 -1.9658892
15809 -7.700335 0.1703813 0.755239 -1.9658918
15810 -7.709524 0.17038168 0.755234 -1.9658944
15811 -7.705504 0.17038204 0.7552292 -1.9658968
15812 -7.681817 0.17038238 0.7552242 -1.965899
15813 -7.678778 0.17038272 0.7552194 -1.9659014
15814 -7.670894 0.17038308 0.7552146 -1.9659036
15815 -7.65966 0.17038342 0.7552096 -1.965906
15816 -7.661508 0.17038378 0.7552048 -1.9659084
15817 -7.672563 0.17038416 0.7552 -1.965911
15818 -7.678918 0.17038454 0.755195 -1.9659138
15819 -7.670902 0.17038492 0.7551902 -1.965917
15820 -7.653464 0.17038534 0.7551854 -1.9659202
15821 -7.638838 0.17038578 0.7551806 -1.9659238
15822 -7.632886 0.17038624 0.7551758 -1.9659276
15823 -7.639533 0.17038672 0.755171 -1.9659318
15824 -7.653304 0.17038724 0.7551664 -1.9659364
15825 -7.662449 0.17038778 0.7551616 -1.9659414
15826 -7.659184 0.17038834 0.755157 -1.9659466
15827 -7.687553 0.17038894 0.7551522 -1.9659524
15828 -7.692306 0.17038956 0.7551476 -1.9659584
15829 -7.690772 0.17039022 0.755143 -1.9659648
15830 -7.68606 0.1703909 0.7551384 -1.9659718
15831 -7.675608 0.17039162 0.7551338 -1.9659788
15832 -7.659275 0.17039234 0.7551292 -1.9659864
15833 -7.641184 0.1703931 0.7551248 -1.9659942
15834 -7.629586 0.17039388 0.7551202 -1.9660022
15835 -7.641966 0.17039468 0.7551156 -1.9660106
15836 -7.65945 0.17039548 0.7551112 -1.966019
15837 -7.680901 0.17039632 0.7551066 -1.9660278
15838 -7.708988 0.17039714 0.7551022 -1.9660366
15839 -7.73464 0.170398 0.7550976 -1.9660454
15840 -7.748482 0.17039884 0.755093 -1.9660544
15841 -7.743722 0.1703997 0.7550886 -1.9660634
15842 -7.726919 0.17040054 0.755084 -1.9660724
15843 -7.710056 0.17040138 0.7550796 -1.9660812
15844 -7.697969 0.17040222 0.755075 -1.96609
15845 -7.695435 0.17040306 0.7550704 -1.9660988
15846 -7.702622 0.17040388 0.7550658 -1.9661072
15847 -7.734564 0.17040468 0.7550612 -1.9661156
15848 -7.759367 0.17040548 0.7550566 -1.9661236
15849 -7.767416 0.17040624 0.755052 -1.9661316
15850 -7.760618 0.170407 0.7550472 -1.9661392
15851 -7.752831 0.17040774 0.7550426 -1.9661466
15852 -7.735325 0.17040844 0.7550378 -1.9661536
15853 -7.7094 0.17040914 0.7550332 -1.9661604
15854 -7.685763 0.17040982 0.7550284 -1.966167
15855 -7.667371 0.17041046 0.7550236 -1.9661732
15856 -7.652265 0.1704111 0.7550188 -1.9661792
15857 -7.654472 0.17041172 0.755014 -1.966185
15858 -7.68481 0.1704123 0.7550092 -1.9661906
15859 -7.700452 0.17041288 0.7550044 -1.9661958
15860 -7.711729 0.17041346 0.7549996 -1.966201
15861 -7.722036 0.170414 0.7549948 -1.966206
15862 -7.730385 0.17041454 0.75499 -1.9662108
15863 -7.734601 0.17041508 0.7549852 -1.9662156
15864 -7.732026 0.1704156 0.7549802 -1.9662202
15865 -7.726895 0.17041612 0.7549754 -1.9662248
15866 -7.712554 0.17041664 0.7549706 -1.9662294
15867 -7.687407 0.17041716 0.7549658 -1.966234
15868 -7.682988 0.17041768 0.754961 -1.9662386
15869 -7.672387 0.1704182 0.7549562 -1.9662432
15870 -7.680628 0.17041874 0.7549514 -1.966248
15871 -7.682421 0.17041928 0.7549468 -1.966253
15872 -7.684318 0.17041982 0.754942 -1.966258
15873 -7.678166 0.17042038 0.7549374 -1.9662632
15874 -7.657444 0.17042094 0.7549326 -1.9662684
15875 -7.632883 0.17042152 0.754928 -1.9662738
15876 -7.611147 0.17042212 0.7549234 -1.9662796
15877 -7.599319 0.17042272 0.7549188 -1.9662854
15878 -7.605419 0.17042334 0.7549142 -1.9662914
15879 -7.627339 0.17042396 0.7549096 -1.9662974
15880 -7.661957 0.1704246 0.754905 -1.9663038
15881 -7.694615 0.17042524 0.7549004 -1.9663102
15882 -7.712997 0.1704259 0.754896 -1.9663168
15883 -7.711885 0.17042658 0.7548914 -1.9663234
15884 -7.698901 0.17042724 0.754887 -1.9663302
15885 -7.666281 0.17042792 0.7548824 -1.966337
15886 -7.646914 0.1704286 0.754878 -1.966344
15887 -7.631047 0.17042928 0.7548734 -1.9663508
15888 -7.612683 0.17042996 0.754869 -1.9663578
15889 -7.634184 0.17043064 0.7548644 -1.9663646
15890 -7.673138 0.17043132 0.75486 -1.9663714
15891 -7.697977 0.17043198 0.7548554 -1.966378
15892 -7.71461 0.17043264 0.754851 -1.9663846
15893 -7.724078 0.1704333 0.7548464 -1.966391
15894 -7.727481 0.17043394 0.7548418 -1.9663974
15895 -7.723366 0.17043456 0.7548372 -1.9664034
15896 -7.713952 0.17043516 0.7548328 -1.9664094
15897 -7.703288 0.17043576 0.7548282 -1.9664152
15898 -7.714647 0.17043634 0.7548236 -1.9664208
15899 -7.749385 0.17043692 0.754819 -1.966426
15900 -7.747082 0.17043746 0.7548144 -1.9664312
15901 -7.731704 0.170438 0.7548098 -1.966436
15902 -7.71215 0.17043852 0.754805 -1.9664408
15903 -7.697225 0.17043902 0.7548004 -1.9664454
15904 -7.687103 0.17043952 0.7547958 -1.9664498
15905 -7.683518 0.17044 0.754791 -1.966454
15906 -7.683536 0.17044046 0.7547864 -1.966458
15907 -7.690227 0.17044092 0.7547818 -1.966462
15908 -7.705253 0.17044138 0.754777 -1.9664658
15909 -7.705666 0.17044182 0.7547724 -1.9664696
15910 -7.694703 0.17044226 0.7547676 -1.9664734
15911 -7.678663 0.1704427 0.754763 -1.966477
15912 -7.670932 0.17044316 0.7547584 -1.9664808
15913 -7.678723 0.1704436 0.7547536 -1.9664846
15914 -7.690807 0.17044406 0.754749 -1.9664884
15915 -7.682047 0.1704445 0.7547444 -1.9664924
15916 -7.638529 0.17044498 0.7547398 -1.9664966
15917 -7.596651 0.17044546 0.754735 -1.9665008
15918 -7.574197 0.17044596 0.7547304 -1.9665052
15919 -7.57436 0.17044646 0.7547258 -1.9665098
15920 -7.599084 0.17044698 0.7547214 -1.9665146
15921 -7.629505 0.17044752 0.7547168 -1.9665196
15922 -7.663782 0.17044808 0.7547122 -1.966525
15923 -7.695804 0.17044866 0.7547076 -1.9665304
15924 -7.720911 0.17044924 0.7547032 -1.9665362
15925 -7.732773 0.17044986 0.7546986 -1.9665422
15926 -7.741095 0.17045048 0.7546942 -1.9665484
15927 -7.741225 0.17045114 0.7546898 -1.9665548
15928 -7.735617 0.1704518 0.7546852 -1.9665614
15929 -7.731307 0.17045246 0.7546808 -1.9665682
15930 -7.726495 0.17045316 0.7546764 -1.9665752
15931 -7.708608 0.17045386 0.754672 -1.9665824
15932 -7.682163 0.17045458 0.7546674 -1.9665898
15933 -7.665177 0.1704553 0.754663 -1.9665972
15934 -7.66698 0.17045602 0.7546586 -1.9666046
15935 -7.663757 0.17045676 0.7546542 -1.9666122
15936 -7.673373 0.17045748 0.7546498 -1.9666198
15937 -7.677291 0.17045822 0.7546452 -1.9666274
15938 -7.681842 0.17045896 0.7546408 -1.966635
15939 -7.682398 0.1704597 0.7546364 -1.9666426
15940 -7.682043 0.17046042 0.754632 -1.9666502
15941 -7.683199 0.17046114 0.7546274 -1.9666576
15942 -7.682937 0.17046186 0.754623 -1.9666648
15943 -7.672065 0.17046256 0.7546184 -1.966672
15944 -7.659616 0.17046324 0.754614 -1.966679
15945 -7.637483 0.17046392 0.7546094 -1.966686
15946 -7.611635 0.1704646 0.754605 -1.9666926
15947 -7.60101 0.17046524 0.7546004 -1.9666992
15948 -7.603768 0.17046588 0.754596 -1.9667054
15949 -7.623774 0.1704665 0.7545914 -1.9667116
15950 -7.637951 0.17046712 0.7545868 -1.9667176
15951 -7.660593 0.17046772 0.7545824 -1.9667234
15952 -7.675763 0.1704683 0.7545778 -1.966729
15953 -7.664423 0.17046886 0.7545732 -1.9667344
15954 -7.641363 0.17046942 0.7545686 -1.9667396
15955 -7.654767 0.17046996 0.7545642 -1.9667448
15956 -7.651652 0.1704705 0.7545596 -1.9667498
15957 -7.641788 0.17047102 0.754555 -1.9667546
15958 -7.634105 0.17047152 0.7545504 -1.9667594
15959 -7.669478 0.17047204 0.7545458 -1.966764
15960 -7.687824 0.17047254 0.7545414 -1.9667686
15961 -7.674444 0.17047302 0.7545368 -1.9667732
15962 -7.648614 0.17047352 0.7545322 -1.9667776
15963 -7.627904 0.17047402 0.7545278 -1.9667822
15964 -7.622955 0.1704745 0.7545232 -1.9667866
15965 -7.636163 0.170475 0.7545186 -1.9667912
15966 -7.661657 0.17047548 0.7545142 -1.9667956
15967 -7.689055 0.17047598 0.7545096 -1.9668002
15968 -7.715862 0.17047648 0.7545052 -1.966805
15969 -7.73485 0.170477 0.7545006 -1.9668096
15970 -7.743403 0.1704775 0.7544962 -1.9668144
15971 -7.752343 0.17047802 0.7544918 -1.9668194
15972 -7.764646 0.17047856 0.7544872 -1.9668244
15973 -7.772835 0.1704791 0.7544828 -1.9668296
15974 -7.776094 0.17047964 0.7544784 -1.9668348
15975 -7.775895 0.1704802 0.7544738 -1.9668402
15976 -7.770397 0.17048076 0.7544694 -1.9668458
15977 -7.757458 0.17048134 0.754465 -1.9668514
15978 -7.74006 0.17048192 0.7544604 -1.9668572
15979 -7.750651 0.17048252 0.754456 -1.9668632
15980 -7.748361 0.17048314 0.7544516 -1.9668692
15981 -7.735479 0.17048374 0.7544472 -1.9668754
15982 -7.724245 0.17048438 0.7544426 -1.9668816
15983 -7.719945 0.17048502 0.7544382 -1.966888
15984 -7.725955 0.17048566 0.7544338 -1.9668946
15985 -7.737636 0.1704863 0.7544294 -1.9669012
15986 -7.782693 0.17048696 0.7544248 -1.9669078
15987 -7.800763 0.17048762 0.7544204 -1.9669146
15988 -7.785219 0.17048828 0.754416 -1.9669214
15989 -7.748703 0.17048896 0.7544116 -1.9669282
15990 -7.712591 0.17048964 0.754407 -1.966935
15991 -7.692772 0.1704903 0.7544026 -1.966942
15992 -7.689059 0.17049098 0.7543982 -1.9669488
15993 -7.693386 0.17049166 0.7543938 -1.9669558
15994 -7.6895 0.17049234 0.7543892 -1.9669626
15995 -7.692865 0.170493 0.7543848 -1.9669694
15996 -7.707246 0.17049366 0.7543804 -1.9669762
15997 -7.706597 0.17049432 0.754376 -1.966983
15998 -7.710315 0.17049498 0.7543714 -1.9669896
15999 -7.708121 0.17049564 0.754367 -1.9669962
16000 -7.701252 0.17049628 0.7543626 -1.9670026
16001 -7.68709 0.1704969 0.7543582 -1.9670088
16002 -7.695763 0.17049752 0.7543536 -1.967015
16003 -7.748998 0.17049812 0.7543492 -1.967021
16004 -7.767222 0.17049872 0.7543448 -1.9670268
16005 -7.773519 0.1704993 0.7543404 -1.9670326
16006 -7.772894 0.17049988 0.754336 -1.9670382
16007 -7.760569 0.17050044 0.7543314 -1.9670434
16008 -7.734876 0.17050098 0.754327 -1.9670486
16009 -7.703353 0.1705015 0.7543226 -1.9670536
16010 -7.68022 0.17050202 0.7543182 -1.9670584
16011 -7.691549 0.17050252 0.7543136 -1.967063
16012 -7.695443 0.170503 0.7543092 -1.9670674
16013 -7.6807 0.17050348 0.7543048 -1.9670718
16014 -7.642517 0.17050392 0.7543004 -1.9670758
16015 -7.60061 0.17050438 0.7542958 -1.9670798
16016 -7.576673 0.17050482 0.7542914 -1.9670836
16017 -7.581281 0.17050524 0.7542868 -1.9670872
16018 -7.618417 0.17050566 0.7542824 -1.9670908
16019 -7.669438 0.17050606 0.754278 -1.9670944
16020 -7.71096 0.17050646 0.7542734 -1.9670978
16021 -7.722559 0.17050686 0.754269 -1.967101
16022 -7.7049 0.17050726 0.7542644 -1.9671044
16023 -7.672704 0.17050766 0.75426 -1.9671078
16024 -7.646468 0.17050806 0.7542554 -1.967111
16025 -7.63401 0.17050846 0.754251 -1.9671144
16026 -7.63268 0.17050886 0.7542464 -1.967118
16027 -7.635094 0.17050928 0.754242 -1.9671214
16028 -7.637083 0.1705097 0.7542374 -1.9671252
16029 -7.634828 0.17051014 0.7542328 -1.967129
16030 -7.630189 0.1705106 0.7542284 -1.967133
16031 -7.670978 0.17051106 0.7542238 -1.9671372
16032 -7.690252 0.17051154 0.7542194 -1.9671416
16033 -7.692268 0.17051204 0.7542148 -1.9671462
16034 -7.677333 0.17051256 0.7542104 -1.9671512
16035 -7.692509 0.1705131 0.754206 -1.9671562
16036 -7.667287 0.17051366 0.7542014 -1.9671616
16037 -7.638801 0.17051422 0.754197 -1.9671674
16038 -7.618604 0.17051482 0.7541926 -1.9671732
16039 -7.63691 0.17051544 0.7541882 -1.9671794
16040 -7.676433 0.17051608 0.7541838 -1.967186
16041 -7.71019 0.17051674 0.7541794 -1.9671926
16042 -7.737333 0.17051742 0.754175 -1.9671996
16043 -7.754562 0.17051812 0.7541706 -1.9672068
16044 -7.760462 0.17051884 0.7541664 -1.9672142
16045 -7.752484 0.17051956 0.754162 -1.9672216
16046 -7.732146 0.1705203 0.7541576 -1.9672294
16047 -7.701677 0.17052104 0.7541534 -1.9672372
16048 -7.666076 0.1705218 0.7541492 -1.9672452
16049 -7.642123 0.17052256 0.7541448 -1.9672532
16050 -7.65641 0.17052334 0.7541406 -1.9672614
16051 -7.659157 0.1705241 0.7541364 -1.9672694
16052 -7.668244 0.17052486 0.7541322 -1.9672776
16053 -7.67952 0.17052562 0.754128 -1.9672856
16054 -7.678028 0.17052638 0.7541236 -1.9672936
16055 -7.650239 0.17052714 0.7541194 -1.9673014
16056 -7.613963 0.17052788 0.7541152 -1.9673092
16057 -7.592885 0.1705286 0.754111 -1.9673166
16058 -7.59887 0.1705293 0.7541068 -1.967324
16059 -7.627429 0.17053 0.7541026 -1.9673312
16060 -7.666134 0.17053068 0.7540984 -1.9673382
16061 -7.700607 0.17053132 0.7540942 -1.9673448
16062 -7.721042 0.17053196 0.75409 -1.9673512
16063 -7.734158 0.17053258 0.7540858 -1.9673574
16064 -7.75424 0.17053318 0.7540816 -1.9673632
16065 -7.756114 0.17053374 0.7540774 -1.9673688
16066 -7.748942 0.1705343 0.754073 -1.9673742
16067 -7.738057 0.17053482 0.7540688 -1.9673792
16068 -7.725691 0.17053534 0.7540646 -1.967384
16069 -7.717317 0.17053582 0.7540602 -1.9673886
16070 -7.713055 0.1705363 0.7540558 -1.9673928
16071 -7.707036 0.17053676 0.7540516 -1.967397
16072 -7.717264 0.1705372 0.7540472 -1.9674008
16073 -7.749353 0.17053762 0.7540428 -1.9674046
16074 -7.769806 0.17053804 0.7540384 -1.9674082
16075 -7.78639 0.17053844 0.754034 -1.9674116
16076 -7.799802 0.17053884 0.7540296 -1.967415
16077 -7.813349 0.17053924 0.7540252 -1.9674182
16078 -7.811467 0.17053962 0.7540208 -1.9674214
16079 -7.793155 0.17054002 0.7540164 -1.9674248
