iter4 log_res CL CD CM
19569 -8.453993 0.17248592 0.7410726 -1.9872168
19570 -8.471858 0.17248612 0.7410714 -1.987219
19571 -8.478028 0.17248632 0.74107 -1.9872214
19572 -8.475388 0.17248654 0.7410688 -1.9872236
19573 -8.465761 0.17248676 0.7410674 -1.987226
19574 -8.450293 0.17248696 0.741066 -1.9872284
19575 -8.430387 0.17248718 0.7410648 -1.9872306
19576 -8.407889 0.1724874 0.7410634 -1.987233
19577 -8.384865 0.17248762 0.7410622 -1.9872354
19578 -8.363497 0.17248784 0.7410608 -1.987238
19579 -8.34597 0.17248806 0.7410596 -1.9872404
19580 -8.333653 0.17248828 0.7410582 -1.9872428
19581 -8.327224 0.1724885 0.741057 -1.9872454
19582 -8.329699 0.17248874 0.7410556 -1.987248
19583 -8.341469 0.17248896 0.7410544 -1.9872506
19584 -8.352988 0.1724892 0.741053 -1.9872532
19585 -8.363082 0.17248942 0.7410518 -1.9872558
19586 -8.368936 0.17248966 0.7410506 -1.9872584
19587 -8.367785 0.1724899 0.7410492 -1.9872612
19588 -8.358263 0.17249016 0.741048 -1.987264
19589 -8.340926 0.1724904 0.7410466 -1.9872668
19590 -8.328877 0.17249064 0.7410454 -1.9872696
19591 -8.320998 0.1724909 0.7410442 -1.9872724
19592 -8.303221 0.17249116 0.7410428 -1.9872752
19593 -8.282661 0.1724914 0.7410416 -1.987278
19594 -8.262297 0.17249166 0.7410404 -1.987281
19595 -8.243562 0.17249192 0.741039 -1.987284
19596 -8.227094 0.17249218 0.7410378 -1.9872868
19597 -8.212817 0.17249244 0.7410366 -1.9872898
19598 -8.231346 0.1724927 0.7410352 -1.9872928
19599 -8.254991 0.17249296 0.741034 -1.9872956
19600 -8.270321 0.17249322 0.7410328 -1.9872986
19601 -8.281317 0.17249348 0.7410314 -1.9873016
19602 -8.286641 0.17249374 0.7410302 -1.9873044
19603 -8.285412 0.172494 0.741029 -1.9873074
19604 -8.276701 0.17249426 0.7410276 -1.9873102
19605 -8.259516 0.17249452 0.7410264 -1.987313
19606 -8.233487 0.17249476 0.741025 -1.9873158
19607 -8.203468 0.17249502 0.7410238 -1.9873184
19608 -8.174488 0.17249526 0.7410226 -1.9873212
19609 -8.150509 0.1724955 0.7410212 -1.9873238
19610 -8.133612 0.17249574 0.74102 -1.9873264
19611 -8.124066 0.17249598 0.7410186 -1.987329
19612 -8.120282 0.1724962 0.7410174 -1.9873314
19613 -8.119155 0.17249642 0.741016 -1.9873338
19614 -8.144501 0.17249664 0.7410148 -1.9873362
19615 -8.1693 0.17249686 0.7410134 -1.9873384
19616 -8.179261 0.17249708 0.7410122 -1.9873406
19617 -8.20574 0.17249728 0.7410108 -1.9873428
19618 -8.217229 0.17249748 0.7410094 -1.987345
19619 -8.211685 0.17249768 0.7410082 -1.987347
19620 -8.195722 0.17249788 0.7410068 -1.987349
19621 -8.172924 0.17249808 0.7410056 -1.987351
19622 -8.190009 0.17249826 0.7410042 -1.987353
19623 -8.186814 0.17249846 0.7410028 -1.9873548
19624 -8.1739 0.17249864 0.7410016 -1.9873566
19625 -8.158367 0.17249882 0.7410002 -1.9873586
19626 -8.142319 0.172499 0.7409988 -1.9873604
19627 -8.126111 0.17249918 0.7409976 -1.9873622
19628 -8.109182 0.17249936 0.7409962 -1.987364
19629 -8.15882 0.17249954 0.7409948 -1.9873658
19630 -8.188641 0.17249972 0.7409936 -1.9873676
19631 -8.212998 0.17249992 0.7409922 -1.9873696
19632 -8.235899 0.1725001 0.7409908 -1.9873714
19633 -8.256067 0.17250028 0.7409896 -1.9873732
19634 -8.271279 0.17250048 0.7409882 -1.9873752
19635 -8.28021 0.17250066 0.7409868 -1.9873772
19636 -8.282827 0.17250086 0.7409856 -1.9873792
19637 -8.279954 0.17250106 0.7409842 -1.9873812
19638 -8.272679 0.17250126 0.7409828 -1.9873834
19639 -8.270573 0.17250146 0.7409816 -1.9873856
19640 -8.268047 0.17250168 0.7409802 -1.9873878
19641 -8.259197 0.1725019 0.740979 -1.98739
19642 -8.256064 0.17250212 0.7409776 -1.9873924
19643 -8.289492 0.17250234 0.7409764 -1.9873948
19644 -8.303814 0.17250256 0.740975 -1.9873972
19645 -8.311337 0.17250278 0.7409738 -1.9873996
19646 -8.31637 0.17250302 0.7409724 -1.9874022
19647 -8.320046 0.17250326 0.7409712 -1.9874046
19648 -8.322105 0.1725035 0.7409698 -1.9874072
19649 -8.322299 0.17250374 0.7409686 -1.9874098
19650 -8.320714 0.17250398 0.7409672 -1.9874126
19651 -8.320553 0.17250422 0.740966 -1.9874152
19652 -8.331117 0.17250448 0.7409648 -1.9874178
19653 -8.333981 0.17250472 0.7409634 -1.9874206
19654 -8.331312 0.17250498 0.7409622 -1.9874234
19655 -8.32381 0.17250522 0.7409608 -1.987426
19656 -8.312206 0.17250548 0.7409596 -1.9874288
19657 -8.297912 0.17250572 0.7409584 -1.9874316
19658 -8.285639 0.17250598 0.740957 -1.9874342
19659 -8.273469 0.17250622 0.7409558 -1.987437
19660 -8.2623 0.17250648 0.7409546 -1.9874396
19661 -8.254579 0.17250672 0.7409532 -1.9874424
19662 -8.251221 0.17250698 0.740952 -1.987445
19663 -8.252497 0.17250722 0.7409508 -1.9874478
19664 -8.257837 0.17250746 0.7409496 -1.9874504
19665 -8.266078 0.1725077 0.7409482 -1.987453
19666 -8.275575 0.17250796 0.740947 -1.9874556
19667 -8.284318 0.1725082 0.7409458 -1.9874582
19668 -8.29026 0.17250844 0.7409444 -1.9874608
19669 -8.2918 0.17250868 0.7409432 -1.9874634
19670 -8.288195 0.1725089 0.740942 -1.9874658
19671 -8.279603 0.17250914 0.7409406 -1.9874684
19672 -8.266878 0.17250938 0.7409394 -1.987471
19673 -8.251235 0.17250962 0.7409382 -1.9874734
19674 -8.2338 0.17250986 0.7409368 -1.987476
19675 -8.215196 0.1725101 0.7409356 -1.9874784
19676 -8.195333 0.17251032 0.7409344 -1.987481
19677 -8.173388 0.17251056 0.740933 -1.9874834
19678 -8.178601 0.1725108 0.7409318 -1.987486
19679 -8.176501 0.17251104 0.7409306 -1.9874884
19680 -8.20745 0.17251128 0.7409292 -1.987491
19681 -8.216101 0.1725115 0.740928 -1.9874936
19682 -8.211198 0.17251174 0.7409268 -1.987496
19683 -8.198169 0.17251198 0.7409254 -1.9874986
19684 -8.180495 0.17251222 0.7409242 -1.9875012
19685 -8.185897 0.17251246 0.740923 -1.9875036
19686 -8.195364 0.1725127 0.7409216 -1.9875062
19687 -8.190779 0.17251294 0.7409204 -1.9875088
19688 -8.18055 0.17251318 0.7409192 -1.9875114
19689 -8.166819 0.17251342 0.7409178 -1.9875138
19690 -8.178334 0.17251368 0.7409166 -1.9875164
19691 -8.18759 0.17251392 0.7409154 -1.987519
19692 -8.204182 0.17251416 0.740914 -1.9875216
19693 -8.236457 0.1725144 0.7409128 -1.987524
19694 -8.277126 0.17251464 0.7409116 -1.9875266
19695 -8.303434 0.17251488 0.7409102 -1.9875292
19696 -8.320897 0.17251512 0.740909 -1.9875316
19697 -8.331345 0.17251536 0.7409076 -1.9875342
19698 -8.334168 0.1725156 0.7409064 -1.9875366
19699 -8.329028 0.17251584 0.7409052 -1.9875392
19700 -8.319513 0.17251606 0.7409038 -1.9875416
19701 -8.308702 0.1725163 0.7409026 -1.987544
19702 -8.289784 0.17251654 0.7409014 -1.9875466
19703 -8.267216 0.17251676 0.7409 -1.987549
19704 -8.243833 0.172517 0.7408988 -1.9875514
19705 -8.2212 0.17251722 0.7408974 -1.9875538
19706 -8.199757 0.17251746 0.7408962 -1.987556
19707 -8.179542 0.17251768 0.740895 -1.9875584
19708 -8.161001 0.17251792 0.7408936 -1.9875608
19709 -8.145571 0.17251814 0.7408924 -1.9875632
19710 -8.135188 0.17251836 0.740891 -1.9875654
19711 -8.131398 0.1725186 0.7408898 -1.9875678
19712 -8.134744 0.17251882 0.7408884 -1.9875702
19713 -8.144673 0.17251904 0.7408872 -1.9875724
19714 -8.159429 0.17251928 0.740886 -1.9875748
19715 -8.176019 0.1725195 0.7408846 -1.987577
19716 -8.191022 0.17251972 0.7408834 -1.9875794
19717 -8.201784 0.17251996 0.740882 -1.9875818
19718 -8.207112 0.17252018 0.7408808 -1.987584
19719 -8.207224 0.17252042 0.7408794 -1.9875864
19720 -8.203167 0.17252064 0.7408782 -1.9875888
19721 -8.196175 0.17252088 0.740877 -1.9875912
19722 -8.18726 0.1725211 0.7408756 -1.9875936
19723 -8.177065 0.17252134 0.7408744 -1.987596
19724 -8.165879 0.17252156 0.740873 -1.9875984
19725 -8.153675 0.1725218 0.7408718 -1.9876008
19726 -8.140041 0.17252204 0.7408704 -1.9876034
19727 -8.163803 0.17252228 0.7408692 -1.9876058
19728 -8.17135 0.17252252 0.740868 -1.9876082
19729 -8.170198 0.17252276 0.7408666 -1.9876106
19730 -8.167327 0.17252298 0.7408654 -1.9876132
19731 -8.167862 0.17252322 0.7408642 -1.9876156
19732 -8.162386 0.17252346 0.7408628 -1.9876182
19733 -8.155935 0.1725237 0.7408616 -1.9876206
19734 -8.157559 0.17252394 0.7408602 -1.987623
19735 -8.200985 0.17252418 0.740859 -1.9876254
19736 -8.224626 0.1725244 0.7408578 -1.9876278
19737 -8.236332 0.17252464 0.7408564 -1.9876302
19738 -8.242033 0.17252486 0.7408552 -1.9876326
19739 -8.24266 0.1725251 0.740854 -1.987635
19740 -8.238484 0.17252532 0.7408526 -1.9876372
19741 -8.23036 0.17252554 0.7408514 -1.9876396
19742 -8.237653 0.17252576 0.7408502 -1.9876418
19743 -8.243691 0.17252598 0.7408488 -1.987644
19744 -8.247165 0.1725262 0.7408476 -1.9876462
19745 -8.251941 0.1725264 0.7408464 -1.9876482
19746 -8.259485 0.17252662 0.740845 -1.9876504
19747 -8.271931 0.17252682 0.7408438 -1.9876524
19748 -8.28826 0.17252702 0.7408424 -1.9876544
19749 -8.309385 0.17252722 0.7408412 -1.9876562
19750 -8.325997 0.1725274 0.74084 -1.9876582
19751 -8.334712 0.1725276 0.7408386 -1.98766
19752 -8.331763 0.17252778 0.7408374 -1.9876618
19753 -8.314801 0.17252798 0.740836 -1.9876636
19754 -8.284972 0.17252816 0.7408348 -1.9876654
19755 -8.24724 0.17252834 0.7408336 -1.9876672
19756 -8.207833 0.17252852 0.7408322 -1.9876688
19757 -8.171998 0.1725287 0.740831 -1.9876706
19758 -8.143057 0.17252888 0.7408296 -1.9876722
19759 -8.122779 0.17252906 0.7408284 -1.9876738
19760 -8.111579 0.17252922 0.740827 -1.9876756
19761 -8.10869 0.1725294 0.7408258 -1.9876772
19762 -8.112358 0.17252958 0.7408244 -1.9876788
19763 -8.120222 0.17252976 0.7408232 -1.9876806
19764 -8.129967 0.17252994 0.740822 -1.9876822
19765 -8.139874 0.17253012 0.7408206 -1.9876838
19766 -8.148955 0.1725303 0.7408194 -1.9876856
19767 -8.159041 0.17253048 0.740818 -1.9876874
19768 -8.166635 0.17253066 0.7408168 -1.9876892
19769 -8.172936 0.17253086 0.7408154 -1.987691
19770 -8.185796 0.17253104 0.7408142 -1.9876928
19771 -8.192596 0.17253124 0.7408128 -1.9876948
19772 -8.194187 0.17253144 0.7408116 -1.9876968
19773 -8.190228 0.17253164 0.7408102 -1.9876988
19774 -8.180433 0.17253184 0.740809 -1.9877008
19775 -8.165174 0.17253206 0.7408076 -1.9877028
19776 -8.145253 0.17253228 0.7408064 -1.987705
19777 -8.141953 0.17253248 0.7408052 -1.9877072
19778 -8.159197 0.1725327 0.7408038 -1.9877094
19779 -8.157815 0.17253294 0.7408026 -1.9877118
19780 -8.149156 0.17253316 0.7408012 -1.987714
19781 -8.13732 0.17253338 0.7408 -1.9877164
19782 -8.123204 0.17253362 0.7407988 -1.9877188
19783 -8.106903 0.17253386 0.7407974 -1.9877214
19784 -8.128314 0.1725341 0.7407962 -1.9877238
19785 -8.150123 0.17253434 0.7407948 -1.9877264
19786 -8.181609 0.17253458 0.7407936 -1.9877288
19787 -8.203387 0.17253482 0.7407924 -1.9877314
19788 -8.227404 0.17253506 0.740791 -1.987734
19789 -8.254758 0.1725353 0.7407898 -1.9877366
19790 -8.280996 0.17253556 0.7407886 -1.9877392
19791 -8.306806 0.1725358 0.7407872 -1.9877418
19792 -8.326939 0.17253604 0.740786 -1.9877444
19793 -8.335976 0.1725363 0.7407846 -1.987747
19794 -8.331566 0.17253654 0.7407834 -1.9877496
19795 -8.315832 0.17253678 0.7407822 -1.987752
19796 -8.293651 0.17253702 0.740781 -1.9877546
19797 -8.269294 0.17253726 0.7407796 -1.9877572
19798 -8.245636 0.1725375 0.7407784 -1.9877596
19799 -8.224839 0.17253774 0.7407772 -1.987762
19800 -8.208248 0.17253798 0.7407758 -1.9877644
19801 -8.195674 0.1725382 0.7407746 -1.9877668
19802 -8.202891 0.17253844 0.7407734 -1.9877692
19803 -8.209271 0.17253866 0.740772 -1.9877714
19804 -8.217519 0.17253888 0.7407708 -1.9877736
19805 -8.250275 0.1725391 0.7407696 -1.9877758
19806 -8.262538 0.17253932 0.7407684 -1.987778
19807 -8.261246 0.17253952 0.740767 -1.9877802
19808 -8.248991 0.17253972 0.7407658 -1.9877822
19809 -8.25513 0.17253994 0.7407646 -1.9877842
19810 -8.264024 0.17254014 0.7407632 -1.9877862
19811 -8.267975 0.17254034 0.740762 -1.987788
19812 -8.270557 0.17254052 0.7407608 -1.9877898
19813 -8.272584 0.17254072 0.7407596 -1.9877916
19814 -8.27457 0.1725409 0.7407582 -1.9877934
19815 -8.275777 0.17254108 0.740757 -1.9877952
19816 -8.274678 0.17254126 0.7407558 -1.9877968
19817 -8.270113 0.17254144 0.7407546 -1.9877986
19818 -8.261288 0.17254162 0.7407532 -1.9878002
19819 -8.248 0.1725418 0.740752 -1.9878018
19820 -8.229878 0.17254196 0.7407508 -1.9878032
19821 -8.20742 0.17254214 0.7407494 -1.9878048
19822 -8.18186 0.1725423 0.7407482 -1.9878064
19823 -8.156594 0.17254248 0.740747 -1.9878078
19824 -8.154104 0.17254264 0.7407458 -1.9878094
19825 -8.144316 0.1725428 0.7407444 -1.9878108
19826 -8.136302 0.17254296 0.7407432 -1.9878122
19827 -8.136489 0.17254312 0.740742 -1.9878138
19828 -8.140414 0.1725433 0.7407406 -1.9878152
19829 -8.146962 0.17254346 0.7407394 -1.9878168
19830 -8.154576 0.17254362 0.740738 -1.9878182
19831 -8.191478 0.1725438 0.7407368 -1.9878198
19832 -8.22522 0.17254396 0.7407356 -1.9878212
19833 -8.250799 0.17254414 0.7407342 -1.9878228
19834 -8.270802 0.1725443 0.740733 -1.9878244
19835 -8.277227 0.17254448 0.7407316 -1.987826
19836 -8.270279 0.17254466 0.7407304 -1.9878278
19837 -8.252675 0.17254484 0.740729 -1.9878294
19838 -8.22774 0.17254502 0.7407278 -1.9878312
19839 -8.198468 0.1725452 0.7407264 -1.987833
19840 -8.167672 0.1725454 0.7407252 -1.9878348
19841 -8.138228 0.1725456 0.7407238 -1.9878366
19842 -8.112739 0.17254578 0.7407226 -1.9878386
19843 -8.09441 0.17254598 0.7407214 -1.9878404
19844 -8.087531 0.17254618 0.74072 -1.9878424
19845 -8.12547 0.1725464 0.7407188 -1.9878446
19846 -8.152638 0.1725466 0.7407174 -1.9878466
19847 -8.177944 0.17254682 0.7407162 -1.9878488
19848 -8.203898 0.17254704 0.7407148 -1.987851
19849 -8.226991 0.17254726 0.7407136 -1.9878532
19850 -8.244463 0.17254748 0.7407122 -1.9878554
19851 -8.25482 0.1725477 0.740711 -1.9878578
19852 -8.252267 0.17254792 0.7407098 -1.98786
19853 -8.239056 0.17254814 0.7407084 -1.9878624
19854 -8.218282 0.17254838 0.7407072 -1.9878648
19855 -8.203114 0.1725486 0.740706 -1.987867
19856 -8.200168 0.17254884 0.7407048 -1.9878694
19857 -8.188228 0.17254906 0.7407034 -1.9878718
19858 -8.175343 0.1725493 0.7407022 -1.9878742
19859 -8.164119 0.17254952 0.740701 -1.9878766
19860 -8.155242 0.17254976 0.7406998 -1.987879
19861 -8.148608 0.17254998 0.7406986 -1.9878814
19862 -8.143745 0.1725502 0.7406974 -1.9878838
19863 -8.149027 0.17255044 0.7406962 -1.987886
19864 -8.182211 0.17255066 0.740695 -1.9878884
19865 -8.203571 0.17255086 0.7406938 -1.9878906
19866 -8.218683 0.17255108 0.7406926 -1.9878928
19867 -8.237315 0.1725513 0.7406914 -1.987895
19868 -8.266491 0.1725515 0.7406902 -1.987897
19869 -8.281468 0.1725517 0.740689 -1.9878992
19870 -8.28529 0.1725519 0.7406878 -1.9879012
19871 -8.280589 0.1725521 0.7406866 -1.9879032
19872 -8.268924 0.1725523 0.7406854 -1.987905
19873 -8.251745 0.17255248 0.7406842 -1.987907
19874 -8.232227 0.17255266 0.740683 -1.9879088
19875 -8.224155 0.17255284 0.7406818 -1.9879106
19876 -8.212537 0.17255302 0.7406806 -1.9879124
19877 -8.196757 0.1725532 0.7406794 -1.987914
19878 -8.179399 0.17255336 0.7406782 -1.9879158
19879 -8.178425 0.17255354 0.740677 -1.9879174
19880 -8.17647 0.1725537 0.7406758 -1.987919
19881 -8.191198 0.17255386 0.7406746 -1.9879204
19882 -8.200427 0.17255402 0.7406734 -1.987922
19883 -8.209043 0.17255418 0.7406722 -1.9879236
19884 -8.216318 0.17255434 0.740671 -1.987925
19885 -8.219732 0.17255448 0.7406698 -1.9879266
19886 -8.217575 0.17255464 0.7406686 -1.9879282
19887 -8.210049 0.1725548 0.7406672 -1.9879296
19888 -8.198968 0.17255496 0.740666 -1.9879312
19889 -8.194694 0.17255512 0.7406648 -1.9879328
19890 -8.189852 0.17255528 0.7406636 -1.9879342
19891 -8.184394 0.17255544 0.7406622 -1.9879358
19892 -8.178984 0.1725556 0.740661 -1.9879374
19893 -8.173419 0.17255578 0.7406598 -1.9879392
19894 -8.16757 0.17255594 0.7406584 -1.9879408
19895 -8.161475 0.17255612 0.7406572 -1.9879426
19896 -8.154741 0.1725563 0.740656 -1.9879444
19897 -8.159392 0.17255646 0.7406546 -1.9879462
19898 -8.187942 0.17255664 0.7406534 -1.987948
19899 -8.200073 0.17255684 0.740652 -1.9879498
19900 -8.205531 0.17255702 0.7406508 -1.9879518
19901 -8.207332 0.1725572 0.7406496 -1.9879538
19902 -8.206085 0.1725574 0.7406482 -1.9879558
19903 -8.201867 0.1725576 0.740647 -1.9879578
19904 -8.194726 0.1725578 0.7406456 -1.9879598
19905 -8.185049 0.17255798 0.7406444 -1.9879618
19906 -8.17172 0.17255818 0.7406432 -1.987964
19907 -8.155781 0.17255838 0.7406418 -1.987966
19908 -8.174318 0.1725586 0.7406406 -1.9879682
19909 -8.167125 0.1725588 0.7406394 -1.9879704
19910 -8.163116 0.172559 0.740638 -1.9879724
19911 -8.171117 0.1725592 0.7406368 -1.9879746
19912 -8.157717 0.1725594 0.7406356 -1.9879766
19913 -8.140013 0.1725596 0.7406344 -1.9879788
19914 -8.127391 0.17255978 0.740633 -1.9879808
19915 -8.123806 0.17255998 0.7406318 -1.9879828
19916 -8.13009 0.17256018 0.7406306 -1.9879848
19917 -8.144876 0.17256036 0.7406294 -1.9879868
19918 -8.166097 0.17256056 0.740628 -1.9879886
19919 -8.205312 0.17256074 0.7406268 -1.9879906
19920 -8.238718 0.17256092 0.7406256 -1.9879924
19921 -8.263431 0.1725611 0.7406244 -1.9879942
19922 -8.276298 0.17256128 0.7406232 -1.987996
19923 -8.272625 0.17256144 0.7406218 -1.9879976
19924 -8.256032 0.17256162 0.7406206 -1.9879994
19925 -8.231509 0.17256178 0.7406194 -1.988001
19926 -8.202874 0.17256194 0.7406182 -1.9880026
19927 -8.172474 0.1725621 0.740617 -1.9880042
19928 -8.141675 0.17256226 0.7406156 -1.9880056
19929 -8.161146 0.17256242 0.7406144 -1.9880072
19930 -8.195438 0.17256258 0.7406132 -1.9880086
19931 -8.20421 0.17256274 0.740612 -1.9880102
19932 -8.203924 0.17256288 0.7406108 -1.9880116
19933 -8.200106 0.17256304 0.7406094 -1.988013
19934 -8.195392 0.1725632 0.7406082 -1.9880146
19935 -8.192418 0.17256334 0.740607 -1.988016
19936 -8.193139 0.1725635 0.7406058 -1.9880174
19937 -8.198357 0.17256364 0.7406044 -1.9880188
19938 -8.207581 0.1725638 0.7406032 -1.9880204
19939 -8.219356 0.17256396 0.740602 -1.9880218
19940 -8.23192 0.17256412 0.7406008 -1.9880234
19941 -8.243628 0.17256428 0.7405994 -1.988025
19942 -8.253149 0.17256444 0.7405982 -1.9880266
19943 -8.259547 0.17256462 0.740597 -1.9880282
19944 -8.262259 0.17256478 0.7405958 -1.98803
19945 -8.261005 0.17256496 0.7405946 -1.9880318
19946 -8.255731 0.17256514 0.7405932 -1.9880336
19947 -8.246608 0.17256532 0.740592 -1.9880354
19948 -8.234036 0.1725655 0.7405908 -1.9880372
19949 -8.218594 0.1725657 0.7405896 -1.9880392
19950 -8.200973 0.17256588 0.7405884 -1.9880412
19951 -8.181591 0.17256608 0.740587 -1.9880432
19952 -8.160321 0.17256628 0.7405858 -1.9880454
19953 -8.195057 0.17256648 0.7405846 -1.9880476
19954 -8.210392 0.1725667 0.7405834 -1.9880498
19955 -8.216538 0.1725669 0.7405822 -1.988052
19956 -8.218097 0.17256712 0.740581 -1.9880544
19957 -8.220462 0.17256734 0.7405798 -1.9880568
19958 -8.218061 0.17256756 0.7405786 -1.9880592
19959 -8.215868 0.1725678 0.7405774 -1.9880616
19960 -8.225268 0.17256802 0.7405762 -1.988064
19961 -8.226837 0.17256824 0.740575 -1.9880666
19962 -8.226538 0.17256848 0.7405738 -1.9880692
19963 -8.227829 0.17256872 0.7405726 -1.9880716
19964 -8.244415 0.17256894 0.7405714 -1.9880742
19965 -8.253871 0.17256918 0.7405702 -1.9880768
19966 -8.265564 0.17256942 0.740569 -1.9880794
19967 -8.276477 0.17256966 0.7405678 -1.988082
19968 -8.287296 0.1725699 0.7405666 -1.9880848
19969 -8.298953 0.17257014 0.7405654 -1.9880874
19970 -8.311781 0.17257038 0.7405642 -1.98809
19971 -8.325564 0.17257062 0.740563 -1.9880926
19972 -8.339015 0.17257084 0.7405618 -1.9880952
19973 -8.349626 0.17257108 0.7405606 -1.9880978
19974 -8.353991 0.17257132 0.7405594 -1.9881002
19975 -8.349319 0.17257154 0.7405582 -1.9881028
19976 -8.334881 0.17257178 0.740557 -1.9881054
19977 -8.311422 0.172572 0.740556 -1.9881078
19978 -8.280934 0.17257224 0.7405548 -1.9881104
19979 -8.24701 0.17257246 0.7405536 -1.9881128
19980 -8.213777 0.17257268 0.7405524 -1.9881152
19981 -8.184605 0.1725729 0.7405512 -1.9881174
19982 -8.161583 0.17257312 0.74055 -1.9881198
19983 -8.145516 0.17257334 0.7405488 -1.988122
19984 -8.138322 0.17257354 0.7405476 -1.9881244
19985 -8.158879 0.17257376 0.7405464 -1.9881266
19986 -8.17893 0.17257396 0.7405452 -1.9881286
19987 -8.202183 0.17257416 0.7405438 -1.9881308
19988 -8.227665 0.17257436 0.7405426 -1.9881328
19989 -8.251121 0.17257456 0.7405414 -1.988135
19990 -8.266563 0.17257476 0.7405402 -1.988137
19991 -8.268407 0.17257494 0.740539 -1.988139
19992 -8.277483 0.17257514 0.7405378 -1.9881408
19993 -8.268295 0.17257532 0.7405366 -1.9881428
19994 -8.244859 0.1725755 0.7405354 -1.9881446
19995 -8.214905 0.1725757 0.7405342 -1.9881464
19996 -8.189576 0.17257588 0.740533 -1.9881482
19997 -8.16486 0.17257606 0.7405318 -1.98815
19998 -8.137499 0.17257622 0.7405304 -1.9881518
19999 -8.146906 0.1725764 0.7405292 -1.9881536
20000 -8.154672 0.17257658 0.740528 -1.9881554
20001 -8.164162 0.17257676 0.7405268 -1.9881572
20002 -8.204362 0.17257692 0.7405256 -1.9881588
20003 -8.229586 0.1725771 0.7405244 -1.9881606
20004 -8.248736 0.17257726 0.7405232 -1.9881622
20005 -8.264783 0.17257744 0.740522 -1.988164
20006 -8.278536 0.1725776 0.7405208 -1.9881658
20007 -8.290559 0.17257778 0.7405196 -1.9881674
20008 -8.301657 0.17257794 0.7405184 -1.9881692
20009 -8.317944 0.17257812 0.7405172 -1.988171
20010 -8.331791 0.1725783 0.740516 -1.9881726
20011 -8.344744 0.17257846 0.7405148 -1.9881744
20012 -8.357173 0.17257864 0.7405136 -1.9881762
20013 -8.369597 0.17257882 0.7405124 -1.988178
20014 -8.384644 0.17257898 0.7405112 -1.98818
20015 -8.395278 0.17257916 0.74051 -1.9881818
20016 -8.401787 0.17257934 0.7405088 -1.9881836
20017 -8.403774 0.17257952 0.7405076 -1.9881856
20018 -8.400493 0.1725797 0.7405064 -1.9881874
20019 -8.390561 0.17257988 0.7405052 -1.9881894
20020 -8.373943 0.17258006 0.7405042 -1.9881914
20021 -8.351655 0.17258026 0.740503 -1.9881934
20022 -8.326058 0.17258044 0.7405018 -1.9881954
20023 -8.299896 0.17258064 0.7405006 -1.9881974
20024 -8.274784 0.17258082 0.7404994 -1.9881994
20025 -8.251669 0.17258102 0.7404984 -1.9882016
20026 -8.232065 0.1725812 0.7404972 -1.9882036
20027 -8.217979 0.1725814 0.740496 -1.9882058
20028 -8.211235 0.1725816 0.7404948 -1.988208
20029 -8.212997 0.1725818 0.7404938 -1.9882102
20030 -8.223647 0.172582 0.7404926 -1.9882122
20031 -8.24289 0.1725822 0.7404914 -1.9882144
20032 -8.269628 0.1725824 0.7404902 -1.9882168
20033 -8.301443 0.17258262 0.7404892 -1.988219
20034 -8.333836 0.17258282 0.740488 -1.9882212
20035 -8.359833 0.17258302 0.7404868 -1.9882234
20036 -8.371379 0.17258324 0.7404858 -1.9882258
20037 -8.36337 0.17258344 0.7404846 -1.988228
20038 -8.337126 0.17258366 0.7404834 -1.9882304
20039 -8.298929 0.17258388 0.7404822 -1.9882326
20040 -8.2556 0.17258408 0.7404812 -1.988235
20041 -8.213971 0.1725843 0.74048 -1.9882374
20042 -8.175656 0.17258452 0.7404788 -1.9882396
20043 -8.137656 0.17258474 0.7404778 -1.988242
20044 -8.129953 0.17258496 0.7404766 -1.9882444
20045 -8.183909 0.17258518 0.7404754 -1.9882468
20046 -8.223179 0.1725854 0.7404742 -1.9882492
20047 -8.251877 0.17258562 0.7404732 -1.9882516
20048 -8.278506 0.17258584 0.740472 -1.988254
20049 -8.303643 0.17258606 0.7404708 -1.9882564
20050 -8.325657 0.17258628 0.7404696 -1.9882588
20051 -8.343477 0.1725865 0.7404686 -1.9882612
20052 -8.357216 0.17258674 0.7404674 -1.9882638
20053 -8.367746 0.17258696 0.7404662 -1.9882662
20054 -8.38199 0.17258718 0.740465 -1.9882686
20055 -8.394234 0.1725874 0.7404638 -1.988271
20056 -8.403414 0.17258762 0.7404628 -1.9882734
20057 -8.410687 0.17258784 0.7404616 -1.988276
20058 -8.416369 0.17258808 0.7404604 -1.9882784
20059 -8.42046 0.1725883 0.7404592 -1.9882808
20060 -8.422975 0.17258852 0.740458 -1.9882832
20061 -8.426082 0.17258874 0.7404568 -1.9882856
20062 -8.42956 0.17258896 0.7404558 -1.988288
20063 -8.428839 0.17258916 0.7404546 -1.9882904
20064 -8.425386 0.17258938 0.7404534 -1.9882928
20065 -8.4203 0.1725896 0.7404522 -1.9882952
20066 -8.414344 0.17258982 0.740451 -1.9882976
20067 -8.408343 0.17259002 0.7404498 -1.9883
20068 -8.402647 0.17259024 0.7404486 -1.9883022
20069 -8.396502 0.17259044 0.7404476 -1.9883046
20070 -8.389335 0.17259064 0.7404464 -1.9883068
20071 -8.380879 0.17259086 0.7404452 -1.988309
20072 -8.371677 0.17259106 0.740444 -1.9883112
20073 -8.36323 0.17259126 0.7404428 -1.9883134
20074 -8.357304 0.17259144 0.7404416 -1.9883156
