iter log_res CL CD CM
48685 -9.139228 0.06525058 0.04650096 -0.3590968
48686 -9.13925 0.06525058 0.04650084 -0.3590968
48687 -9.139264 0.06525058 0.04650072 -0.3590968
48688 -9.13927 0.0652506 0.04650062 -0.3590968
48689 -9.139269 0.0652506 0.0465005 -0.3590968
48690 -9.139266 0.0652506 0.04650038 -0.3590968
48691 -9.139266 0.0652506 0.04650026 -0.3590968
48692 -9.139268 0.0652506 0.04650014 -0.3590968
48693 -9.139268 0.06525062 0.04650002 -0.3590968
48694 -9.13926 0.06525062 0.0464999 -0.3590968
48695 -9.139235 0.06525062 0.04649978 -0.3590968
48696 -9.139188 0.06525062 0.04649966 -0.3590968
48697 -9.13922 0.06525062 0.04649954 -0.3590968
48698 -9.139275 0.06525064 0.04649944 -0.3590968
48699 -9.139328 0.06525064 0.04649932 -0.3590968
48700 -9.139387 0.06525064 0.0464992 -0.3590968
48701 -9.139454 0.06525064 0.04649908 -0.3590968
48702 -9.139524 0.06525064 0.04649896 -0.3590968
48703 -9.139591 0.06525066 0.04649884 -0.3590968
48704 -9.139652 0.06525066 0.04649872 -0.3590968
48705 -9.139703 0.06525066 0.0464986 -0.3590968
48706 -9.139747 0.06525066 0.04649848 -0.3590968
48707 -9.139782 0.06525066 0.04649836 -0.3590968
48708 -9.139812 0.06525068 0.04649824 -0.3590968
48709 -9.139835 0.06525068 0.04649814 -0.3590968
48710 -9.139854 0.06525068 0.04649802 -0.3590968
48711 -9.139866 0.06525068 0.0464979 -0.3590968
48712 -9.139868 0.06525068 0.04649778 -0.3590968
48713 -9.139911 0.0652507 0.04649766 -0.3590968
48714 -9.139945 0.0652507 0.04649754 -0.3590968
48715 -9.139971 0.0652507 0.04649742 -0.3590968
48716 -9.139991 0.0652507 0.0464973 -0.3590968
48717 -9.14001 0.0652507 0.04649718 -0.3590968
48718 -9.140027 0.06525072 0.04649706 -0.3590968
48719 -9.140041 0.06525072 0.04649694 -0.3590968
48720 -9.140052 0.06525072 0.04649684 -0.3590968
48721 -9.140069 0.06525072 0.04649672 -0.3590968
48722 -9.140105 0.06525072 0.0464966 -0.3590968
48723 -9.140131 0.06525074 0.04649648 -0.3590968
48724 -9.140147 0.06525074 0.04649636 -0.3590968
48725 -9.140182 0.06525074 0.04649624 -0.3590968
48726 -9.140207 0.06525074 0.04649612 -0.3590968
48727 -9.140219 0.06525074 0.046496 -0.3590968
48728 -9.140213 0.06525076 0.04649588 -0.3590968
48729 -9.140191 0.06525076 0.04649578 -0.3590968
48730 -9.140153 0.06525076 0.04649566 -0.3590968
48731 -9.140113 0.06525076 0.04649554 -0.3590968
48732 -9.140087 0.06525076 0.04649542 -0.3590968
48733 -9.140089 0.06525076 0.0464953 -0.3590968
48734 -9.140121 0.06525078 0.04649518 -0.3590968
48735 -9.140176 0.06525078 0.04649506 -0.3590968
48736 -9.140247 0.06525078 0.04649494 -0.3590968
48737 -9.140336 0.06525078 0.04649482 -0.3590968
48738 -9.14041 0.06525078 0.04649472 -0.3590968
48739 -9.140468 0.0652508 0.0464946 -0.3590968
48740 -9.140511 0.0652508 0.04649448 -0.3590968
48741 -9.140541 0.0652508 0.04649436 -0.3590968
48742 -9.140557 0.0652508 0.04649424 -0.3590968
48743 -9.140616 0.0652508 0.04649412 -0.359097
48744 -9.140653 0.06525082 0.046494 -0.359097
48745 -9.140684 0.06525082 0.0464939 -0.359097
48746 -9.14074 0.06525082 0.04649378 -0.359097
48747 -9.140782 0.06525082 0.04649366 -0.359097
48748 -9.140814 0.06525082 0.04649354 -0.359097
48749 -9.14084 0.06525084 0.04649342 -0.359097
48750 -9.140861 0.06525084 0.0464933 -0.359097
48751 -9.140874 0.06525084 0.0464932 -0.359097
48752 -9.140875 0.06525084 0.04649308 -0.359097
48753 -9.140858 0.06525084 0.04649296 -0.359097
48754 -9.140815 0.06525086 0.04649284 -0.359097
48755 -9.140748 0.06525086 0.04649272 -0.359097
48756 -9.140674 0.06525086 0.04649262 -0.359097
48757 -9.140615 0.06525086 0.0464925 -0.359097
48758 -9.140597 0.06525086 0.04649238 -0.359097
48759 -9.14063 0.06525088 0.04649226 -0.359097
48760 -9.140706 0.06525088 0.04649214 -0.359097
48761 -9.140802 0.06525088 0.04649204 -0.359097
48762 -9.1409 0.06525088 0.04649192 -0.359097
48763 -9.140989 0.06525088 0.0464918 -0.359097
48764 -9.141067 0.0652509 0.04649168 -0.359097
48765 -9.141133 0.0652509 0.04649156 -0.359097
48766 -9.14119 0.0652509 0.04649146 -0.359097
48767 -9.141237 0.0652509 0.04649134 -0.359097
48768 -9.141277 0.0652509 0.04649122 -0.359097
48769 -9.141312 0.0652509 0.0464911 -0.359097
48770 -9.141342 0.06525092 0.04649098 -0.359097
48771 -9.141369 0.06525092 0.04649088 -0.359097
48772 -9.141392 0.06525092 0.04649076 -0.359097
48773 -9.141413 0.06525092 0.04649064 -0.359097
48774 -9.141432 0.06525092 0.04649052 -0.3590972
48775 -9.141457 0.06525092 0.04649042 -0.3590972
48776 -9.141479 0.06525094 0.0464903 -0.3590972
48777 -9.141497 0.06525094 0.04649018 -0.3590972
48778 -9.141512 0.06525094 0.04649006 -0.3590972
48779 -9.141522 0.06525094 0.04648996 -0.3590972
48780 -9.141526 0.06525094 0.04648984 -0.3590972
48781 -9.141516 0.06525094 0.04648972 -0.3590972
48782 -9.141514 0.06525094 0.0464896 -0.3590972
48783 -9.141582 0.06525096 0.0464895 -0.3590972
48784 -9.141624 0.06525096 0.04648938 -0.3590972
48785 -9.141642 0.06525096 0.04648926 -0.3590972
48786 -9.14164 0.06525096 0.04648914 -0.3590972
48787 -9.141621 0.06525096 0.04648902 -0.3590972
48788 -9.141581 0.06525096 0.04648892 -0.3590972
48789 -9.141535 0.06525098 0.0464888 -0.3590972
48790 -9.141509 0.06525098 0.04648868 -0.3590972
48791 -9.141475 0.06525098 0.04648856 -0.3590972
48792 -9.141451 0.06525098 0.04648846 -0.3590972
48793 -9.141449 0.06525098 0.04648834 -0.3590972
48794 -9.141473 0.06525098 0.04648822 -0.3590972
48795 -9.141516 0.06525098 0.0464881 -0.3590972
48796 -9.141568 0.06525098 0.04648798 -0.3590972
48797 -9.141621 0.065251 0.04648788 -0.3590972
48798 -9.141671 0.065251 0.04648776 -0.3590972
48799 -9.141714 0.065251 0.04648764 -0.3590972
48800 -9.141749 0.065251 0.04648752 -0.3590972
48801 -9.141774 0.065251 0.04648742 -0.3590972
48802 -9.141781 0.065251 0.0464873 -0.3590972
48803 -9.141764 0.065251 0.04648718 -0.3590972
48804 -9.141723 0.06525102 0.04648706 -0.3590972
48805 -9.14167 0.06525102 0.04648694 -0.3590974
48806 -9.14163 0.06525102 0.04648684 -0.3590974
48807 -9.141633 0.06525102 0.04648672 -0.3590974
48808 -9.141684 0.06525102 0.0464866 -0.3590974
48809 -9.141769 0.06525102 0.04648648 -0.3590974
48810 -9.141868 0.06525102 0.04648636 -0.3590974
48811 -9.141965 0.06525104 0.04648626 -0.3590974
48812 -9.142051 0.06525104 0.04648614 -0.3590974
48813 -9.142122 0.06525104 0.04648602 -0.3590974
48814 -9.142181 0.06525104 0.0464859 -0.3590974
48815 -9.142228 0.06525104 0.04648578 -0.3590974
48816 -9.142266 0.06525104 0.04648566 -0.3590974
48817 -9.142296 0.06525104 0.04648556 -0.3590974
48818 -9.14232 0.06525106 0.04648544 -0.3590974
48819 -9.142338 0.06525106 0.04648532 -0.3590974
48820 -9.142351 0.06525106 0.0464852 -0.3590974
48821 -9.142356 0.06525106 0.04648508 -0.3590974
48822 -9.142393 0.06525106 0.04648496 -0.3590974
48823 -9.142428 0.06525106 0.04648486 -0.3590974
48824 -9.142449 0.06525106 0.04648474 -0.3590974
48825 -9.14246 0.06525106 0.04648462 -0.3590974
48826 -9.142469 0.06525108 0.0464845 -0.3590974
48827 -9.142506 0.06525108 0.04648438 -0.3590974
48828 -9.14253 0.06525108 0.04648426 -0.3590974
48829 -9.142538 0.06525108 0.04648414 -0.3590974
48830 -9.14253 0.06525108 0.04648404 -0.3590974
48831 -9.142499 0.06525108 0.04648392 -0.3590974
48832 -9.142459 0.06525108 0.0464838 -0.3590974
48833 -9.142457 0.06525108 0.04648368 -0.3590974
48834 -9.14244 0.06525108 0.04648356 -0.3590974
48835 -9.142426 0.0652511 0.04648344 -0.3590974
48836 -9.14243 0.0652511 0.04648332 -0.3590974
48837 -9.142457 0.0652511 0.04648322 -0.3590974
48838 -9.142502 0.0652511 0.0464831 -0.3590974
48839 -9.142553 0.0652511 0.04648298 -0.3590974
48840 -9.142598 0.0652511 0.04648286 -0.3590974
48841 -9.142639 0.0652511 0.04648274 -0.3590974
48842 -9.142681 0.0652511 0.04648262 -0.3590974
48843 -9.142697 0.0652511 0.04648252 -0.3590974
48844 -9.142741 0.0652511 0.0464824 -0.3590974
48845 -9.142771 0.06525112 0.04648228 -0.3590974
48846 -9.142783 0.06525112 0.04648216 -0.3590974
48847 -9.142781 0.06525112 0.04648204 -0.3590974
48848 -9.14276 0.06525112 0.04648192 -0.3590974
48849 -9.142713 0.06525112 0.04648182 -0.3590974
48850 -9.142637 0.06525112 0.0464817 -0.3590974
48851 -9.142539 0.06525112 0.04648158 -0.3590974
48852 -9.142439 0.06525112 0.04648146 -0.3590974
48853 -9.142376 0.06525112 0.04648134 -0.3590974
48854 -9.142374 0.06525112 0.04648122 -0.3590974
48855 -9.142427 0.06525112 0.04648112 -0.3590974
48856 -9.142519 0.06525112 0.046481 -0.3590976
48857 -9.142648 0.06525112 0.04648088 -0.3590976
48858 -9.142782 0.06525112 0.04648076 -0.3590976
48859 -9.142898 0.06525112 0.04648066 -0.3590976
48860 -9.142994 0.06525114 0.04648054 -0.3590976
48861 -9.14307 0.06525114 0.04648042 -0.3590976
48862 -9.143129 0.06525114 0.0464803 -0.3590976
48863 -9.143174 0.06525114 0.04648018 -0.3590976
48864 -9.143207 0.06525114 0.04648008 -0.3590976
48865 -9.143229 0.06525114 0.04647996 -0.3590976
48866 -9.143238 0.06525114 0.04647984 -0.3590976
48867 -9.143229 0.06525114 0.04647972 -0.3590976
48868 -9.143197 0.06525114 0.04647962 -0.3590976
48869 -9.14314 0.06525114 0.0464795 -0.3590976
48870 -9.143065 0.06525114 0.04647938 -0.3590976
48871 -9.142993 0.06525114 0.04647928 -0.3590976
48872 -9.142946 0.06525114 0.04647916 -0.3590976
48873 -9.142938 0.06525114 0.04647904 -0.3590976
48874 -9.142959 0.06525114 0.04647892 -0.3590976
48875 -9.142981 0.06525114 0.04647882 -0.3590976
48876 -9.142991 0.06525114 0.0464787 -0.3590976
48877 -9.143016 0.06525114 0.04647858 -0.3590976
48878 -9.143007 0.06525114 0.04647848 -0.3590976
48879 -9.142982 0.06525114 0.04647836 -0.3590976
48880 -9.143006 0.06525114 0.04647824 -0.3590976
48881 -9.143063 0.06525116 0.04647812 -0.3590976
48882 -9.143123 0.06525116 0.04647802 -0.3590976
48883 -9.143186 0.06525116 0.0464779 -0.3590976
48884 -9.143248 0.06525116 0.04647778 -0.3590976
48885 -9.143308 0.06525116 0.04647768 -0.3590976
48886 -9.143367 0.06525116 0.04647756 -0.3590976
48887 -9.143423 0.06525116 0.04647744 -0.3590976
48888 -9.143476 0.06525116 0.04647734 -0.3590976
48889 -9.143525 0.06525116 0.04647722 -0.3590976
48890 -9.143571 0.06525116 0.0464771 -0.3590976
48891 -9.143612 0.06525116 0.04647698 -0.3590976
48892 -9.14365 0.06525116 0.04647688 -0.3590976
48893 -9.143684 0.06525116 0.04647676 -0.3590976
48894 -9.143715 0.06525116 0.04647664 -0.3590976
48895 -9.143742 0.06525116 0.04647652 -0.3590976
48896 -9.143766 0.06525116 0.04647642 -0.3590976
48897 -9.143785 0.06525116 0.0464763 -0.3590976
48898 -9.143799 0.06525116 0.04647618 -0.3590976
48899 -9.143809 0.06525118 0.04647608 -0.3590976
48900 -9.143855 0.06525118 0.04647596 -0.3590976
48901 -9.14389 0.06525118 0.04647584 -0.3590976
48902 -9.143917 0.06525118 0.04647572 -0.3590976
48903 -9.143937 0.06525118 0.0464756 -0.3590976
48904 -9.143954 0.06525118 0.0464755 -0.3590976
48905 -9.143965 0.06525118 0.04647538 -0.3590976
48906 -9.14397 0.06525118 0.04647526 -0.3590976
48907 -9.14397 0.06525118 0.04647514 -0.3590976
48908 -9.143963 0.06525118 0.04647504 -0.3590976
48909 -9.143952 0.06525118 0.04647492 -0.3590976
48910 -9.143936 0.06525118 0.0464748 -0.3590976
48911 -9.143914 0.0652512 0.04647468 -0.3590976
48912 -9.143882 0.0652512 0.04647456 -0.3590976
48913 -9.143839 0.0652512 0.04647446 -0.3590976
48914 -9.143793 0.0652512 0.04647434 -0.3590976
48915 -9.143758 0.0652512 0.04647422 -0.3590976
48916 -9.143747 0.0652512 0.0464741 -0.3590976
48917 -9.143767 0.0652512 0.04647398 -0.3590976
48918 -9.143818 0.0652512 0.04647388 -0.3590976
48919 -9.143892 0.0652512 0.04647376 -0.3590976
48920 -9.143976 0.0652512 0.04647364 -0.3590976
48921 -9.144062 0.06525122 0.04647352 -0.3590976
48922 -9.14414 0.06525122 0.0464734 -0.3590976
48923 -9.144206 0.06525122 0.0464733 -0.3590976
48924 -9.144255 0.06525122 0.04647318 -0.3590976
48925 -9.144329 0.06525122 0.04647306 -0.3590976
48926 -9.144385 0.06525122 0.04647294 -0.3590976
48927 -9.144426 0.06525122 0.04647282 -0.3590976
48928 -9.144457 0.06525122 0.04647272 -0.3590976
48929 -9.144483 0.06525122 0.0464726 -0.3590976
48930 -9.144506 0.06525122 0.04647248 -0.3590976
48931 -9.144526 0.06525124 0.04647236 -0.3590976
48932 -9.144546 0.06525124 0.04647224 -0.3590976
48933 -9.144564 0.06525124 0.04647212 -0.3590976
48934 -9.144582 0.06525124 0.04647202 -0.3590976
48935 -9.144599 0.06525124 0.0464719 -0.3590976
48936 -9.144615 0.06525124 0.04647178 -0.3590976
48937 -9.144629 0.06525124 0.04647166 -0.3590976
48938 -9.14464 0.06525124 0.04647154 -0.3590976
48939 -9.144645 0.06525124 0.04647144 -0.3590976
48940 -9.144651 0.06525124 0.04647132 -0.3590976
48941 -9.14469 0.06525126 0.0464712 -0.3590976
48942 -9.144717 0.06525126 0.04647108 -0.3590976
48943 -9.144732 0.06525126 0.04647096 -0.3590976
48944 -9.144735 0.06525126 0.04647086 -0.3590976
48945 -9.144762 0.06525126 0.04647074 -0.3590976
48946 -9.144793 0.06525126 0.04647062 -0.3590976
48947 -9.144809 0.06525126 0.0464705 -0.3590976
48948 -9.144809 0.06525126 0.04647038 -0.3590976
48949 -9.144791 0.06525126 0.04647028 -0.3590976
48950 -9.14476 0.06525126 0.04647016 -0.3590976
48951 -9.144723 0.06525126 0.04647004 -0.3590976
48952 -9.14469 0.06525126 0.04646992 -0.3590976
48953 -9.144674 0.06525128 0.04646982 -0.3590976
48954 -9.144675 0.06525128 0.0464697 -0.3590976
48955 -9.144692 0.06525128 0.04646958 -0.3590976
48956 -9.144717 0.06525128 0.04646946 -0.3590976
48957 -9.144759 0.06525128 0.04646934 -0.3590976
48958 -9.144818 0.06525128 0.04646924 -0.3590976
48959 -9.144868 0.06525128 0.04646912 -0.3590976
48960 -9.14491 0.06525128 0.046469 -0.3590976
48961 -9.144964 0.06525128 0.04646888 -0.3590976
48962 -9.145035 0.06525128 0.04646878 -0.3590976
48963 -9.145087 0.06525128 0.04646866 -0.3590976
48964 -9.145121 0.06525128 0.04646854 -0.3590976
48965 -9.145159 0.06525128 0.04646842 -0.3590976
48966 -9.145217 0.06525128 0.04646832 -0.3590976
48967 -9.145261 0.06525128 0.0464682 -0.3590976
48968 -9.145293 0.06525128 0.04646808 -0.3590976
48969 -9.145319 0.0652513 0.04646796 -0.3590976
48970 -9.145342 0.0652513 0.04646786 -0.3590976
48971 -9.145362 0.0652513 0.04646774 -0.3590976
48972 -9.145381 0.0652513 0.04646762 -0.3590976
48973 -9.145398 0.0652513 0.04646752 -0.3590976
48974 -9.145412 0.0652513 0.0464674 -0.3590976
48975 -9.145427 0.0652513 0.04646728 -0.3590976
48976 -9.145468 0.0652513 0.04646716 -0.3590976
48977 -9.1455 0.0652513 0.04646706 -0.3590976
48978 -9.145524 0.0652513 0.04646694 -0.3590976
48979 -9.145541 0.0652513 0.04646682 -0.3590976
48980 -9.145548 0.0652513 0.04646672 -0.3590976
48981 -9.145539 0.0652513 0.0464666 -0.3590976
48982 -9.145507 0.0652513 0.04646648 -0.3590976
48983 -9.145452 0.0652513 0.04646636 -0.3590976
48984 -9.145384 0.0652513 0.04646626 -0.3590976
48985 -9.145326 0.0652513 0.04646614 -0.3590976
48986 -9.145302 0.0652513 0.04646602 -0.3590976
48987 -9.145324 0.0652513 0.04646592 -0.3590976
48988 -9.145385 0.0652513 0.0464658 -0.3590976
48989 -9.145465 0.0652513 0.04646568 -0.3590976
48990 -9.145544 0.06525132 0.04646558 -0.3590976
48991 -9.145611 0.06525132 0.04646546 -0.3590976
48992 -9.145662 0.06525132 0.04646534 -0.3590976
48993 -9.145696 0.06525132 0.04646522 -0.3590976
48994 -9.145752 0.06525132 0.04646512 -0.3590976
48995 -9.145796 0.06525132 0.046465 -0.3590976
48996 -9.145818 0.06525132 0.04646488 -0.3590976
48997 -9.14583 0.06525132 0.04646478 -0.3590976
48998 -9.145876 0.06525132 0.04646466 -0.3590976
48999 -9.1459 0.06525132 0.04646454 -0.3590976
49000 -9.145901 0.06525132 0.04646444 -0.3590976
49001 -9.145878 0.06525132 0.04646432 -0.3590976
49002 -9.145823 0.06525132 0.0464642 -0.3590976
49003 -9.145733 0.06525132 0.0464641 -0.3590976
49004 -9.145608 0.06525132 0.04646398 -0.3590976
49005 -9.14546 0.06525132 0.04646386 -0.3590976
49006 -9.145312 0.06525132 0.04646376 -0.3590976
49007 -9.145196 0.06525132 0.04646364 -0.3590976
49008 -9.145146 0.06525132 0.04646352 -0.3590976
49009 -9.145185 0.06525132 0.04646342 -0.3590976
49010 -9.145309 0.06525132 0.0464633 -0.3590976
49011 -9.145484 0.06525132 0.04646318 -0.3590976
49012 -9.145672 0.06525132 0.04646308 -0.3590976
49013 -9.145848 0.06525132 0.04646296 -0.3590976
49014 -9.145996 0.06525132 0.04646284 -0.3590976
49015 -9.146115 0.06525132 0.04646274 -0.3590974
49016 -9.146205 0.06525132 0.04646262 -0.3590974
49017 -9.146271 0.06525132 0.0464625 -0.3590974
49018 -9.146318 0.06525132 0.0464624 -0.3590974
49019 -9.146348 0.06525132 0.04646228 -0.3590974
49020 -9.146364 0.06525132 0.04646216 -0.3590974
49021 -9.14637 0.06525134 0.04646206 -0.3590974
49022 -9.146367 0.06525134 0.04646194 -0.3590974
49023 -9.146362 0.06525134 0.04646182 -0.3590974
49024 -9.14636 0.06525134 0.04646172 -0.3590974
49025 -9.146366 0.06525134 0.0464616 -0.3590974
49026 -9.146382 0.06525134 0.04646148 -0.3590974
49027 -9.146408 0.06525134 0.04646138 -0.3590974
49028 -9.146442 0.06525134 0.04646126 -0.3590974
49029 -9.14648 0.06525134 0.04646114 -0.3590974
49030 -9.146519 0.06525134 0.04646104 -0.3590974
49031 -9.146557 0.06525134 0.04646092 -0.3590974
49032 -9.146591 0.06525134 0.0464608 -0.3590974
49033 -9.146619 0.06525134 0.04646068 -0.3590974
49034 -9.146637 0.06525134 0.04646058 -0.3590974
49035 -9.146641 0.06525134 0.04646046 -0.3590974
49036 -9.146627 0.06525134 0.04646034 -0.3590974
49037 -9.146594 0.06525134 0.04646024 -0.3590974
49038 -9.146548 0.06525134 0.04646012 -0.3590974
49039 -9.146541 0.06525134 0.04646 -0.3590974
49040 -9.146551 0.06525134 0.0464599 -0.3590974
49041 -9.146579 0.06525134 0.04645978 -0.3590974
49042 -9.146626 0.06525134 0.04645966 -0.3590974
49043 -9.146689 0.06525136 0.04645954 -0.3590974
49044 -9.146757 0.06525136 0.04645944 -0.3590974
49045 -9.146822 0.06525136 0.04645932 -0.3590974
49046 -9.146878 0.06525136 0.0464592 -0.3590974
49047 -9.146922 0.06525136 0.0464591 -0.3590974
49048 -9.146948 0.06525136 0.04645898 -0.3590974
49049 -9.146994 0.06525136 0.04645886 -0.3590974
49050 -9.147053 0.06525136 0.04645876 -0.3590972
49051 -9.147089 0.06525136 0.04645864 -0.3590972
49052 -9.147104 0.06525136 0.04645852 -0.3590972
49053 -9.1471 0.06525136 0.0464584 -0.3590972
49054 -9.147075 0.06525136 0.0464583 -0.3590972
49055 -9.147059 0.06525136 0.04645818 -0.3590972
49056 -9.147043 0.06525136 0.04645806 -0.3590972
49057 -9.147009 0.06525136 0.04645796 -0.3590972
49058 -9.146964 0.06525136 0.04645784 -0.3590972
49059 -9.146918 0.06525136 0.04645772 -0.3590972
49060 -9.146883 0.06525136 0.04645762 -0.3590972
49061 -9.146871 0.06525136 0.0464575 -0.3590972
49062 -9.146891 0.06525136 0.04645738 -0.3590972
49063 -9.146943 0.06525138 0.04645726 -0.3590972
49064 -9.147023 0.06525138 0.04645716 -0.3590972
49065 -9.147115 0.06525138 0.04645704 -0.3590972
49066 -9.147208 0.06525138 0.04645692 -0.3590972
49067 -9.147292 0.06525138 0.04645682 -0.3590972
49068 -9.147365 0.06525138 0.0464567 -0.3590972
49069 -9.147424 0.06525138 0.04645658 -0.3590972
49070 -9.14747 0.06525138 0.04645648 -0.3590972
49071 -9.147504 0.06525138 0.04645636 -0.3590972
49072 -9.147556 0.06525138 0.04645624 -0.3590972
49073 -9.147598 0.06525138 0.04645614 -0.3590972
49074 -9.14763 0.06525138 0.04645602 -0.3590972
49075 -9.147656 0.06525138 0.0464559 -0.3590972
49076 -9.147678 0.06525138 0.04645578 -0.3590972
49077 -9.147697 0.06525138 0.04645568 -0.3590972
49078 -9.147714 0.06525138 0.04645556 -0.3590972
49079 -9.147729 0.06525138 0.04645544 -0.3590972
49080 -9.147738 0.06525138 0.04645534 -0.3590972
49081 -9.147741 0.06525138 0.04645522 -0.3590972
49082 -9.14773 0.06525138 0.0464551 -0.3590972
49083 -9.147749 0.06525138 0.046455 -0.3590972
49084 -9.147782 0.06525138 0.04645488 -0.3590972
49085 -9.147796 0.06525138 0.04645476 -0.3590972
49086 -9.147799 0.0652514 0.04645466 -0.3590972
49087 -9.147799 0.0652514 0.04645454 -0.3590972
49088 -9.147804 0.0652514 0.04645442 -0.3590972
49089 -9.147818 0.0652514 0.0464543 -0.359097
49090 -9.147839 0.0652514 0.0464542 -0.359097
49091 -9.14786 0.0652514 0.04645408 -0.359097
49092 -9.147937 0.0652514 0.04645396 -0.359097
49093 -9.148006 0.0652514 0.04645386 -0.359097
49094 -9.148057 0.0652514 0.04645374 -0.359097
49095 -9.148087 0.0652514 0.04645362 -0.359097
49096 -9.148091 0.0652514 0.0464535 -0.359097
49097 -9.148066 0.0652514 0.0464534 -0.359097
49098 -9.148015 0.0652514 0.04645328 -0.359097
49099 -9.147956 0.06525142 0.04645316 -0.359097
49100 -9.147913 0.06525142 0.04645306 -0.359097
49101 -9.147907 0.06525142 0.04645294 -0.359097
49102 -9.147941 0.06525142 0.04645282 -0.359097
49103 -9.147997 0.06525142 0.04645272 -0.359097
49104 -9.148099 0.06525142 0.0464526 -0.359097
49105 -9.148201 0.06525142 0.04645248 -0.359097
49106 -9.148275 0.06525142 0.04645236 -0.359097
49107 -9.148322 0.06525142 0.04645226 -0.359097
49108 -9.148341 0.06525142 0.04645214 -0.359097
49109 -9.148333 0.06525144 0.04645202 -0.359097
49110 -9.148305 0.06525144 0.0464519 -0.359097
49111 -9.148267 0.06525144 0.0464518 -0.359097
49112 -9.148235 0.06525144 0.04645168 -0.359097
49113 -9.148229 0.06525144 0.04645156 -0.359097
49114 -9.148272 0.06525144 0.04645146 -0.359097
49115 -9.14833 0.06525144 0.04645134 -0.359097
49116 -9.148395 0.06525144 0.04645122 -0.359097
49117 -9.148458 0.06525146 0.0464511 -0.359097
49118 -9.148545 0.06525146 0.046451 -0.359097
49119 -9.148622 0.06525146 0.04645088 -0.359097
49120 -9.148685 0.06525146 0.04645076 -0.359097
49121 -9.148739 0.06525146 0.04645066 -0.359097
49122 -9.148784 0.06525146 0.04645054 -0.359097
49123 -9.148825 0.06525146 0.04645042 -0.359097
49124 -9.148861 0.06525146 0.0464503 -0.359097
49125 -9.148893 0.06525146 0.0464502 -0.359097
49126 -9.148923 0.06525148 0.04645008 -0.359097
49127 -9.14895 0.06525148 0.04644996 -0.359097
49128 -9.148975 0.06525148 0.04644986 -0.359097
49129 -9.148997 0.06525148 0.04644974 -0.359097
49130 -9.149015 0.06525148 0.04644962 -0.359097
49131 -9.149028 0.06525148 0.04644952 -0.359097
49132 -9.149033 0.06525148 0.0464494 -0.359097
49133 -9.149023 0.06525148 0.04644928 -0.359097
49134 -9.149053 0.06525148 0.04644916 -0.359097
49135 -9.149079 0.06525148 0.04644906 -0.359097
49136 -9.149102 0.0652515 0.04644894 -0.359097
49137 -9.149111 0.0652515 0.04644882 -0.359097
49138 -9.149117 0.0652515 0.04644872 -0.359097
49139 -9.149128 0.0652515 0.0464486 -0.359097
49140 -9.149147 0.0652515 0.04644848 -0.359097
49141 -9.149176 0.0652515 0.04644838 -0.359097
49142 -9.149213 0.0652515 0.04644826 -0.359097
49143 -9.149254 0.0652515 0.04644814 -0.359097
49144 -9.149297 0.0652515 0.04644804 -0.359097
49145 -9.149338 0.0652515 0.04644792 -0.359097
49146 -9.149376 0.0652515 0.0464478 -0.359097
49147 -9.14941 0.0652515 0.0464477 -0.359097
49148 -9.14944 0.06525152 0.04644758 -0.359097
49149 -9.149466 0.06525152 0.04644748 -0.359097
49150 -9.149489 0.06525152 0.04644736 -0.359097
49151 -9.149508 0.06525152 0.04644724 -0.359097
49152 -9.149525 0.06525152 0.04644714 -0.359097
49153 -9.149538 0.06525152 0.04644702 -0.359097
49154 -9.149545 0.06525152 0.0464469 -0.359097
49155 -9.14954 0.06525152 0.0464468 -0.359097
49156 -9.149587 0.06525152 0.04644668 -0.359097
49157 -9.149616 0.06525152 0.04644656 -0.359097
49158 -9.14962 0.06525152 0.04644646 -0.3590968
49159 -9.149601 0.06525152 0.04644634 -0.3590968
49160 -9.149564 0.06525152 0.04644622 -0.3590968
49161 -9.149522 0.06525154 0.04644612 -0.3590968
49162 -9.149491 0.06525154 0.046446 -0.3590968
49163 -9.149482 0.06525154 0.0464459 -0.3590968
49164 -9.149503 0.06525154 0.04644578 -0.3590968
49165 -9.149549 0.06525154 0.04644566 -0.3590968
49166 -9.149612 0.06525154 0.04644556 -0.3590968
49167 -9.14968 0.06525154 0.04644544 -0.3590968
49168 -9.149734 0.06525154 0.04644532 -0.3590968
49169 -9.149801 0.06525154 0.04644522 -0.3590968
49170 -9.149857 0.06525154 0.0464451 -0.3590968
49171 -9.14988 0.06525154 0.04644498 -0.3590968
49172 -9.149868 0.06525154 0.04644488 -0.3590968
49173 -9.149827 0.06525154 0.04644476 -0.3590968
49174 -9.149766 0.06525154 0.04644464 -0.3590968
49175 -9.149708 0.06525156 0.04644454 -0.3590968
49176 -9.149679 0.06525156 0.04644442 -0.3590968
49177 -9.1497 0.06525156 0.04644432 -0.3590968
49178 -9.149764 0.06525156 0.0464442 -0.3590968
49179 -9.149853 0.06525156 0.04644408 -0.3590968
49180 -9.149945 0.06525156 0.04644398 -0.3590968
49181 -9.150026 0.06525156 0.04644386 -0.3590968
49182 -9.150086 0.06525156 0.04644374 -0.3590968
49183 -9.150124 0.06525156 0.04644364 -0.3590968
49184 -9.150141 0.06525156 0.04644352 -0.3590968
49185 -9.15014 0.06525156 0.0464434 -0.3590968
49186 -9.150146 0.06525156 0.0464433 -0.3590968
49187 -9.150157 0.06525156 0.04644318 -0.3590968
