,x/h,pressure
343,-3.071016907849284383e+00,8.571991849431662702e-01
344,-3.066772395932218398e+00,8.571641616774904326e-01
345,-3.062519612650679957e+00,8.570583437513085157e-01
346,-3.058258554144366315e+00,8.570225693679009993e-01
347,-3.053989224448745876e+00,8.569506413581431392e-01
348,-3.049711619673120655e+00,8.568413991550695163e-01
349,-3.045425762447965923e+00,8.568044670933608886e-01
350,-3.041131655517418153e+00,8.566929126593013644e-01
351,-3.036829310075509269e+00,8.566552677052065023e-01
352,-3.032518730638968485e+00,8.565411801606300779e-01
353,-3.028199893098713513e+00,8.565026620566096316e-01
354,-3.023872793285423022e+00,8.564641439525885191e-01
355,-3.019537407134861517e+00,8.563468817619896978e-01
356,-3.015193735219991122e+00,8.562677412647521358e-01
357,-3.010841791314781801e+00,8.561475384006214107e-01
358,-3.006481574809407142e+00,8.561068971133708461e-01
359,-3.002113113957986634e+00,8.560662558261202815e-01
360,-2.997736406342086823e+00,8.559425860667271291e-01
361,-2.993351460239995543e+00,8.558590994087641457e-01
362,-2.988958275287213695e+00,8.557322987823701155e-01
363,-2.984556836648409206e+00,8.556894258002992748e-01
364,-2.980147147336918767e+00,8.556465528182292113e-01
365,-2.975729187971572820e+00,8.555160787635067710e-01
366,-2.971302961874789261e+00,8.554280023182443404e-01
367,-2.966868460606686853e+00,8.552942434285886186e-01
368,-2.962425681727899995e+00,8.552489887095063859e-01
369,-2.957974634491234767e+00,8.551122804027900814e-01
370,-2.953515317419761921e+00,8.550660526572264608e-01
371,-2.949047749001081797e+00,8.549263814092020741e-01
372,-2.944571927569711089e+00,8.548791502470578507e-01
373,-2.940087860799697861e+00,8.547364383617019890e-01
374,-2.935595548923272791e+00,8.546881801972365800e-01
375,-2.931094982413481986e+00,8.545911433415356306e-01
376,-2.926586167209727307e+00,8.544437321045452727e-01
377,-2.922069082718108834e+00,8.543938859962496579e-01
378,-2.917543724955314222e+00,8.542432591664845809e-01
379,-2.913010087066438825e+00,8.541923270676641256e-01
380,-2.908468165988525200e+00,8.540899024737068634e-01
381,-2.903917986640116133e+00,8.540384099785692795e-01
382,-2.899359549574549888e+00,8.538817354676284666e-01
383,-2.894792878698699834e+00,8.537229639096406419e-01
384,-2.890217975580663623e+00,8.536688267051304457e-01
385,-2.885634829257222922e+00,8.535606637256114571e-01
386,-2.881043438499448328e+00,8.535066379506027756e-01
387,-2.876443776447000111e+00,8.533409525346898894e-01
388,-2.871835843690606627e+00,8.531730252917714141e-01
389,-2.867219635610313677e+00,8.531163555483481931e-01
390,-2.862595156111543471e+00,8.529447775351672867e-01
391,-2.857962418039354358e+00,8.528868298683605076e-01
392,-2.853321420510024797e+00,8.527114970682969641e-01
393,-2.848672169196357018e+00,8.526522563860314818e-01
394,-2.844014657976854377e+00,8.525330555952808087e-01
395,-2.839348889897409300e+00,8.524730954867940635e-01
396,-2.834674866612006738e+00,8.522907261453981365e-01
397,-2.829992593880954477e+00,8.521056843155583316e-01
398,-2.825302072292388722e+00,8.520430867116560725e-01
399,-2.820603299218175319e+00,8.519172441887440383e-01
400,-2.815896275059518228e+00,8.518539992697333751e-01
401,-2.811180991475154656e+00,8.516614285907102566e-01
402,-2.806457450242375362e+00,8.514661207201799087e-01
403,-2.801725645575174894e+00,8.514001042410102027e-01
404,-2.796985577192763639e+00,8.512672423805287547e-01
405,-2.792237246366143566e+00,8.510654794731047357e-01
406,-2.787480651661275122e+00,8.509971169565614391e-01
407,-2.782715801202738870e+00,8.507908935327963551e-01
408,-2.777942694880284336e+00,8.507210177060158252e-01
409,-2.773161339395540992e+00,8.505102518395971645e-01
410,-2.768371733053675232e+00,8.504388378218744604e-01
411,-2.763573875551568193e+00,8.503674238041517564e-01
412,-2.758767769425698013e+00,8.501504745574098854e-01
413,-2.753953408430336314e+00,8.500039266509905600e-01
414,-2.749130791345547831e+00,8.499303596736433875e-01
415,-2.744299912826418275e+00,8.497060257248968407e-01
416,-2.739460773141968453e+00,8.494787717806051575e-01
417,-2.734613376144359176e+00,8.494016549607358302e-01
418,-2.729757720659886644e+00,8.491692633520518951e-01
419,-2.724893814469436570e+00,8.490905020240644419e-01
420,-2.720021657289195538e+00,8.488530678026187104e-01
421,-2.715141252374520420e+00,8.487725934810322892e-01
422,-2.710252599675204710e+00,8.486110389587008251e-01
423,-2.705355695127322768e+00,8.485299587579557823e-01
424,-2.700450538508370801e+00,8.482826634511310138e-01
425,-2.695537124771395732e+00,8.480317421441675441e-01
426,-2.690615456541781914e+00,8.479470900569191505e-01
427,-2.685685530149688471e+00,8.476906984568307601e-01
428,-2.680747347050975282e+00,8.476042029808565914e-01
429,-2.675800902775154810e+00,8.473422178992315867e-01
430,-2.670846192669652730e+00,8.472538392047609390e-01
431,-2.665883221100013856e+00,8.470758052313036579e-01
432,-2.660911990220154788e+00,8.469861499523171355e-01
433,-2.655932511601295509e+00,8.467139753389658630e-01
434,-2.650944780180113813e+00,8.466220606358992873e-01
435,-2.645948803535904670e+00,8.463441938434567158e-01
436,-2.640944579994600083e+00,8.461563388197452795e-01
437,-2.635932114747047805e+00,8.460624147298138054e-01
438,-2.630911412965429630e+00,8.457744922590832992e-01
439,-2.625882465456784054e+00,8.456785410180828189e-01
440,-2.620845277444324939e+00,8.453844861379754549e-01
441,-2.615799822919034234e+00,8.451862190764707350e-01
442,-2.610746097478016114e+00,8.448857150227115920e-01
443,-2.605684094581545374e+00,8.447833351797193746e-01
444,-2.600613807721098070e+00,8.444764865569857060e-01
445,-2.595535273849625124e+00,8.443718186266186976e-01
446,-2.590448499724477660e+00,8.440582817384586489e-01
447,-2.585353514881359338e+00,8.439518043785183554e-01
448,-2.580250323445484106e+00,8.438453270185772848e-01
449,-2.575138894176727256e+00,8.435238219504753721e-01
450,-2.570019224094175492e+00,8.433028391284410619e-01
451,-2.564891272662327637e+00,8.429713694695918358e-01
452,-2.559755036205761503e+00,8.428604185921005909e-01
453,-2.554610526071411591e+00,8.425214933020488406e-01
454,-2.549457746587402429e+00,8.424078736953464208e-01
455,-2.544296732301625230e+00,8.420616847298839636e-01
456,-2.539127485644450122e+00,8.419456433837363418e-01
457,-2.533950004932463695e+00,8.415918891533071822e-01
458,-2.528764278914886532e+00,8.414732940155037477e-01
459,-2.523570291507695629e+00,8.412334530165109792e-01
460,-2.518368046870768318e+00,8.411122071553222002e-01
461,-2.513157552211470414e+00,8.407461384999272980e-01
462,-2.507938808701047684e+00,8.403748561754947888e-01
463,-2.502711825733268558e+00,8.402485032293588452e-01
464,-2.497476601555488784e+00,8.398699378915515101e-01
465,-2.492233135442725178e+00,8.397406042010857607e-01
466,-2.486981429322127291e+00,8.393532529772134154e-01
467,-2.481721474974416086e+00,8.392215460162361085e-01
468,-2.476453274874545585e+00,8.389581291236795080e-01
469,-2.471176818773668238e+00,8.388264191920999924e-01
470,-2.465892104266793616e+00,8.384230088251597435e-01
471,-2.460599131580786469e+00,8.380140793720233239e-01
472,-2.455297900740904371e+00,8.378767978818262296e-01
473,-2.449988425061302433e+00,8.375994044357025770e-01
474,-2.444670700128466212e+00,8.374592924797769067e-01
475,-2.439344738589865891e+00,8.370359572671111081e-01
476,-2.434010544703884005e+00,8.366068972958747851e-01
477,-2.428668116700147817e+00,8.364610107274603745e-01
478,-2.423317449859729855e+00,8.361690290968186723e-01
479,-2.417958533415256905e+00,8.360229340345914917e-01
480,-2.412591366200172782e+00,8.355773174873631914e-01
481,-2.407215953656173024e+00,8.351229540004095897e-01
482,-2.401832299953113647e+00,8.349709782415758452e-01
483,-2.396440409731758869e+00,8.345087691020117715e-01
484,-2.391040285495827256e+00,8.343537558568674406e-01
485,-2.385631913811138816e+00,8.338822818906524992e-01
486,-2.380215288976704535e+00,8.337239912682400389e-01
487,-2.374790403057995825e+00,8.334043239734360009e-01
488,-2.369357256691268621e+00,8.332429473010427579e-01
489,-2.363915866061511384e+00,8.327553417416067028e-01
490,-2.358466227466573084e+00,8.322611113065463417e-01
491,-2.353008359132132021e+00,8.320931827434351336e-01
492,-2.347542264574332016e+00,8.315891475317058745e-01
493,-2.342067942564149963e+00,8.314178732686974271e-01
494,-2.336585388615465941e+00,8.312465990056896459e-01
495,-2.331094588363909370e+00,8.307290629833944395e-01
496,-2.325595542144063721e+00,8.303797882201342517e-01
497,-2.320088250343179670e+00,8.298483784240987537e-01
498,-2.314572715868427277e+00,8.296701462956472817e-01
499,-2.309048943263100284e+00,8.291285488044871643e-01
500,-2.303516933700559211e+00,8.289468370705620481e-01
501,-2.297976681861350290e+00,8.283946566237131437e-01
502,-2.292428182770184453e+00,8.282093554469027730e-01
503,-2.286871434367463873e+00,8.276464061628105995e-01
504,-2.281306437821740918e+00,8.274575730664248674e-01
505,-2.275733203780143210e+00,8.270761562297905822e-01
506,-2.270151729471677093e+00,8.268835724895422512e-01
507,-2.264562023591669693e+00,8.263022588724912021e-01
508,-2.258964087044612601e+00,8.257136138422018767e-01
509,-2.253357919272733323e+00,8.255135667996804649e-01
510,-2.247743520649343019e+00,8.251135280344111811e-01
511,-2.242120881747229344e+00,8.249135363116634201e-01
512,-2.236490004130722742e+00,8.243052458786721548e-01
513,-2.230850880681795267e+00,8.236818213073433537e-01
514,-2.225203509337757346e+00,8.234747556937844770e-01
515,-2.219547891870621292e+00,8.230559354571792552e-01
516,-2.213884030307901263e+00,8.228441808341329100e-01
