,x/h,pressure
48,-2.897071849104895680e+00,8.756819067383110333e-01
49,-2.860013989391723133e+00,8.769748327421633682e-01
50,-2.822414811788268363e+00,8.784738441036347156e-01
51,-2.784274393626875010e+00,8.802128589862335817e-01
52,-2.745592821495466129e+00,8.822637059908610135e-01
53,-2.706370188923007181e+00,8.846290757595156595e-01
54,-2.666606598016613816e+00,8.874439946556895720e-01
55,-2.626302160407759434e+00,8.907551392632768739e-01
56,-2.585456994449041090e+00,8.947668757715234733e-01
57,-2.544071240114540888e+00,8.991152484393761801e-01
58,-2.502147792620927458e+00,9.034551502246419563e-01
59,-2.459726975700409213e+00,9.082714803322332608e-01
60,-2.416934492377584398e+00,9.129214675399278667e-01
61,-2.373934277958609229e+00,9.130205335519441245e-01
62,-2.330849347618132228e+00,9.106334606161409218e-01
63,-2.287727989859061672e+00,9.059972042170989504e-01
64,-2.244553580957223016e+00,8.999265160711737987e-01
65,-2.201267307955837360e+00,8.922825670248747398e-01
66,-2.157788831167605448e+00,8.835026323400965165e-01
67,-2.114030325002506316e+00,8.734267838355657121e-01
68,-2.069904141804375541e+00,8.624855756918019534e-01
69,-2.025330322807488592e+00,8.506075866410445219e-01
70,-1.980234498517743136e+00,8.381015427230644743e-01
71,-1.934552940555331002e+00,8.249779138793085220e-01
72,-1.888231585022185133e+00,8.114914778770464521e-01
73,-1.841226387701582867e+00,7.976578776931452230e-01
74,-1.793502915825192057e+00,7.767245855064861537e-01
75,-1.745036973773245625e+00,7.695750634198835760e-01
76,-1.695812735186037257e+00,7.554482787496662466e-01
77,-1.645821810989849920e+00,7.415383007983601393e-01
78,-1.595064039003218248e+00,7.279425365217245814e-01
79,-1.543544112384633182e+00,7.147402709855202874e-01
80,-1.491272534359088020e+00,7.020478151120149723e-01
81,-1.438262626759189589e+00,6.899265577359005031e-01
82,-1.384530970958477214e+00,6.783409456950086902e-01
83,-1.330095110452230278e+00,6.673778142402172486e-01
84,-1.274973726241831029e+00,6.570391948959231065e-01
85,-1.219185053090920956e+00,6.473285820029370807e-01
86,-1.162747010989183094e+00,6.381765627231026361e-01
87,-1.105676233707507450e+00,6.295695381235837385e-01
88,-1.047988213111159084e+00,6.175569716473773285e-01
89,-9.896967044228900390e-01,6.138669066059497803e-01
90,-9.308145583541714840e-01,6.066749767818924166e-01
91,-8.713526754859824974e-01,5.998399418232456259e-01
92,-8.113202283746676624e-01,5.933573208908576868e-01
93,-7.507254670315924860e-01,5.872133905116666552e-01
94,-6.895755332123280068e-01,5.813346650531447946e-01
95,-6.278762159558068934e-01,5.756792239102022091e-01
96,-5.656322655115988418e-01,5.702600966241726521e-01
97,-5.028479408353250246e-01,5.650549928306054515e-01
98,-4.395266476299959368e-01,5.600023008543750791e-01
99,-3.756711270672231651e-01,5.551009823423546097e-01
100,-3.112836958998747572e-01,5.503565606459547288e-01
101,-2.463663027420557039e-01,5.457065227565841559e-01
102,-1.809205104771351713e-01,5.388150143830254812e-01
103,-1.149476131186794176e-01,5.365171701788107317e-01
104,-4.844871917325536959e-02,5.317177514762833068e-01
105,1.857526240263368197e-02,5.264050046437904751e-01
106,8.612343455347834520e-02,5.205381433039389938e-01
107,1.541949659017526064e-01,5.143360915533028432e-01
108,2.227888876328291967e-01,5.079252723574426698e-01
109,2.919041841169334184e-01,5.013181586754675845e-01
110,3.615397685177006992e-01,4.945705402618145174e-01
111,4.316944923607766160e-01,4.877036993165957957e-01
112,5.023671351348202307e-01,4.807222179445833632e-01
113,5.735563933626729449e-01,4.736295197550111635e-01
114,6.452608772332402154e-01,4.664315376520015710e-01
115,7.174790974335589766e-01,4.591380510159097650e-01
116,7.902094782445213683e-01,4.480768178256473999e-01
117,8.634503918292893987e-01,4.443486862495351075e-01
118,9.372001246320680323e-01,4.368599257475583864e-01
119,1.011456867669478843e+00,4.293077896588695652e-01
120,1.086218705361759795e+00,4.216959979867906938e-01
121,1.161483612521020392e+00,4.140317760076775433e-01
122,1.237249487761435729e+00,4.063391395304169484e-01
123,1.313514240305407199e+00,3.986384216158834204e-01
124,1.390275717182533732e+00,3.909328562842324661e-01
125,1.467531685309775069e+00,3.832228343573482188e-01
126,1.545279828927215160e+00,3.755156516509602915e-01
127,1.623517747857827764e+00,3.678143196674799609e-01
128,1.702243089776769747e+00,3.601638970733356260e-01
129,1.781453662848776043e+00,3.525383732139256709e-01
130,1.861147272870844471e+00,3.415700456732291834e-01
131,1.941321708994697026e+00,3.383284730786181305e-01
132,2.021974744120214496e+00,3.348679265832645302e-01
133,2.103104267015401874e+00,3.613664271793579630e-01
134,2.184708536550202140e+00,4.249517704981133348e-01
135,2.266785852951239910e+00,4.840620984118207959e-01
136,2.349334675114508997e+00,5.137609210524274328e-01
137,2.432353834457550157e+00,5.261322198301113806e-01
138,2.515842268867488851e+00,5.345307964965706482e-01
139,2.599799299246568385e+00,5.406698022686654559e-01
140,2.684224629258300077e+00,5.460948241334787623e-01
141,2.769118078485550249e+00,5.509669453989867183e-01
142,2.854480152594502496e+00,5.554840007480391639e-01
143,2.940311498494315945e+00,5.597744252090814943e-01
144,3.026613145319216436e+00,5.656860676959304390e-01
145,3.113386867538070923e+00,5.675800208308996453e-01
146,3.200634162814143036e+00,5.712086856411986435e-01
147,3.288357742025234121e+00,5.748135983897486589e-01
148,3.376560148994955046e+00,5.784082128128236189e-01
149,3.465244222662968276e+00,5.817778307890272282e-01
150,3.554413363801443460e+00,5.851251517673718983e-01
151,3.644071511465386770e+00,5.885235380576719910e-01
152,3.734221721506118641e+00,5.917744473698828278e-01
153,3.824868052283493469e+00,5.948994021355807904e-01
154,3.916015207002802700e+00,5.980692351713102761e-01
155,4.007666526368788951e+00,6.012537073608897886e-01
156,4.099826596299741333e+00,6.043482244191489272e-01
157,4.192498811624891353e+00,6.073616863891488915e-01
158,4.285687051768186429e+00,6.118998766532166567e-01
159,4.379394550000593078e+00,6.134315960785583499e-01
160,4.473624158560865816e+00,6.164858032821274314e-01
161,4.568378458092399619e+00,6.195253169778817126e-01
162,4.663659129127947445e+00,6.225659848428624077e-01
163,4.759467598763916563e+00,6.256233645324813519e-01
164,4.855804256761284243e+00,6.287014345924210046e-01
165,4.952669015632604754e+00,6.318096162666000382e-01
166,5.050060856520070196e+00,6.349509633344397885e-01
167,5.147978035328421242e+00,6.381272896578099596e-01
168,5.246418053817174965e+00,6.413452281655703802e-01
169,5.345377552899727824e+00,6.445933933216899669e-01
170,5.444852709548988479e+00,6.478781357975257338e-01
171,5.544838733745589110e+00,6.511886430939045622e-01
172,5.645330842706509422e+00,6.561943452299487944e-01
173,5.746323346810159549e+00,6.578687886562505360e-01
174,5.847810759112642032e+00,6.612153437254136845e-01
175,5.949787387020877283e+00,6.645542190976889696e-01
176,6.052247823430531248e+00,6.678778848793465173e-01
177,6.155186966193346265e+00,6.711700393836683709e-01
178,6.258600285950588926e+00,6.744123504993606577e-01
179,6.362483928606468275e+00,6.775914956481180473e-01
180,6.466834742372895128e+00,6.806930866230413990e-01
181,6.571650332982355458e+00,6.837036797977055214e-01
182,6.676928860470946248e+00,6.866154413282616886e-01
183,6.782668937622561067e+00,6.894263855946995978e-01
184,6.888869379179118901e+00,6.921212098680136204e-01
185,6.995529075910527084e+00,6.946928164772009362e-01
186,7.102646938690490686e+00,6.983302736259011656e-01
187,7.210221864510151235e+00,6.994668316721524004e-01
188,7.318252748973050892e+00,7.016747414730194476e-01
189,7.426738480909198081e+00,7.037653913537997852e-01
190,7.535677938558539068e+00,7.057476133962117260e-01
191,7.645070001674801219e+00,7.076237701132639391e-01
192,7.754913547383090133e+00,7.093966560645796893e-01
193,7.865207432784898423e+00,7.110627615334093043e-01
194,7.975950518995999161e+00,7.126382710203454929e-01
195,8.087141657000833206e+00,7.141264034386810566e-01
196,8.198779697461439753e+00,7.155383335476943607e-01
197,8.310863482160204541e+00,7.168784961435425984e-01
198,8.423391850037932116e+00,7.181067461906723848e-01
199,8.536363634439904757e+00,7.205451046352054911e-01
200,8.650000000000000355e+00,7.224025207691628925e-01
