,iteration,time,absolute-residual,relative-residual,cfl
38,1.900000000000000000e+03,6.991328096999999879e-05,1.084865184000000008e+05,2.406154388000000033e+00,1.000000000000000000e+02
39,1.950000000000000000e+03,7.222946198000000672e-05,1.081068999999999942e+05,2.397734720999999958e+00,1.000000000000000000e+02
40,2.000000000000000000e+03,7.454564300000000431e-05,1.078715077000000019e+05,2.392513885000000062e+00,1.000000000000000000e+02
41,2.050000000000000000e+03,7.468991231999999852e-05,1.078534201000000030e+05,2.392112715000000112e+00,2.134379142999999956e+01
42,2.100000000000000000e+03,8.368253482000000273e-05,1.065460338999999949e+05,2.363115812999999843e+00,1.000000000000000000e+03
43,2.150000000000000000e+03,1.068443449999999993e-04,1.019442954000000027e+05,2.261052500999999992e+00,1.000000000000000000e+03
44,2.200000000000000000e+03,1.300061551000000109e-04,9.737080543999999645e+04,2.159615721999999849e+00,1.000000000000000000e+03
45,2.250000000000000000e+03,1.531679652999999868e-04,9.241056952000000456e+04,2.049601191999999905e+00,1.000000000000000000e+03
46,2.300000000000000000e+03,1.763297754999999898e-04,8.701661073000000033e+04,1.929966993999999936e+00,1.000000000000000000e+03
47,2.350000000000000000e+03,1.994915855999999878e-04,8.126026327999999921e+04,1.802295270999999977e+00,1.000000000000000000e+03
48,2.400000000000000000e+03,2.226533957999999908e-04,7.506491103000000294e+04,1.664886732000000036e+00,1.000000000000000000e+03
49,2.450000000000000000e+03,2.458152058999999888e-04,6.851800319000000309e+04,1.519680938000000037e+00,1.000000000000000000e+03
50,2.500000000000000000e+03,2.689770161000000189e-04,6.184342081000000326e+04,1.371643412999999923e+00,1.000000000000000000e+03
51,2.550000000000000000e+03,2.921388262999999948e-04,5.486663855999999942e+04,1.216903308000000017e+00,1.000000000000000000e+03
52,2.600000000000000000e+03,3.153006363999999928e-04,4.750516058000000339e+04,1.053630923999999913e+00,1.000000000000000000e+03
53,2.650000000000000000e+03,3.384624466000000229e-04,4.020287924999999814e+04,8.916714790999999973e-01,1.000000000000000000e+03
54,2.700000000000000000e+03,3.616242567000000209e-04,3.294799910000000091e+04,7.307633593000000261e-01,1.000000000000000000e+03
55,2.750000000000000000e+03,3.847860668999999968e-04,2.640359059999999954e+04,5.856129990999999757e-01,1.000000000000000000e+03
56,2.800000000000000000e+03,4.079478769999999948e-04,1.956914165000000139e+04,4.340297462000000106e-01,1.000000000000000000e+03
57,2.850000000000000000e+03,4.311096872000000249e-04,1.389370411000000058e+04,3.081525485000000120e-01,1.000000000000000000e+03
58,2.900000000000000000e+03,4.542714974000000008e-04,9.043681279000000359e+03,2.005824660999999953e-01,1.000000000000000000e+03
59,2.950000000000000000e+03,4.774333074999999988e-04,5.774946745999999621e+03,1.280842417999999983e-01,1.000000000000000000e+03
60,3.000000000000000000e+03,5.005951176999999747e-04,3.711894260000000031e+03,8.232719415000000485e-02,1.000000000000000000e+03
61,3.050000000000000000e+03,6.134976630999999965e-04,6.599377792999999883e+02,1.463695404000000047e-02,1.000000000000000000e+04
62,3.100000000000000000e+03,8.451157646999999523e-04,1.889180341999999939e+02,4.190068624999999589e-03,1.000000000000000000e+04
63,3.150000000000000000e+03,1.076733866000000083e-03,8.993244436999999891e+01,1.994638124999999901e-03,1.000000000000000000e+04
64,3.200000000000000000e+03,1.308351967999999950e-03,6.505188587000000666e+01,1.442804903000000083e-03,1.000000000000000000e+04
65,3.250000000000000000e+03,1.539970069000000039e-03,3.823840068999999886e+01,8.481007316000000514e-04,1.000000000000000000e+04
66,3.300000000000000000e+03,1.771588170999999906e-03,2.695294512999999981e+01,5.977972947000000353e-04,1.000000000000000000e+04
67,3.350000000000000000e+03,2.003206273000000207e-03,1.800789945000000003e+01,3.994024965999999816e-04,1.000000000000000000e+04
68,3.400000000000000000e+03,2.234824374000000079e-03,1.175234893000000014e+01,2.606588021999999873e-04,1.000000000000000000e+04
69,3.450000000000000000e+03,2.466442475999999946e-03,7.452771118000000250e+00,1.652972018999999872e-04,1.000000000000000000e+04
70,3.500000000000000000e+03,2.698060576999999818e-03,4.560325971000000145e+00,1.011448105000000065e-04,1.000000000000000000e+04
71,3.550000000000000000e+03,2.929678679000000119e-03,2.689737039999999801e+00,5.965646862999999871e-05,1.000000000000000000e+04
72,3.600000000000000000e+03,3.161296780999999986e-03,1.527334208999999943e+00,3.387519447000000269e-05,1.000000000000000000e+04
73,3.650000000000000000e+03,3.392914881999999858e-03,8.381566770999999694e-01,1.858972336999999909e-05,1.000000000000000000e+04
74,3.700000000000000000e+03,3.624532984000000159e-03,4.447090669000000052e-01,9.863333146000000671e-06,1.000000000000000000e+04
75,3.750000000000000000e+03,3.856151085000000030e-03,2.292158297000000122e-01,5.083845280999999755e-06,1.000000000000000000e+04
76,3.800000000000000000e+03,4.087769187000000332e-03,1.151125568999999960e-01,2.553115243000000090e-06,1.000000000000000000e+04
77,3.850000000000000000e+03,4.319387289000000199e-03,5.635944444000000331e-02,1.250012689000000074e-06,1.000000000000000000e+04
78,3.900000000000000000e+03,4.551005389999999637e-03,2.700642519999999977e-02,5.989834448000000467e-07,1.000000000000000000e+04
79,3.950000000000000000e+03,4.782623492000000372e-03,1.268029271999999985e-02,2.812399404999999917e-07,1.000000000000000000e+04
80,4.000000000000000000e+03,5.014241592999999809e-03,5.839235144000000204e-03,1.295101131000000076e-07,1.000000000000000000e+04
81,4.050000000000000000e+03,5.245859694999999677e-03,2.641091680999999806e-03,5.857754892000000328e-08,1.000000000000000000e+04
82,4.100000000000000000e+03,5.477477797000000412e-03,1.173886886999999995e-03,2.603598240000000002e-08,1.000000000000000000e+04
83,4.150000000000000000e+03,5.709095897999999850e-03,5.128554178999999730e-04,1.137477110000000077e-08,1.000000000000000000e+04
84,4.200000000000000000e+03,5.940713999999999717e-03,2.203151106000000045e-04,4.886433614000000393e-09,1.000000000000000000e+04
85,4.250000000000000000e+03,6.172332101000000022e-03,9.308217714000000269e-05,2.064496974000000184e-09,1.000000000000000000e+04
86,4.300000000000000000e+03,6.403950202999999890e-03,3.868094737000000316e-05,8.579161045999999506e-10,1.000000000000000000e+04
87,4.350000000000000000e+03,6.635568304000000195e-03,1.581151977000000135e-05,3.506883458999999849e-10,1.000000000000000000e+04
88,4.400000000000000000e+03,6.867186406000000062e-03,6.358652628999999788e-06,1.410304261999999971e-10,1.000000000000000000e+04
